time,OMEGA_REF_omegaRef_grp_0_value
44.7075,0.997734
44.7125,0.997734
44.7175,0.997734
44.7225,0.997734
44.7275,0.997735
44.7325,0.997735
44.7375,0.997735
44.7425,0.997735
44.7475,0.997735
44.7525,0.997735
44.7575,0.997735
44.7625,0.997735
44.7675,0.997735
44.7725,0.997736
44.7775,0.997736
44.7825,0.997736
44.7875,0.997736
44.7925,0.997736
44.7975,0.997736
44.8025,0.997736
44.8075,0.997736
44.8125,0.997737
44.8175,0.997737
44.8225,0.997737
44.8275,0.997737
44.8325,0.997737
44.8375,0.997737
44.8425,0.997737
44.8475,0.997737
44.8525,0.997737
44.8575,0.997738
44.8625,0.997738
44.8675,0.997738
44.8725,0.997738
44.8775,0.997738
44.8825,0.997738
44.8875,0.997738
44.8925,0.997738
44.8975,0.997738
44.9025,0.997739
44.9075,0.997739
44.9125,0.997739
44.9175,0.997739
44.9225,0.997739
44.9275,0.997739
44.9325,0.997739
44.9375,0.997739
44.9425,0.99774
44.9475,0.99774
44.9525,0.99774
44.9575,0.99774
44.9625,0.99774
44.9675,0.99774
44.9725,0.99774
44.9775,0.99774
44.9825,0.99774
44.9875,0.997741
44.9925,0.997741
44.9975,0.997741
45.0025,0.997741
45.0075,0.997741
45.0125,0.997741
45.0175,0.997741
45.0225,0.997741
45.0275,0.997741
45.0325,0.997742
45.0375,0.997742
45.0425,0.997742
45.0475,0.997742
45.0525,0.997742
45.0575,0.997742
45.0625,0.997742
45.0675,0.997742
45.0725,0.997742
45.0775,0.997743
45.0825,0.997743
45.0875,0.997743
45.0925,0.997743
45.0975,0.997743
45.1025,0.997743
45.1075,0.997743
45.1125,0.997743
45.1175,0.997743
45.1225,0.997744
45.1275,0.997744
45.1325,0.997744
45.1375,0.997744
45.1425,0.997744
45.1475,0.997744
45.1525,0.997744
45.1575,0.997744
45.1625,0.997744
45.1675,0.997745
45.1725,0.997745
45.1775,0.997745
45.1825,0.997745
45.1875,0.997745
45.1925,0.997745
45.1975,0.997745
45.2025,0.997745
45.2075,0.997745
45.2125,0.997745
45.2175,0.997746
45.2225,0.997746
45.2275,0.997746
45.2325,0.997746
45.2375,0.997746
45.2425,0.997746
45.2475,0.997746
45.2525,0.997746
45.2575,0.997746
45.2625,0.997747
45.2675,0.997747
45.2725,0.997747
45.2775,0.997747
45.2825,0.997747
45.2875,0.997747
45.2925,0.997747
45.2975,0.997747
45.3025,0.997747
45.3075,0.997748
45.3125,0.997748
45.3175,0.997748
45.3225,0.997748
45.3275,0.997748
45.3325,0.997748
45.3375,0.997748
45.3425,0.997748
45.3475,0.997748
45.3525,0.997748
45.3575,0.997749
45.3625,0.997749
45.3675,0.997749
45.3725,0.997749
45.3775,0.997749
45.3825,0.997749
45.3875,0.997749
45.3925,0.997749
45.3975,0.997749
45.4025,0.99775
45.4075,0.99775
45.4125,0.99775
45.4175,0.99775
45.4225,0.99775
45.4275,0.99775
45.4325,0.99775
45.4375,0.99775
45.4425,0.99775
45.4475,0.99775
45.4525,0.997751
45.4575,0.997751
45.4625,0.997751
45.4675,0.997751
45.4725,0.997751
45.4775,0.997751
45.4825,0.997751
45.4875,0.997751
45.4925,0.997751
45.4975,0.997751
45.5025,0.997752
45.5075,0.997752
45.5125,0.997752
45.5175,0.997752
45.5225,0.997752
45.5275,0.997752
45.5325,0.997752
45.5375,0.997752
45.5425,0.997752
45.5475,0.997753
45.5525,0.997753
45.5575,0.997753
45.5625,0.997753
45.5675,0.997753
45.5725,0.997753
45.5775,0.997753
45.5825,0.997753
45.5875,0.997753
45.5925,0.997753
45.5975,0.997754
45.6025,0.997754
45.6075,0.997754
45.6125,0.997754
45.6175,0.997754
45.6225,0.997754
45.6275,0.997754
45.6325,0.997754
45.6375,0.997754
45.6425,0.997754
45.6475,0.997755
45.6525,0.997755
45.6575,0.997755
45.6625,0.997755
45.6675,0.997755
45.6725,0.997755
45.6775,0.997755
45.6825,0.997755
45.6875,0.997755
45.6925,0.997755
45.6975,0.997756
45.7025,0.997756
45.7075,0.997756
45.7125,0.997756
45.7175,0.997756
45.7225,0.997756
45.7275,0.997756
45.7325,0.997756
45.7375,0.997756
45.7425,0.997756
45.7475,0.997756
45.7525,0.997757
45.7575,0.997757
45.7625,0.997757
45.7675,0.997757
45.7725,0.997757
45.7775,0.997757
45.7825,0.997757
45.7875,0.997757
45.7925,0.997757
45.7975,0.997757
45.8025,0.997758
45.8075,0.997758
45.8125,0.997758
45.8175,0.997758
45.8225,0.997758
45.8275,0.997758
45.8325,0.997758
45.8375,0.997758
45.8425,0.997758
45.8475,0.997758
45.8525,0.997759
45.8575,0.997759
45.8625,0.997759
45.8675,0.997759
45.8725,0.997759
45.8775,0.997759
45.8825,0.997759
45.8875,0.997759
45.8925,0.997759
45.8975,0.997759
45.9025,0.997759
45.9075,0.99776
45.9125,0.99776
45.9175,0.99776
45.9225,0.99776
45.9275,0.99776
45.9325,0.99776
45.9375,0.99776
45.9425,0.99776
45.9475,0.99776
45.9525,0.99776
45.9575,0.99776
45.9625,0.997761
45.9675,0.997761
45.9725,0.997761
45.9775,0.997761
45.9825,0.997761
45.9875,0.997761
45.9925,0.997761
45.9975,0.997761
46.0025,0.997761
46.0075,0.997761
46.0125,0.997762
46.0175,0.997762
46.0225,0.997762
46.0275,0.997762
46.0325,0.997762
46.0375,0.997762
46.0425,0.997762
46.0475,0.997762
46.0525,0.997762
46.0575,0.997762
46.0625,0.997762
46.0675,0.997763
46.0725,0.997763
46.0775,0.997763
46.0825,0.997763
46.0875,0.997763
46.0925,0.997763
46.0975,0.997763
46.1025,0.997763
46.1075,0.997763
46.1125,0.997763
46.1175,0.997763
46.1225,0.997764
46.1275,0.997764
46.1325,0.997764
46.1375,0.997764
46.1425,0.997764
46.1475,0.997764
46.1525,0.997764
46.1575,0.997764
46.1625,0.997764
46.1675,0.997764
46.1725,0.997764
46.1775,0.997765
46.1825,0.997765
46.1875,0.997765
46.1925,0.997765
46.1975,0.997765
46.2025,0.997765
46.2075,0.997765
46.2125,0.997765
46.2175,0.997765
46.2225,0.997765
46.2275,0.997765
46.2325,0.997765
46.2375,0.997766
46.2425,0.997766
46.2475,0.997766
46.2525,0.997766
46.2575,0.997766
46.2625,0.997766
46.2675,0.997766
46.2725,0.997766
46.2775,0.997766
46.2825,0.997766
46.2875,0.997766
46.2925,0.997767
46.2975,0.997767
46.3025,0.997767
46.3075,0.997767
46.3125,0.997767
46.3175,0.997767
46.3225,0.997767
46.3275,0.997767
46.3325,0.997767
46.3375,0.997767
46.3425,0.997767
46.3475,0.997767
46.3525,0.997768
46.3575,0.997768
46.3625,0.997768
46.3675,0.997768
46.3725,0.997768
46.3775,0.997768
46.3825,0.997768
46.3875,0.997768
46.3925,0.997768
46.3975,0.997768
46.4025,0.997768
46.4075,0.997768
46.4125,0.997769
46.4175,0.997769
46.4225,0.997769
46.4275,0.997769
46.4325,0.997769
46.4375,0.997769
46.4425,0.997769
46.4475,0.997769
46.4525,0.997769
46.4575,0.997769
46.4625,0.997769
46.4675,0.997769
46.4725,0.99777
46.4775,0.99777
46.4825,0.99777
46.4875,0.99777
46.4925,0.99777
46.4975,0.99777
46.5025,0.99777
46.5075,0.99777
46.5125,0.99777
46.5175,0.99777
46.5225,0.99777
46.5275,0.99777
46.5325,0.997771
46.5375,0.997771
46.5425,0.997771
46.5475,0.997771
46.5525,0.997771
46.5575,0.997771
46.5625,0.997771
46.5675,0.997771
46.5725,0.997771
46.5775,0.997771
46.5825,0.997771
46.5875,0.997771
46.5925,0.997772
46.5975,0.997772
46.6025,0.997772
46.6075,0.997772
46.6125,0.997772
46.6175,0.997772
46.6225,0.997772
46.6275,0.997772
46.6325,0.997772
46.6375,0.997772
46.6425,0.997772
46.6475,0.997772
46.6525,0.997772
46.6575,0.997773
46.6625,0.997773
46.6675,0.997773
46.6725,0.997773
46.6775,0.997773
46.6825,0.997773
46.6875,0.997773
46.6925,0.997773
46.6975,0.997773
46.7025,0.997773
46.7075,0.997773
46.7125,0.997773
46.7175,0.997773
46.7225,0.997774
46.7275,0.997774
46.7325,0.997774
46.7375,0.997774
46.7425,0.997774
46.7475,0.997774
46.7525,0.997774
46.7575,0.997774
46.7625,0.997774
46.7675,0.997774
46.7725,0.997774
46.7775,0.997774
46.7825,0.997774
46.7875,0.997775
46.7925,0.997775
46.7975,0.997775
46.8025,0.997775
46.8075,0.997775
46.8125,0.997775
46.8175,0.997775
46.8225,0.997775
46.8275,0.997775
46.8325,0.997775
46.8375,0.997775
46.8425,0.997775
46.8475,0.997775
46.8525,0.997776
46.8575,0.997776
46.8625,0.997776
46.8675,0.997776
46.8725,0.997776
46.8775,0.997776
46.8825,0.997776
46.8875,0.997776
46.8925,0.997776
46.8975,0.997776
46.9025,0.997776
46.9075,0.997776
46.9125,0.997776
46.9175,0.997777
46.9225,0.997777
46.9275,0.997777
46.9325,0.997777
46.9375,0.997777
46.9425,0.997777
46.9475,0.997777
46.9525,0.997777
46.9575,0.997777
46.9625,0.997777
46.9675,0.997777
46.9725,0.997777
46.9775,0.997777
46.9825,0.997777
46.9875,0.997778
46.9925,0.997778
46.9975,0.997778
47.0025,0.997778
47.0075,0.997778
47.0125,0.997778
47.0175,0.997778
47.0225,0.997778
47.0275,0.997778
47.0325,0.997778
47.0375,0.997778
47.0425,0.997778
47.0475,0.997778
47.0525,0.997778
47.0575,0.997779
47.0625,0.997779
47.0675,0.997779
47.0725,0.997779
47.0775,0.997779
47.0825,0.997779
47.0875,0.997779
47.0925,0.997779
47.0975,0.997779
47.1025,0.997779
47.1075,0.997779
47.1125,0.997779
47.1175,0.997779
47.1225,0.997779
47.1275,0.99778
47.1325,0.99778
47.1375,0.99778
47.1425,0.99778
47.1475,0.99778
47.1525,0.99778
47.1575,0.99778
47.1625,0.99778
47.1675,0.99778
47.1725,0.99778
47.1775,0.99778
47.1825,0.99778
47.1875,0.99778
47.1925,0.99778
47.1975,0.99778
47.2025,0.997781
47.2075,0.997781
47.2125,0.997781
47.2175,0.997781
47.2225,0.997781
47.2275,0.997781
47.2325,0.997781
47.2375,0.997781
47.2425,0.997781
47.2475,0.997781
47.2525,0.997781
47.2575,0.997781
47.2625,0.997781
47.2675,0.997781
47.2725,0.997782
47.2775,0.997782
47.2825,0.997782
47.2875,0.997782
47.2925,0.997782
47.2975,0.997782
47.3025,0.997782
47.3075,0.997782
47.3125,0.997782
47.3175,0.997782
47.3225,0.997782
47.3275,0.997782
47.3325,0.997782
47.3375,0.997782
47.3425,0.997782
47.3475,0.997782
47.3525,0.997783
47.3575,0.997783
47.3625,0.997783
47.3675,0.997783
47.3725,0.997783
47.3775,0.997783
47.3825,0.997783
47.3875,0.997783
47.3925,0.997783
47.3975,0.997783
47.4025,0.997783
47.4075,0.997783
47.4125,0.997783
47.4175,0.997783
47.4225,0.997783
47.4275,0.997784
47.4325,0.997784
47.4375,0.997784
47.4425,0.997784
47.4475,0.997784
47.4525,0.997784
47.4575,0.997784
47.4625,0.997784
47.4675,0.997784
47.4725,0.997784
47.4775,0.997784
47.4825,0.997784
47.4875,0.997784
47.4925,0.997784
47.4975,0.997784
47.5025,0.997784
47.5075,0.997785
47.5125,0.997785
47.5175,0.997785
47.5225,0.997785
47.5275,0.997785
47.5325,0.997785
47.5375,0.997785
47.5425,0.997785
47.5475,0.997785
47.5525,0.997785
47.5575,0.997785
47.5625,0.997785
47.5675,0.997785
47.5725,0.997785
47.5775,0.997785
47.5825,0.997785
47.5875,0.997786
47.5925,0.997786
47.5975,0.997786
47.6025,0.997786
47.6075,0.997786
47.6125,0.997786
47.6175,0.997786
47.6225,0.997786
47.6275,0.997786
47.6325,0.997786
47.6375,0.997786
47.6425,0.997786
47.6475,0.997786
47.6525,0.997786
47.6575,0.997786
47.6625,0.997786
47.6675,0.997786
47.6725,0.997787
47.6775,0.997787
47.6825,0.997787
47.6875,0.997787
47.6925,0.997787
47.6975,0.997787
47.7025,0.997787
47.7075,0.997787
47.7125,0.997787
47.7175,0.997787
47.7225,0.997787
47.7275,0.997787
47.7325,0.997787
47.7375,0.997787
47.7425,0.997787
47.7475,0.997787
47.7525,0.997787
47.7575,0.997788
47.7625,0.997788
47.7675,0.997788
47.7725,0.997788
47.7775,0.997788
47.7825,0.997788
47.7875,0.997788
47.7925,0.997788
47.7975,0.997788
47.8025,0.997788
47.8075,0.997788
47.8125,0.997788
47.8175,0.997788
47.8225,0.997788
47.8275,0.997788
47.8325,0.997788
47.8375,0.997788
47.8425,0.997788
47.8475,0.997789
47.8525,0.997789
47.8575,0.997789
47.8625,0.997789
47.8675,0.997789
47.8725,0.997789
47.8775,0.997789
47.8825,0.997789
47.8875,0.997789
47.8925,0.997789
47.8975,0.997789
47.9025,0.997789
47.9075,0.997789
47.9125,0.997789
47.9175,0.997789
47.9225,0.997789
47.9275,0.997789
47.9325,0.997789
47.9375,0.99779
47.9425,0.99779
47.9475,0.99779
47.9525,0.99779
47.9575,0.99779
47.9625,0.99779
47.9675,0.99779
47.9725,0.99779
47.9775,0.99779
47.9825,0.99779
47.9875,0.99779
47.9925,0.99779
47.9975,0.99779
48.0025,0.99779
48.0075,0.99779
48.0125,0.99779
48.0175,0.99779
48.0225,0.99779
48.0275,0.99779
48.0325,0.997791
48.0375,0.997791
48.0425,0.997791
48.0475,0.997791
48.0525,0.997791
48.0575,0.997791
48.0625,0.997791
48.0675,0.997791
48.0725,0.997791
48.0775,0.997791
48.0825,0.997791
48.0875,0.997791
48.0925,0.997791
48.0975,0.997791
48.1025,0.997791
48.1075,0.997791
48.1125,0.997791
48.1175,0.997791
48.1225,0.997791
48.1275,0.997792
48.1325,0.997792
48.1375,0.997792
48.1425,0.997792
48.1475,0.997792
48.1525,0.997792
48.1575,0.997792
48.1625,0.997792
48.1675,0.997792
48.1725,0.997792
48.1775,0.997792
48.1825,0.997792
48.1875,0.997792
48.1925,0.997792
48.1975,0.997792
48.2025,0.997792
48.2075,0.997792
48.2125,0.997792
48.2175,0.997792
48.2225,0.997792
48.2275,0.997793
48.2325,0.997793
48.2375,0.997793
48.2425,0.997793
48.2475,0.997793
48.2525,0.997793
48.2575,0.997793
48.2625,0.997793
48.2675,0.997793
48.2725,0.997793
48.2775,0.997793
48.2825,0.997793
48.2875,0.997793
48.2925,0.997793
48.2975,0.997793
48.3025,0.997793
48.3075,0.997793
48.3125,0.997793
48.3175,0.997793
48.3225,0.997793
48.3275,0.997793
48.3325,0.997794
48.3375,0.997794
48.3425,0.997794
48.3475,0.997794
48.3525,0.997794
48.3575,0.997794
48.3625,0.997794
48.3675,0.997794
48.3725,0.997794
48.3775,0.997794
48.3825,0.997794
48.3875,0.997794
48.3925,0.997794
48.3975,0.997794
48.4025,0.997794
48.4075,0.997794
48.4125,0.997794
48.4175,0.997794
48.4225,0.997794
48.4275,0.997794
48.4325,0.997794
48.4375,0.997794
48.4425,0.997795
48.4475,0.997795
48.4525,0.997795
48.4575,0.997795
48.4625,0.997795
48.4675,0.997795
48.4725,0.997795
48.4775,0.997795
48.4825,0.997795
48.4875,0.997795
48.4925,0.997795
48.4975,0.997795
48.5025,0.997795
48.5075,0.997795
48.5125,0.997795
48.5175,0.997795
48.5225,0.997795
48.5275,0.997795
48.5325,0.997795
48.5375,0.997795
48.5425,0.997795
48.5475,0.997795
48.5525,0.997796
48.5575,0.997796
48.5625,0.997796
48.5675,0.997796
48.5725,0.997796
48.5775,0.997796
48.5825,0.997796
48.5875,0.997796
48.5925,0.997796
48.5975,0.997796
48.6025,0.997796
48.6075,0.997796
48.6125,0.997796
48.6175,0.997796
48.6225,0.997796
48.6275,0.997796
48.6325,0.997796
48.6375,0.997796
48.6425,0.997796
48.6475,0.997796
48.6525,0.997796
48.6575,0.997796
48.6625,0.997796
48.6675,0.997796
48.6725,0.997797
48.6775,0.997797
48.6825,0.997797
48.6875,0.997797
48.6925,0.997797
48.6975,0.997797
48.7025,0.997797
48.7075,0.997797
48.7125,0.997797
48.7175,0.997797
48.7225,0.997797
48.7275,0.997797
48.7325,0.997797
48.7375,0.997797
48.7425,0.997797
48.7475,0.997797
48.7525,0.997797
48.7575,0.997797
48.7625,0.997797
48.7675,0.997797
48.7725,0.997797
48.7775,0.997797
48.7825,0.997797
48.7875,0.997797
48.7925,0.997797
48.7975,0.997798
48.8025,0.997798
48.8075,0.997798
48.8125,0.997798
48.8175,0.997798
48.8225,0.997798
48.8275,0.997798
48.8325,0.997798
48.8375,0.997798
48.8425,0.997798
48.8475,0.997798
48.8525,0.997798
48.8575,0.997798
48.8625,0.997798
48.8675,0.997798
48.8725,0.997798
48.8775,0.997798
48.8825,0.997798
48.8875,0.997798
48.8925,0.997798
48.8975,0.997798
48.9025,0.997798
48.9075,0.997798
48.9125,0.997798
48.9175,0.997798
48.9225,0.997798
48.9275,0.997799
48.9325,0.997799
48.9375,0.997799
48.9425,0.997799
48.9475,0.997799
48.9525,0.997799
48.9575,0.997799
48.9625,0.997799
48.9675,0.997799
48.9725,0.997799
48.9775,0.997799
48.9825,0.997799
48.9875,0.997799
48.9925,0.997799
48.9975,0.997799
49.0025,0.997799
49.0075,0.997799
49.0125,0.997799
49.0175,0.997799
49.0225,0.997799
49.0275,0.997799
49.0325,0.997799
49.0375,0.997799
49.0425,0.997799
49.0475,0.997799
49.0525,0.997799
49.0575,0.997799
49.0625,0.997799
49.0675,0.9978
49.0725,0.9978
49.0775,0.9978
49.0825,0.9978
49.0875,0.9978
49.0925,0.9978
49.0975,0.9978
49.1025,0.9978
49.1075,0.9978
49.1125,0.9978
49.1175,0.9978
49.1225,0.9978
49.1275,0.9978
49.1325,0.9978
49.1375,0.9978
49.1425,0.9978
49.1475,0.9978
49.1525,0.9978
49.1575,0.9978
49.1625,0.9978
49.1675,0.9978
49.1725,0.9978
49.1775,0.9978
49.1825,0.9978
49.1875,0.9978
49.1925,0.9978
49.1975,0.9978
49.2025,0.9978
49.2075,0.9978
49.2125,0.9978
49.2175,0.997801
49.2225,0.997801
49.2275,0.997801
49.2325,0.997801
49.2375,0.997801
49.2425,0.997801
49.2475,0.997801
49.2525,0.997801
49.2575,0.997801
49.2625,0.997801
49.2675,0.997801
49.2725,0.997801
49.2775,0.997801
49.2825,0.997801
49.2875,0.997801
49.2925,0.997801
49.2975,0.997801
49.3025,0.997801
49.3075,0.997801
49.3125,0.997801
49.3175,0.997801
49.3225,0.997801
49.3275,0.997801
49.3325,0.997801
49.3375,0.997801
49.3425,0.997801
49.3475,0.997801
49.3525,0.997801
49.3575,0.997801
49.3625,0.997801
49.3675,0.997801
49.3725,0.997801
49.3775,0.997802
49.3825,0.997802
49.3875,0.997802
49.3925,0.997802
49.3975,0.997802
49.4025,0.997802
49.4075,0.997802
49.4125,0.997802
49.4175,0.997802
49.4225,0.997802
49.4275,0.997802
49.4325,0.997802
49.4375,0.997802
49.4425,0.997802
49.4475,0.997802
49.4525,0.997802
49.4575,0.997802
49.4625,0.997802
49.4675,0.997802
49.4725,0.997802
49.4775,0.997802
49.4825,0.997802
49.4875,0.997802
49.4925,0.997802
49.4975,0.997802
49.5025,0.997802
49.5075,0.997802
49.5125,0.997802
49.5175,0.997802
49.5225,0.997802
49.5275,0.997802
49.5325,0.997802
49.5375,0.997802
49.5425,0.997802
49.5475,0.997802
49.5525,0.997803
49.5575,0.997803
49.5625,0.997803
49.5675,0.997803
49.5725,0.997803
49.5775,0.997803
49.5825,0.997803
49.5875,0.997803
49.5925,0.997803
49.5975,0.997803
49.6025,0.997803
49.6075,0.997803
49.6125,0.997803
49.6175,0.997803
49.6225,0.997803
49.6275,0.997803
49.6325,0.997803
49.6375,0.997803
49.6425,0.997803
49.6475,0.997803
49.6525,0.997803
49.6575,0.997803
49.6625,0.997803
49.6675,0.997803
49.6725,0.997803
49.6775,0.997803
49.6825,0.997803
49.6875,0.997803
49.6925,0.997803
49.6975,0.997803
49.7025,0.997803
49.7075,0.997803
49.7125,0.997803
49.7175,0.997803
49.7225,0.997803
49.7275,0.997803
49.7325,0.997803
49.7375,0.997803
49.7425,0.997803
49.7475,0.997804
49.7525,0.997804
49.7575,0.997804
49.7625,0.997804
49.7675,0.997804
49.7725,0.997804
49.7775,0.997804
49.7825,0.997804
49.7875,0.997804
49.7925,0.997804
49.7975,0.997804
49.8025,0.997804
49.8075,0.997804
49.8125,0.997804
49.8175,0.997804
49.8225,0.997804
49.8275,0.997804
49.8325,0.997804
49.8375,0.997804
49.8425,0.997804
49.8475,0.997804
49.8525,0.997804
49.8575,0.997804
49.8625,0.997804
49.8675,0.997804
49.8725,0.997804
49.8775,0.997804
49.8825,0.997804
49.8875,0.997804
49.8925,0.997804
49.8975,0.997804
49.9025,0.997804
49.9075,0.997804
49.9125,0.997804
49.9175,0.997804
49.9225,0.997804
49.9275,0.997804
49.9325,0.997804
49.9375,0.997804
49.9425,0.997804
49.9475,0.997804
49.9525,0.997804
49.9575,0.997804
49.9625,0.997805
49.9675,0.997805
49.9725,0.997805
49.9775,0.997805
49.9825,0.997805
49.9875,0.997805
49.9925,0.997805
49.9975,0.997805
50.0025,0.997805
50.0075,0.997805
50.0125,0.997805
50.0175,0.997805
50.0225,0.997805
50.0275,0.997805
50.0325,0.997805
50.0375,0.997805
50.0425,0.997805
50.0475,0.997805
50.0525,0.997805
50.0575,0.997805
50.0625,0.997805
50.0675,0.997805
50.0725,0.997805
50.0775,0.997805
50.0825,0.997805
50.0875,0.997805
50.0925,0.997805
50.0975,0.997805
50.1025,0.997805
50.1075,0.997805
50.1125,0.997805
50.1175,0.997805
50.1225,0.997805
50.1275,0.997805
50.1325,0.997805
50.1375,0.997805
50.1425,0.997805
50.1475,0.997805
50.1525,0.997805
50.1575,0.997805
50.1625,0.997805
50.1675,0.997805
50.1725,0.997805
50.1775,0.997805
50.1825,0.997805
50.1875,0.997805
50.1925,0.997805
50.1975,0.997805
50.2025,0.997805
50.2075,0.997805
50.2125,0.997806
50.2175,0.997806
50.2225,0.997806
50.2275,0.997806
50.2325,0.997806
50.2375,0.997806
50.2425,0.997806
50.2475,0.997806
50.2525,0.997806
50.2575,0.997806
50.2625,0.997806
50.2675,0.997806
50.2725,0.997806
50.2775,0.997806
50.2825,0.997806
50.2875,0.997806
50.2925,0.997806
50.2975,0.997806
50.3025,0.997806
50.3075,0.997806
50.3125,0.997806
50.3175,0.997806
50.3225,0.997806
50.3275,0.997806
50.3325,0.997806
50.3375,0.997806
50.3425,0.997806
50.3475,0.997806
50.3525,0.997806
50.3575,0.997806
50.3625,0.997806
50.3675,0.997806
50.3725,0.997806
50.3775,0.997806
50.3825,0.997806
50.3875,0.997806
50.3925,0.997806
50.3975,0.997806
50.4025,0.997806
50.4075,0.997806
50.4125,0.997806
50.4175,0.997806
50.4225,0.997806
50.4275,0.997806
50.4325,0.997806
50.4375,0.997806
50.4425,0.997806
50.4475,0.997806
50.4525,0.997806
50.4575,0.997806
50.4625,0.997806
50.4675,0.997806
50.4725,0.997806
50.4775,0.997806
50.4825,0.997806
50.4875,0.997806
50.4925,0.997806
50.4975,0.997806
50.5025,0.997806
50.5075,0.997806
50.5125,0.997806
50.5175,0.997806
50.5225,0.997807
50.5275,0.997807
50.5325,0.997807
50.5375,0.997807
50.5425,0.997807
50.5475,0.997807
50.5525,0.997807
50.5575,0.997807
50.5625,0.997807
50.5675,0.997807
50.5725,0.997807
50.5775,0.997807
50.5825,0.997807
50.5875,0.997807
50.5925,0.997807
50.5975,0.997807
50.6025,0.997807
50.6075,0.997807
50.6125,0.997807
50.6175,0.997807
50.6225,0.997807
50.6275,0.997807
50.6325,0.997807
50.6375,0.997807
50.6425,0.997807
50.6475,0.997807
50.6525,0.997807
50.6575,0.997807
50.6625,0.997807
50.6675,0.997807
50.6725,0.997807
50.6775,0.997807
50.6825,0.997807
50.6875,0.997807
50.6925,0.997807
50.6975,0.997807
50.7025,0.997807
50.7075,0.997807
50.7125,0.997807
50.7175,0.997807
50.7225,0.997807
50.7275,0.997807
50.7325,0.997807
50.7375,0.997807
50.7425,0.997807
50.7475,0.997807
50.7525,0.997807
50.7575,0.997807
50.7625,0.997807
50.7675,0.997807
50.7725,0.997807
50.7775,0.997807
50.7825,0.997807
50.7875,0.997807
50.7925,0.997807
50.7975,0.997807
50.8025,0.997807
50.8075,0.997807
50.8125,0.997807
50.8175,0.997807
50.8225,0.997807
50.8275,0.997807
50.8325,0.997807
50.8375,0.997807
50.8425,0.997807
50.8475,0.997807
50.8525,0.997807
50.8575,0.997807
50.8625,0.997807
50.8675,0.997807
50.8725,0.997807
50.8775,0.997807
50.8825,0.997807
50.8875,0.997807
50.8925,0.997807
50.8975,0.997807
50.9025,0.997807
50.9075,0.997807
50.9125,0.997807
50.9175,0.997807
50.9225,0.997807
50.9275,0.997807
50.9325,0.997807
50.9375,0.997808
50.9425,0.997808
50.9475,0.997808
50.9525,0.997808
50.9575,0.997808
50.9625,0.997808
50.9675,0.997808
50.9725,0.997808
50.9775,0.997808
50.9825,0.997808
50.9875,0.997808
50.9925,0.997808
50.9975,0.997808
51.0025,0.997808
51.0075,0.997808
51.0125,0.997808
51.0175,0.997808
51.0225,0.997808
51.0275,0.997808
51.0325,0.997808
51.0375,0.997808
51.0425,0.997808
51.0475,0.997808
51.0525,0.997808
51.0575,0.997808
51.0625,0.997808
51.0675,0.997808
51.0725,0.997808
51.0775,0.997808
51.0825,0.997808
51.0875,0.997808
51.0925,0.997808
51.0975,0.997808
51.1025,0.997808
51.1075,0.997808
51.1125,0.997808
51.1175,0.997808
51.1225,0.997808
51.1275,0.997808
51.1325,0.997808
51.1375,0.997808
51.1425,0.997808
51.1475,0.997808
51.1525,0.997808
51.1575,0.997808
51.1625,0.997808
51.1675,0.997808
51.1725,0.997808
51.1775,0.997808
51.1825,0.997808
51.1875,0.997808
51.1925,0.997808
51.1975,0.997808
51.2025,0.997808
51.2075,0.997808
51.2125,0.997808
51.2175,0.997808
51.2225,0.997808
51.2275,0.997808
51.2325,0.997808
51.2375,0.997808
51.2425,0.997808
51.2475,0.997808
51.2525,0.997808
51.2575,0.997808
51.2625,0.997808
51.2675,0.997808
51.2725,0.997808
51.2775,0.997808
51.2825,0.997808
51.2875,0.997808
51.2925,0.997808
51.2975,0.997808
51.3025,0.997808
51.3075,0.997808
51.3125,0.997808
51.3175,0.997808
51.3225,0.997808
51.3275,0.997808
51.3325,0.997808
51.3375,0.997808
51.3425,0.997808
51.3475,0.997808
51.3525,0.997808
51.3575,0.997808
51.3625,0.997808
51.3675,0.997808
51.3725,0.997808
51.3775,0.997808
51.3825,0.997808
51.3875,0.997808
51.3925,0.997808
51.3975,0.997808
51.4025,0.997808
51.4075,0.997808
51.4125,0.997808
51.4175,0.997808
51.4225,0.997808
51.4275,0.997808
51.4325,0.997808
51.4375,0.997808
51.4425,0.997808
51.4475,0.997808
51.4525,0.997808
51.4575,0.997808
51.4625,0.997808
51.4675,0.997808
51.4725,0.997808
51.4775,0.997808
51.4825,0.997808
51.4875,0.997808
51.4925,0.997808
51.4975,0.997808
51.5025,0.997808
51.5075,0.997808
51.5125,0.997808
51.5175,0.997808
51.5225,0.997808
51.5275,0.997808
51.5325,0.997808
51.5375,0.997808
51.5425,0.997808
51.5475,0.997808
51.5525,0.997808
51.5575,0.997808
51.5625,0.997808
51.5675,0.997808
51.5725,0.997808
51.5775,0.997808
51.5825,0.997808
51.5875,0.997808
51.5925,0.997808
51.5975,0.997808
51.6025,0.997808
51.6075,0.997808
51.6125,0.997808
51.6175,0.997808
51.6225,0.997808
51.6275,0.997808
51.6325,0.997808
51.6375,0.997808
51.6425,0.997808
51.6475,0.997808
51.6525,0.997808
51.6575,0.997808
51.6625,0.997808
51.6675,0.997808
51.6725,0.997808
51.6775,0.997808
51.6825,0.997808
51.6875,0.997808
