time,OMEGA_REF_omegaRef_grp_0_value
28.33375,1.003488
28.33875,1.003485
28.34375,1.003483
28.34875,1.003481
28.35375,1.003479
28.35875,1.003477
28.36375,1.003475
28.36875,1.003473
28.37375,1.003471
28.37875,1.003469
28.38375,1.003467
28.38875,1.003465
28.39375,1.003463
28.39875,1.003461
28.40375,1.003459
28.40875,1.003457
28.41375,1.003455
28.41875,1.003453
28.42375,1.00345
28.42875,1.003448
28.43375,1.003446
28.43875,1.003444
28.44375,1.003442
28.44875,1.00344
28.45375,1.003438
28.45875,1.003436
28.46375,1.003434
28.46875,1.003432
28.47375,1.00343
28.47875,1.003428
28.48375,1.003426
28.48875,1.003424
28.49375,1.003422
28.49875,1.00342
28.50375,1.003418
28.50875,1.003416
28.51375,1.003414
28.51875,1.003413
28.52375,1.003411
28.52875,1.003409
28.53375,1.003407
28.53875,1.003405
28.54375,1.003403
28.54875,1.003401
28.55375,1.003399
28.55875,1.003397
28.56375,1.003395
28.56875,1.003393
28.57375,1.003391
28.57875,1.003389
28.58375,1.003387
28.58875,1.003385
28.59375,1.003383
28.59875,1.003381
28.60375,1.003379
28.60875,1.003378
28.61375,1.003376
28.61875,1.003374
28.62375,1.003372
28.62875,1.00337
28.63375,1.003368
28.63875,1.003366
28.64375,1.003364
28.64875,1.003362
28.65375,1.00336
28.65875,1.003359
28.66375,1.003357
28.66875,1.003355
28.67375,1.003353
28.67875,1.003351
28.68375,1.003349
28.68875,1.003347
28.69375,1.003346
28.69875,1.003344
28.70375,1.003342
28.70875,1.00334
28.71375,1.003338
28.71875,1.003336
28.72375,1.003334
28.72875,1.003333
28.73375,1.003331
28.73875,1.003329
28.74375,1.003327
28.74875,1.003325
28.75375,1.003323
28.75875,1.003322
28.76375,1.00332
28.76875,1.003318
28.77375,1.003316
28.77875,1.003314
28.78375,1.003313
28.78875,1.003311
28.79375,1.003309
28.79875,1.003307
28.80375,1.003305
28.80875,1.003304
28.81375,1.003302
28.81875,1.0033
28.82375,1.003298
28.82875,1.003296
28.83375,1.003295
28.83875,1.003293
28.84375,1.003291
28.84875,1.003289
28.85375,1.003288
28.85875,1.003286
28.86375,1.003284
28.86875,1.003282
28.87375,1.003281
28.87875,1.003279
28.88375,1.003277
28.88875,1.003275
28.89375,1.003274
28.89875,1.003272
28.90375,1.00327
28.90875,1.003268
28.91375,1.003267
28.91875,1.003265
28.92375,1.003263
28.92875,1.003262
28.93375,1.00326
28.93875,1.003258
28.94375,1.003256
28.94875,1.003255
28.95375,1.003253
28.95875,1.003251
28.96375,1.00325
28.96875,1.003248
28.97375,1.003246
28.97875,1.003245
28.98375,1.003243
28.98875,1.003241
28.99375,1.00324
28.99875,1.003238
29.00375,1.003236
29.00875,1.003235
29.01375,1.003233
29.01875,1.003231
29.02375,1.00323
29.02875,1.003228
29.03375,1.003226
29.03875,1.003225
29.04375,1.003223
29.04875,1.003221
29.05375,1.00322
29.05875,1.003218
29.06375,1.003216
29.06875,1.003215
29.07375,1.003213
29.07875,1.003212
29.08375,1.00321
29.08875,1.003208
29.09375,1.003207
29.09875,1.003205
29.10375,1.003203
29.10875,1.003202
29.11375,1.0032
29.11875,1.003199
29.12375,1.003197
29.12875,1.003195
29.13375,1.003194
29.13875,1.003192
29.14375,1.003191
29.14875,1.003189
29.15375,1.003188
29.15875,1.003186
29.16375,1.003184
29.16875,1.003183
29.17375,1.003181
29.17875,1.00318
29.18375,1.003178
29.18875,1.003177
29.19375,1.003175
29.19875,1.003173
29.20375,1.003172
29.20875,1.00317
29.21375,1.003169
29.21875,1.003167
29.22375,1.003166
29.22875,1.003164
29.23375,1.003163
29.23875,1.003161
29.24375,1.00316
29.24875,1.003158
29.25375,1.003157
29.25875,1.003155
29.26375,1.003154
29.26875,1.003152
29.27375,1.003151
29.27875,1.003149
29.28375,1.003148
29.28875,1.003146
29.29375,1.003145
29.29875,1.003143
29.30375,1.003142
29.30875,1.00314
29.31375,1.003139
29.31875,1.003137
29.32375,1.003136
29.32875,1.003134
29.33375,1.003133
29.33875,1.003131
29.34375,1.00313
29.34875,1.003128
29.35375,1.003127
29.35875,1.003125
29.36375,1.003124
29.36875,1.003123
29.37375,1.003121
29.37875,1.00312
29.38375,1.003118
29.38875,1.003117
29.39375,1.003115
29.39875,1.003114
29.40375,1.003112
29.40875,1.003111
29.41375,1.00311
29.41875,1.003108
29.42375,1.003107
29.42875,1.003105
29.43375,1.003104
29.43875,1.003103
29.44375,1.003101
29.44875,1.0031
29.45375,1.003098
29.45875,1.003097
29.46375,1.003096
29.46875,1.003094
29.47375,1.003093
29.47875,1.003091
29.48375,1.00309
29.48875,1.003089
29.49375,1.003087
29.49875,1.003086
29.50375,1.003084
29.50875,1.003083
29.51375,1.003082
29.51875,1.00308
29.52375,1.003079
29.52875,1.003078
29.53375,1.003076
29.53875,1.003075
29.54375,1.003074
29.54875,1.003072
29.55375,1.003071
29.55875,1.00307
29.56375,1.003068
29.56875,1.003067
29.57375,1.003066
29.57875,1.003064
29.58375,1.003063
29.58875,1.003062
29.59375,1.00306
29.59875,1.003059
29.60375,1.003058
29.60875,1.003056
29.61375,1.003055
29.61875,1.003054
29.62375,1.003052
29.62875,1.003051
29.63375,1.00305
29.63875,1.003049
29.64375,1.003047
29.64875,1.003046
29.65375,1.003045
29.65875,1.003043
29.66375,1.003042
29.66875,1.003041
29.67375,1.00304
29.67875,1.003038
29.68375,1.003037
29.68875,1.003036
29.69375,1.003035
29.69875,1.003033
29.70375,1.003032
29.70875,1.003031
29.71375,1.00303
29.71875,1.003028
29.72375,1.003027
29.72875,1.003026
29.73375,1.003025
29.73875,1.003023
29.74375,1.003022
29.74875,1.003021
29.75375,1.00302
29.75875,1.003018
29.76375,1.003017
29.76875,1.003016
29.77375,1.003015
29.77875,1.003014
29.78375,1.003012
29.78875,1.003011
29.79375,1.00301
29.79875,1.003009
29.80375,1.003008
29.80875,1.003006
29.81375,1.003005
29.81875,1.003004
29.82375,1.003003
29.82875,1.003002
29.83375,1.003
29.83875,1.002999
29.84375,1.002998
29.84875,1.002997
29.85375,1.002996
29.85875,1.002995
29.86375,1.002993
29.86875,1.002992
29.87375,1.002991
29.87875,1.00299
29.88375,1.002989
29.88875,1.002988
29.89375,1.002987
29.89875,1.002985
29.90375,1.002984
29.90875,1.002983
29.91375,1.002982
29.91875,1.002981
29.92375,1.00298
29.92875,1.002979
29.93375,1.002977
29.93875,1.002976
29.94375,1.002975
29.94875,1.002974
29.95375,1.002973
29.95875,1.002972
29.96375,1.002971
29.96875,1.00297
29.97375,1.002969
29.97875,1.002967
29.98375,1.002966
29.98875,1.002965
29.99375,1.002964
29.99875,1.002963
30.00375,1.002962
30.00875,1.002961
30.01375,1.00296
30.01875,1.002959
30.02375,1.002958
30.02875,1.002957
30.03375,1.002956
30.03875,1.002954
30.04375,1.002953
30.04875,1.002952
30.05375,1.002951
30.05875,1.00295
30.06375,1.002949
30.06875,1.002948
30.07375,1.002947
30.07875,1.002946
30.08375,1.002945
30.08875,1.002944
30.09375,1.002943
30.09875,1.002942
30.10375,1.002941
30.10875,1.00294
30.11375,1.002939
30.11875,1.002938
30.12375,1.002937
30.12875,1.002936
30.13375,1.002935
30.13875,1.002934
30.14375,1.002933
30.14875,1.002932
30.15375,1.002931
30.15875,1.00293
30.16375,1.002929
30.16875,1.002928
30.17375,1.002927
30.17875,1.002926
30.18375,1.002925
30.18875,1.002924
30.19375,1.002923
30.19875,1.002922
30.20375,1.002921
30.20875,1.00292
30.21375,1.002919
30.21875,1.002918
30.22375,1.002917
30.22875,1.002916
30.23375,1.002915
30.23875,1.002914
30.24375,1.002913
30.24875,1.002912
30.25375,1.002911
30.25875,1.00291
30.26375,1.002909
30.26875,1.002908
30.27375,1.002907
30.27875,1.002906
30.28375,1.002905
30.28875,1.002905
30.29375,1.002904
30.29875,1.002903
30.30375,1.002902
30.30875,1.002901
30.31375,1.0029
30.31875,1.002899
30.32375,1.002898
30.32875,1.002897
30.33375,1.002896
30.33875,1.002895
30.34375,1.002894
30.34875,1.002894
30.35375,1.002893
30.35875,1.002892
30.36375,1.002891
30.36875,1.00289
30.37375,1.002889
30.37875,1.002888
30.38375,1.002887
30.38875,1.002886
30.39375,1.002886
30.39875,1.002885
30.40375,1.002884
30.40875,1.002883
30.41375,1.002882
30.41875,1.002881
30.42375,1.00288
30.42875,1.00288
30.43375,1.002879
30.43875,1.002878
30.44375,1.002877
30.44875,1.002876
30.45375,1.002875
30.45875,1.002874
30.46375,1.002874
30.46875,1.002873
30.47375,1.002872
30.47875,1.002871
30.48375,1.00287
30.48875,1.002869
30.49375,1.002869
30.49875,1.002868
30.50375,1.002867
30.50875,1.002866
30.51375,1.002865
30.51875,1.002864
30.52375,1.002864
30.52875,1.002863
30.53375,1.002862
30.53875,1.002861
30.54375,1.00286
30.54875,1.00286
30.55375,1.002859
30.55875,1.002858
30.56375,1.002857
30.56875,1.002856
30.57375,1.002856
30.57875,1.002855
30.58375,1.002854
30.58875,1.002853
30.59375,1.002853
30.59875,1.002852
30.60375,1.002851
30.60875,1.00285
30.61375,1.002849
30.61875,1.002849
30.62375,1.002848
30.62875,1.002847
30.63375,1.002846
30.63875,1.002846
30.64375,1.002845
30.64875,1.002844
30.65375,1.002843
30.65875,1.002843
30.66375,1.002842
30.66875,1.002841
30.67375,1.00284
30.67875,1.00284
30.68375,1.002839
30.68875,1.002838
30.69375,1.002838
30.69875,1.002837
30.70375,1.002836
30.70875,1.002835
30.71375,1.002835
30.71875,1.002834
30.72375,1.002833
30.72875,1.002833
30.73375,1.002832
30.73875,1.002831
30.74375,1.00283
30.74875,1.00283
30.75375,1.002829
30.75875,1.002828
30.76375,1.002828
30.76875,1.002827
30.77375,1.002826
30.77875,1.002826
30.78375,1.002825
30.78875,1.002824
30.79375,1.002823
30.79875,1.002823
30.80375,1.002822
30.80875,1.002821
30.81375,1.002821
30.81875,1.00282
30.82375,1.002819
30.82875,1.002819
30.83375,1.002818
30.83875,1.002817
30.84375,1.002817
30.84875,1.002816
30.85375,1.002816
30.85875,1.002815
30.86375,1.002814
30.86875,1.002814
30.87375,1.002813
30.87875,1.002812
30.88375,1.002812
30.88875,1.002811
30.89375,1.00281
30.89875,1.00281
30.90375,1.002809
30.90875,1.002809
30.91375,1.002808
30.91875,1.002807
30.92375,1.002807
30.92875,1.002806
30.93375,1.002805
30.93875,1.002805
30.94375,1.002804
30.94875,1.002804
30.95375,1.002803
30.95875,1.002802
30.96375,1.002802
30.96875,1.002801
30.97375,1.002801
30.97875,1.0028
30.98375,1.002799
30.98875,1.002799
30.99375,1.002798
30.99875,1.002798
31.00375,1.002797
31.00875,1.002797
31.01375,1.002796
31.01875,1.002795
31.02375,1.002795
31.02875,1.002794
31.03375,1.002794
31.03875,1.002793
31.04375,1.002793
31.04875,1.002792
31.05375,1.002791
31.05875,1.002791
31.06375,1.00279
31.06875,1.00279
31.07375,1.002789
31.07875,1.002789
31.08375,1.002788
31.08875,1.002788
31.09375,1.002787
31.09875,1.002787
31.10375,1.002786
31.10875,1.002785
31.11375,1.002785
31.11875,1.002784
31.12375,1.002784
31.12875,1.002783
31.13375,1.002783
31.13875,1.002782
31.14375,1.002782
31.14875,1.002781
31.15375,1.002781
31.15875,1.00278
31.16375,1.00278
31.16875,1.002779
31.17375,1.002779
31.17875,1.002778
31.18375,1.002778
31.18875,1.002777
31.19375,1.002777
31.19875,1.002776
31.20375,1.002776
31.20875,1.002775
31.21375,1.002775
31.21875,1.002774
31.22375,1.002774
31.22875,1.002773
31.23375,1.002773
31.23875,1.002772
31.24375,1.002772
31.24875,1.002771
31.25375,1.002771
31.25875,1.002771
31.26375,1.00277
31.26875,1.00277
31.27375,1.002769
31.27875,1.002769
31.28375,1.002768
31.28875,1.002768
31.29375,1.002767
31.29875,1.002767
31.30375,1.002766
31.30875,1.002766
31.31375,1.002766
31.31875,1.002765
31.32375,1.002765
31.32875,1.002764
31.33375,1.002764
31.33875,1.002763
31.34375,1.002763
31.34875,1.002763
31.35375,1.002762
31.35875,1.002762
31.36375,1.002761
31.36875,1.002761
31.37375,1.00276
31.37875,1.00276
31.38375,1.00276
31.38875,1.002759
31.39375,1.002759
31.39875,1.002758
31.40375,1.002758
31.40875,1.002758
31.41375,1.002757
31.41875,1.002757
31.42375,1.002756
31.42875,1.002756
31.43375,1.002756
31.43875,1.002755
31.44375,1.002755
31.44875,1.002754
31.45375,1.002754
31.45875,1.002754
31.46375,1.002753
31.46875,1.002753
31.47375,1.002753
31.47875,1.002752
31.48375,1.002752
31.48875,1.002751
31.49375,1.002751
31.49875,1.002751
31.50375,1.00275
31.50875,1.00275
31.51375,1.00275
31.51875,1.002749
31.52375,1.002749
31.52875,1.002749
31.53375,1.002748
31.53875,1.002748
31.54375,1.002747
31.54875,1.002747
31.55375,1.002747
31.55875,1.002746
31.56375,1.002746
31.56875,1.002746
31.57375,1.002745
31.57875,1.002745
31.58375,1.002745
31.58875,1.002744
31.59375,1.002744
31.59875,1.002744
31.60375,1.002743
31.60875,1.002743
31.61375,1.002743
31.61875,1.002743
31.62375,1.002742
31.62875,1.002742
31.63375,1.002742
31.63875,1.002741
31.64375,1.002741
31.64875,1.002741
31.65375,1.00274
31.65875,1.00274
31.66375,1.00274
31.66875,1.002739
31.67375,1.002739
31.67875,1.002739
31.68375,1.002739
31.68875,1.002738
31.69375,1.002738
31.69875,1.002738
31.70375,1.002737
31.70875,1.002737
31.71375,1.002737
31.71875,1.002737
31.72375,1.002736
31.72875,1.002736
31.73375,1.002736
31.73875,1.002736
31.74375,1.002735
31.74875,1.002735
31.75375,1.002735
31.75875,1.002734
31.76375,1.002734
31.76875,1.002734
31.77375,1.002734
31.77875,1.002733
31.78375,1.002733
31.78875,1.002733
31.79375,1.002733
31.79875,1.002732
31.80375,1.002732
31.80875,1.002732
31.81375,1.002732
31.81875,1.002731
31.82375,1.002731
31.82875,1.002731
31.83375,1.002731
31.83875,1.002731
31.84375,1.00273
31.84875,1.00273
31.85375,1.00273
31.85875,1.00273
31.86375,1.002729
31.86875,1.002729
31.87375,1.002729
31.87875,1.002729
31.88375,1.002729
31.88875,1.002728
31.89375,1.002728
31.89875,1.002728
31.90375,1.002728
31.90875,1.002727
31.91375,1.002727
31.91875,1.002727
31.92375,1.002727
31.92875,1.002727
31.93375,1.002726
31.93875,1.002726
31.94375,1.002726
31.94875,1.002726
31.95375,1.002726
31.95875,1.002726
31.96375,1.002725
31.96875,1.002725
31.97375,1.002725
31.97875,1.002725
31.98375,1.002725
31.98875,1.002724
31.99375,1.002724
31.99875,1.002724
32.00375,1.002724
32.00875,1.002724
32.01375,1.002724
32.01875,1.002723
32.02375,1.002723
32.02875,1.002723
32.03375,1.002723
32.03875,1.002723
32.04375,1.002723
32.04875,1.002722
32.05375,1.002722
32.05875,1.002722
32.06375,1.002722
32.06875,1.002722
32.07375,1.002722
32.07875,1.002722
32.08375,1.002721
32.08875,1.002721
32.09375,1.002721
32.09875,1.002721
32.10375,1.002721
32.10875,1.002721
32.11375,1.002721
32.11875,1.002721
32.12375,1.00272
32.12875,1.00272
32.13375,1.00272
32.13875,1.00272
32.14375,1.00272
32.14875,1.00272
32.15375,1.00272
32.15875,1.00272
32.16375,1.002719
32.16875,1.002719
32.17375,1.002719
32.17875,1.002719
32.18375,1.002719
32.18875,1.002719
32.19375,1.002719
32.19875,1.002719
32.20375,1.002719
32.20875,1.002718
32.21375,1.002718
32.21875,1.002718
32.22375,1.002718
32.22875,1.002718
32.23375,1.002718
32.23875,1.002718
32.24375,1.002718
32.24875,1.002718
32.25375,1.002718
32.25875,1.002718
32.26375,1.002717
32.26875,1.002717
32.27375,1.002717
32.27875,1.002717
32.28375,1.002717
32.28875,1.002717
32.29375,1.002717
32.29875,1.002717
32.30375,1.002717
32.30875,1.002717
32.31375,1.002717
32.31875,1.002717
32.32375,1.002717
32.32875,1.002717
32.33375,1.002717
32.33875,1.002716
32.34375,1.002716
32.34875,1.002716
32.35375,1.002716
32.35875,1.002716
32.36375,1.002716
32.36875,1.002716
32.37375,1.002716
32.37875,1.002716
32.38375,1.002716
32.38875,1.002716
32.39375,1.002716
32.39875,1.002716
32.40375,1.002716
32.40875,1.002716
32.41375,1.002716
32.41875,1.002716
32.42375,1.002716
32.42875,1.002716
32.43375,1.002716
32.43875,1.002716
32.44375,1.002716
32.44875,1.002716
32.45375,1.002716
32.45875,1.002716
32.46375,1.002716
32.46875,1.002716
32.47375,1.002716
32.47875,1.002716
32.48375,1.002716
32.48875,1.002715
32.49375,1.002715
32.49875,1.002715
32.50375,1.002715
32.50875,1.002715
32.51375,1.002715
32.51875,1.002715
32.52375,1.002715
32.52875,1.002715
32.53375,1.002715
32.53875,1.002715
32.54375,1.002715
32.54875,1.002716
32.55375,1.002716
32.55875,1.002716
32.56375,1.002716
32.56875,1.002716
32.57375,1.002716
32.57875,1.002716
32.58375,1.002716
32.58875,1.002716
32.59375,1.002716
32.59875,1.002716
32.60375,1.002716
32.60875,1.002716
32.61375,1.002716
32.61875,1.002716
32.62375,1.002716
32.62875,1.002716
32.63375,1.002716
32.63875,1.002716
32.64375,1.002716
32.64875,1.002716
32.65375,1.002716
32.65875,1.002716
32.66375,1.002716
32.66875,1.002716
32.67375,1.002716
32.67875,1.002716
32.68375,1.002716
32.68875,1.002716
32.69375,1.002716
32.69875,1.002716
32.70375,1.002717
32.70875,1.002717
32.71375,1.002717
32.71875,1.002717
32.72375,1.002717
32.72875,1.002717
32.73375,1.002717
32.73875,1.002717
32.74375,1.002717
32.74875,1.002717
32.75375,1.002717
32.75875,1.002717
32.76375,1.002717
32.76875,1.002717
32.77375,1.002717
32.77875,1.002718
32.78375,1.002718
32.78875,1.002718
32.79375,1.002718
32.79875,1.002718
32.80375,1.002718
32.80875,1.002718
32.81375,1.002718
32.81875,1.002718
32.82375,1.002718
32.82875,1.002718
32.83375,1.002718
32.83875,1.002719
32.84375,1.002719
32.84875,1.002719
32.85375,1.002719
32.85875,1.002719
32.86375,1.002719
32.86875,1.002719
32.87375,1.002719
32.87875,1.002719
32.88375,1.002719
32.88875,1.00272
32.89375,1.00272
32.89875,1.00272
32.90375,1.00272
32.90875,1.00272
32.91375,1.00272
32.91875,1.00272
32.92375,1.00272
32.92875,1.00272
32.93375,1.002721
32.93875,1.002721
32.94375,1.002721
32.94875,1.002721
32.95375,1.002721
32.95875,1.002721
32.96375,1.002721
32.96875,1.002721
32.97375,1.002722
32.97875,1.002722
32.98375,1.002722
32.98875,1.002722
32.99375,1.002722
32.99875,1.002722
33.00375,1.002722
33.00875,1.002722
33.01375,1.002723
33.01875,1.002723
33.02375,1.002723
33.02875,1.002723
33.03375,1.002723
33.03875,1.002723
33.04375,1.002723
33.04875,1.002724
33.05375,1.002724
33.05875,1.002724
33.06375,1.002724
33.06875,1.002724
33.07375,1.002724
33.07875,1.002725
33.08375,1.002725
33.08875,1.002725
33.09375,1.002725
33.09875,1.002725
33.10375,1.002725
33.10875,1.002726
33.11375,1.002726
33.11875,1.002726
33.12375,1.002726
33.12875,1.002726
33.13375,1.002726
33.13875,1.002727
33.14375,1.002727
33.14875,1.002727
33.15375,1.002727
33.15875,1.002727
33.16375,1.002727
33.16875,1.002728
33.17375,1.002728
33.17875,1.002728
33.18375,1.002728
33.18875,1.002728
33.19375,1.002728
33.19875,1.002729
33.20375,1.002729
33.20875,1.002729
33.21375,1.002729
33.21875,1.002729
33.22375,1.00273
33.22875,1.00273
33.23375,1.00273
33.23875,1.00273
33.24375,1.00273
33.24875,1.002731
33.25375,1.002731
33.25875,1.002731
33.26375,1.002731
33.26875,1.002731
33.27375,1.002732
33.27875,1.002732
33.28375,1.002732
33.28875,1.002732
33.29375,1.002732
33.29875,1.002733
33.30375,1.002733
33.30875,1.002733
33.31375,1.002733
33.31875,1.002733
33.32375,1.002734
33.32875,1.002734
33.33375,1.002734
33.33875,1.002734
33.34375,1.002734
33.34875,1.002735
33.35375,1.002735
33.35875,1.002735
33.36375,1.002735
33.36875,1.002736
33.37375,1.002736
33.37875,1.002736
33.38375,1.002736
33.38875,1.002737
33.39375,1.002737
33.39875,1.002737
33.40375,1.002737
33.40875,1.002737
33.41375,1.002738
33.41875,1.002738
33.42375,1.002738
33.42875,1.002738
33.43375,1.002739
33.43875,1.002739
33.44375,1.002739
33.44875,1.002739
33.45375,1.00274
33.45875,1.00274
33.46375,1.00274
33.46875,1.00274
33.47375,1.002741
33.47875,1.002741
33.48375,1.002741
33.48875,1.002741
33.49375,1.002742
33.49875,1.002742
33.50375,1.002742
33.50875,1.002742
33.51375,1.002743
33.51875,1.002743
33.52375,1.002743
33.52875,1.002743
33.53375,1.002744
33.53875,1.002744
33.54375,1.002744
33.54875,1.002744
33.55375,1.002745
33.55875,1.002745
33.56375,1.002745
33.56875,1.002745
33.57375,1.002746
33.57875,1.002746
33.58375,1.002746
33.58875,1.002746
33.59375,1.002747
33.59875,1.002747
33.60375,1.002747
33.60875,1.002748
33.61375,1.002748
33.61875,1.002748
33.62375,1.002748
33.62875,1.002749
33.63375,1.002749
33.63875,1.002749
33.64375,1.00275
33.64875,1.00275
33.65375,1.00275
33.65875,1.00275
33.66375,1.002751
33.66875,1.002751
33.67375,1.002751
33.67875,1.002752
33.68375,1.002752
33.68875,1.002752
33.69375,1.002752
33.69875,1.002753
33.70375,1.002753
33.70875,1.002753
33.71375,1.002754
33.71875,1.002754
33.72375,1.002754
33.72875,1.002754
33.73375,1.002755
33.73875,1.002755
33.74375,1.002755
33.74875,1.002756
33.75375,1.002756
33.75875,1.002756
33.76375,1.002757
33.76875,1.002757
33.77375,1.002757
33.77875,1.002757
33.78375,1.002758
33.78875,1.002758
33.79375,1.002758
33.79875,1.002759
33.80375,1.002759
33.80875,1.002759
33.81375,1.00276
33.81875,1.00276
33.82375,1.00276
33.82875,1.002761
33.83375,1.002761
33.83875,1.002761
33.84375,1.002762
33.84875,1.002762
33.85375,1.002762
33.85875,1.002762
33.86375,1.002763
33.86875,1.002763
33.87375,1.002763
33.87875,1.002764
33.88375,1.002764
33.88875,1.002764
33.89375,1.002765
33.89875,1.002765
33.90375,1.002765
33.90875,1.002766
33.91375,1.002766
33.91875,1.002766
33.92375,1.002767
33.92875,1.002767
33.93375,1.002767
33.93875,1.002768
33.94375,1.002768
33.94875,1.002768
33.95375,1.002769
33.95875,1.002769
33.96375,1.002769
33.96875,1.00277
33.97375,1.00277
33.97875,1.00277
33.98375,1.002771
33.98875,1.002771
33.99375,1.002771
33.99875,1.002772
34.00375,1.002772
34.00875,1.002772
34.01375,1.002773
34.01875,1.002773
34.02375,1.002774
34.02875,1.002774
34.03375,1.002774
34.03875,1.002775
34.04375,1.002775
34.04875,1.002775
34.05375,1.002776
34.05875,1.002776
34.06375,1.002776
34.06875,1.002777
34.07375,1.002777
34.07875,1.002777
34.08375,1.002778
34.08875,1.002778
34.09375,1.002779
34.09875,1.002779
34.10375,1.002779
34.10875,1.00278
34.11375,1.00278
34.11875,1.00278
34.12375,1.002781
34.12875,1.002781
34.13375,1.002781
34.13875,1.002782
34.14375,1.002782
34.14875,1.002783
34.15375,1.002783
34.15875,1.002783
34.16375,1.002784
34.16875,1.002784
34.17375,1.002784
34.17875,1.002785
34.18375,1.002785
34.18875,1.002785
34.19375,1.002786
34.19875,1.002786
34.20375,1.002787
34.20875,1.002787
34.21375,1.002787
34.21875,1.002788
34.22375,1.002788
34.22875,1.002788
34.23375,1.002789
34.23875,1.002789
34.24375,1.00279
34.24875,1.00279
34.25375,1.00279
34.25875,1.002791
34.26375,1.002791
34.26875,1.002792
34.27375,1.002792
34.27875,1.002792
34.28375,1.002793
34.28875,1.002793
34.29375,1.002793
34.29875,1.002794
34.30375,1.002794
34.30875,1.002795
34.31375,1.002795
34.31875,1.002795
34.32375,1.002796
34.32875,1.002796
34.33375,1.002797
34.33875,1.002797
34.34375,1.002797
34.34875,1.002798
34.35375,1.002798
34.35875,1.002799
34.36375,1.002799
34.36875,1.002799
34.37375,1.0028
34.37875,1.0028
34.38375,1.002801
34.38875,1.002801
34.39375,1.002801
34.39875,1.002802
34.40375,1.002802
34.40875,1.002803
34.41375,1.002803
34.41875,1.002803
34.42375,1.002804
34.42875,1.002804
34.43375,1.002805
34.43875,1.002805
34.44375,1.002805
34.44875,1.002806
34.45375,1.002806
34.45875,1.002807
34.46375,1.002807
34.46875,1.002808
34.47375,1.002808
34.47875,1.002808
34.48375,1.002809
34.48875,1.002809
34.49375,1.00281
34.49875,1.00281
34.50375,1.00281
34.50875,1.002811
34.51375,1.002811
34.51875,1.002812
34.52375,1.002812
34.52875,1.002813
34.53375,1.002813
34.53875,1.002813
34.54375,1.002814
34.54875,1.002814
34.55375,1.002815
34.55875,1.002815
34.56375,1.002815
34.56875,1.002816
34.57375,1.002816
34.57875,1.002817
34.58375,1.002817
34.58875,1.002818
34.59375,1.002818
34.59875,1.002818
34.60375,1.002819
34.60875,1.002819
34.61375,1.00282
34.61875,1.00282
34.62375,1.002821
34.62875,1.002821
34.63375,1.002821
34.63875,1.002822
34.64375,1.002822
34.64875,1.002823
34.65375,1.002823
34.65875,1.002824
34.66375,1.002824
34.66875,1.002824
34.67375,1.002825
34.67875,1.002825
34.68375,1.002826
34.68875,1.002826
34.69375,1.002827
34.69875,1.002827
34.70375,1.002828
34.70875,1.002828
34.71375,1.002828
34.71875,1.002829
34.72375,1.002829
34.72875,1.00283
34.73375,1.00283
34.73875,1.002831
34.74375,1.002831
34.74875,1.002831
34.75375,1.002832
34.75875,1.002832
34.76375,1.002833
34.76875,1.002833
34.77375,1.002834
34.77875,1.002834
34.78375,1.002835
34.78875,1.002835
34.79375,1.002836
34.79875,1.002836
34.80375,1.002836
34.80875,1.002837
34.81375,1.002837
34.81875,1.002838
34.82375,1.002838
34.82875,1.002839
34.83375,1.002839
34.83875,1.00284
34.84375,1.00284
34.84875,1.00284
34.85375,1.002841
34.85875,1.002841
34.86375,1.002842
34.86875,1.002842
34.87375,1.002843
34.87875,1.002843
34.88375,1.002844
34.88875,1.002844
34.89375,1.002845
34.89875,1.002845
34.90375,1.002845
34.90875,1.002846
34.91375,1.002846
34.91875,1.002847
34.92375,1.002847
34.92875,1.002848
34.93375,1.002848
34.93875,1.002849
34.94375,1.002849
34.94875,1.00285
34.95375,1.00285
34.95875,1.002851
34.96375,1.002851
34.96875,1.002851
34.97375,1.002852
34.97875,1.002852
34.98375,1.002853
34.98875,1.002853
34.99375,1.002854
34.99875,1.002854
35.00375,1.002855
35.00875,1.002855
35.01375,1.002856
35.01875,1.002856
35.02375,1.002857
35.02875,1.002857
35.03375,1.002858
35.03875,1.002858
35.04375,1.002858
35.04875,1.002859
35.05375,1.002859
35.05875,1.00286
35.06375,1.00286
35.06875,1.002861
35.07375,1.002861
35.07875,1.002862
35.08375,1.002862
35.08875,1.002863
35.09375,1.002863
35.09875,1.002864
35.10375,1.002864
35.10875,1.002865
35.11375,1.002865
35.11875,1.002866
35.12375,1.002866
35.12875,1.002867
35.13375,1.002867
35.13875,1.002867
35.14375,1.002868
35.14875,1.002868
35.15375,1.002869
35.15875,1.002869
35.16375,1.00287
35.16875,1.00287
35.17375,1.002871
35.17875,1.002871
35.18375,1.002872
35.18875,1.002872
35.19375,1.002873
35.19875,1.002873
35.20375,1.002874
35.20875,1.002874
35.21375,1.002875
35.21875,1.002875
35.22375,1.002876
35.22875,1.002876
35.23375,1.002877
35.23875,1.002877
35.24375,1.002878
35.24875,1.002878
35.25375,1.002879
35.25875,1.002879
35.26375,1.00288
35.26875,1.00288
35.27375,1.00288
35.27875,1.002881
35.28375,1.002881
35.28875,1.002882
35.29375,1.002882
35.29875,1.002883
35.30375,1.002883
35.30875,1.002884
35.31375,1.002884
