time	V4_0	V4_1	V4_2	V4_3	V4_4	V4_5	V4_6	V4_7	V4_8	V4_9	V4_10	V4_11	V4_12	V4_13	V4_14	V4_15	V4_16	V4_17	V4_18	V4_19	V4_20	V4_21	V4_22	V4_23	V4_24	V4_25	V4_26	V4_27	V4_28	V4_29	V4_30	V4_31	V4_32	V4_33	V4_34	V4_35	V4_36	V4_37	V4_38	V4_39	V4_40	V4_41	V4_42	V4_43	V4_44	V4_45	V4_46	V4_47	V4_48	V4_49
8.06	0.991141	0.97429	0.98952175	0.342910285	0.984938	0.975666	0.867334	0.96471075	0.927057	0.98448275	0.300255634	0.987387	0.988277	0.977952	0.983922	0.975003	0.983522	0.988428	0.984743	0.985847	0.95832	0.342887688	0.984232	0.99522	0.985634	0.956771	0.982417	0.980291	0.984163	0.992107	0.969765	0.994134	0.079914194	0.949828	0.976658	0.9723705	0.94461	0.21740538	0.979357	0.981346	0.972622	0.970468	0.97525225	0.9821035	0.978079	0.9478105	0.426944932	0.379155618	0.98654925	0.9439235
8.08	0.991956	0.975694	0.986918375	0.360177123	0.985856	0.977172	0.866243	0.966058625	0.927452	0.985873	0.270844262	0.988371	0.989587	0.979172	0.98511	0.9762	0.984826	0.989694	0.984007	0.987177	0.95957025	0.298541165	0.985422	0.99623	0.986827	0.957691	0.983825	0.981666	0.985442	0.99304	0.969427	0.995133	0.144403118	0.950308	0.978019	0.9730405	0.944547	0.22944866	0.980716	0.982347	0.973974	0.972024	0.976845	0.98351175	0.979469	0.948579	0.417965622	0.376732741	0.987688	0.9442885
8.1	0.992743	0.977153	0.984182875	0.37352813	0.986843	0.978697	0.865129	0.967426	0.927997	0.9872605	0.239703789	0.98933	0.990888	0.980396	0.98632	0.977427	0.986126	0.990942	0.983334	0.988497	0.960813	0.246376066	0.986597	0.997216	0.987997	0.958173	0.985232	0.983015	0.986727	0.993954	0.969249	0.99611	0.202883277	0.95085	0.979412	0.973977	0.944763	0.245257918	0.982098	0.983338	0.975387	0.973688	0.97844775	0.9849645	0.980899	0.9495465	0.405396166	0.359658514	0.988814	0.944783
8.12	0.993498	0.978653	0.981472375	0.3832394	0.987792	0.980226	0.864061	0.968799875	0.928685	0.98863275	0.205590331	0.990259	0.992171	0.981619	0.98754	0.978673	0.987414	0.99216	0.982745	0.989796	0.9619935	0.187904919	0.98775	0.998172	0.989138	0.958915	0.986627	0.984322	0.988008	0.994844	0.969244	0.997058	0.250908846	0.95143	0.980825	0.9751085	0.944849	0.263954744	0.983493	0.984309	0.976846	0.975442	0.9800455	0.9864495	0.982351	0.950665	0.393000808	0.329346514	0.98992025	0.945404
8.14	0.994192	0.980179	0.9788245	0.389917141	0.988709	0.981744	0.860381	0.9701655	0.929507	0.98997775	0.167070142	0.99115	0.993426	0.982829	0.98876	0.979928	0.988679	0.99334	0.982251	0.991065	0.96305575	0.124368257	0.988869	0.999093	0.99024	0.959426	0.987999	0.985575	0.989274	0.995702	0.969463	0.99797	0.286156344	0.951938	0.982244	0.9763795	0.944995	0.284348324	0.984886	0.985252	0.978337	0.977267	0.981625	0.98794775	0.98381	0.9518915	0.379841927	0.287895515	0.990998	0.9461355
8.16	0.99484	0.981718	0.9762045	0.394211938	0.989604	0.983237	0.851246	0.9715135	0.930449	0.99128525	0.123054358	0.991999	0.994646	0.98402	0.989971	0.981181	0.989914	0.994473	0.981862	0.992297	0.96404025	0.056774114	0.989947	0.999971	0.991294	0.960154	0.989338	0.986768	0.990515	0.996522	0.969828	0.998843	0.307213827	0.952522	0.983657	0.9777455	0.945224	0.305381282	0.986268	0.986162	0.979845	0.979143	0.98317325	0.9894465	0.98526	0.9531945	0.366410113	0.238003805	0.99203975	0.946933
8.18	0.995448	0.983256	0.973698125	0.396489885	0.990516	0.984692	0.850135	0.972811625	0.931497	0.992544	0.073232934	0.992801	0.995824	0.985183	0.991164	0.982428	0.991109	0.995554	0.981584	0.993483	0.96501425	0.017897176	0.990979	1.000801	0.992299	0.960827	0.990636	0.987878	0.991722	0.997299	0.97027	0.999672	0.313714456	0.953174	0.985057	0.9791715	0.945291	0.326541926	0.987627	0.987032	0.981356	0.981049	0.98468	0.99093225	0.986687	0.954546	0.353057616	0.183391125	0.993042	0.9477495
8.2	0.996015	0.98478	0.971435875	0.396583003	0.991367	0.9861	0.850501	0.97383325	0.932638	0.99374825	0.021863837	0.993553	0.996954	0.986311	0.992331	0.983655	0.99226	0.996575	0.981418	0.994618	0.96596775	0.090484502	0.991959	1.00158	0.993246	0.96155	0.991885	0.988893	0.992889	0.99803	0.970818	1.000454	0.306080838	0.953884	0.986427	0.9806295	0.945682	0.347532445	0.988954	0.987857	0.982858	0.982966	0.98613375	0.992392	0.98808	0.955923	0.339975682	0.130700261	0.993997	0.9486495
8.22	0.996537	0.986279	0.9693505	0.393766613	0.992186	0.987451	0.84604	0.974783125	0.933841	0.994891	0.049265661	0.994252	0.998031	0.987398	0.993464	0.984856	0.993361	0.997532	0.981367	0.995696	0.96689375	0.165505006	0.992884	1.002304	0.994113	0.962334	0.993079	0.989833	0.994008	0.998711	0.9715	1.001039	0.285681392	0.954643	0.987746	0.982096	0.945901	0.368421758	0.990241	0.988636	0.984338	0.984875	0.98752675	0.99381225	0.989426	0.9573075	0.327196998	0.096050934	0.99490275	0.949639
8.24	0.997012	0.987742	0.9675065	0.387007678	0.992972	0.988736	0.841188	0.97571075	0.935112	0.99596475	0.112010426	0.994896	0.999051	0.98844	0.994559	0.986025	0.994406	0.998423	0.981428	0.996712	0.96778425	0.238914136	0.993745	1.002971	0.994913	0.96317	0.99421	0.990691	0.995073	0.999343	0.972317	1.001622	0.254414712	0.955439	0.989021	0.983553	0.946199	0.389448177	0.991481	0.989363	0.985787	0.986757	0.9888505	0.99518475	0.990717	0.958681	0.314632312	0.104505885	0.99575525	0.950693
8.26	0.997441	0.98916	0.965863125	0.375380249	0.993719	0.989951	0.841808	0.97661975	0.936457	0.996964	0.176513371	0.995483	1.000011	0.989433	0.995609	0.987155	0.99539	0.999244	0.981604	0.997663	0.96863025	0.308033237	0.994541	1.003582	0.995651	0.964047	0.995277	0.991465	0.996078	0.999918	0.97325	1.002156	0.21552257	0.95627	0.990208	0.9849845	0.946571	0.411025814	0.992668	0.990039	0.987194	0.988596	0.990101	0.996499	0.991944	0.96003	0.302138031	0.146249382	0.9965505	0.951704
8.28	0.997821	0.990525	0.964421625	0.358328096	0.994424	0.991091	0.842487	0.9774935	0.937918	0.997889	0.238963273	0.996013	1.000908	0.990372	0.99661	0.98824	0.996313	0.999994	0.9819	0.998548	0.96941475	0.368877615	0.995276	1.004133	0.996324	0.964952	0.996275	0.992154	0.997023	1.000438	0.97429	1.00264	0.174299613	0.957131	0.991315	0.9863775	0.947009	0.432921999	0.993797	0.99066	0.988553	0.990378	0.991273	0.9977475	0.9931	0.961341	0.289582342	0.195749496	0.997287	0.952786
8.3	0.998153	0.991829	0.963196875	0.335906882	0.995085	0.992152	0.840736	0.97831875	0.939464	0.9987335	0.295732958	0.996485	1.001739	0.991254	0.997559	0.989277	0.997171	1.000671	0.982312	0.99936	0.970118	0.417386697	0.995941	1.004599	0.996911	0.965875	0.997201	0.992757	0.997902	1.000902	0.975426	1.003075	0.140611422	0.958014	0.992357	0.987723	0.947503	0.453960747	0.994864	0.991225	0.989856	0.992089	0.9923425	0.99892175	0.994181	0.9626035	0.276910216	0.241231744	0.997964	0.953928
8.32	0.998436	0.993066	0.962202	0.308695659	0.9957	0.993131	0.841507	0.97908675	0.941075	0.99947325	0.343258838	0.996898	1.002501	0.992079	0.998454	0.990259	0.997962	1.001271	0.982864	1.0001	0.970759	0.450298062	0.996537	1.005007	0.997412	0.966805	0.998053	0.993276	0.998715	1.001308	0.976648	1.003463	0.130188882	0.958914	0.99335	0.9890125	0.948047	0.472049571	0.995867	0.991732	0.991099	0.993717	0.99332375	1.00002	0.995182	0.963803	0.264177216	0.277301123	0.99857925	0.955118
8.34	0.998672	0.99423	0.9614435	0.277541976	0.996266	0.994025	0.842234	0.9797865	0.942733	1.0001315	0.378367672	0.997253	1.003197	0.992845	0.999292	0.991186	0.998685	1.001801	0.983497	1.000753	0.97133325	0.465876813	0.997063	1.005357	0.997851	0.967732	0.998829	0.993712	0.99946	1.001658	0.977943	1.003791	0.152278182	0.959814	0.994286	0.99024	0.948631	0.484705055	0.996804	0.992184	0.99228	0.995254	0.99422225	1.00103775	0.9961	0.964936	0.251555031	0.300794318	0.9991325	0.956333
8.36	0.998861	0.995287	0.960936875	0.243580444	0.996784	0.994833	0.842984	0.980411125	0.944377	1.0007115	0.3992156	0.99755	1.003823	0.993549	1.00007	0.992054	0.999339	1.002258	0.984196	1.001287	0.97183475	0.464139018	0.997517	1.00565	0.998228	0.968647	0.999522	0.994063	1.000135	1.001952	0.979299	1.004076	0.194562491	0.960712	0.99516	0.991401	0.949248	0.489784541	0.997673	0.992578	0.993394	0.99669	0.99503475	1.0019715	0.996928	0.96599	0.239319632	0.310121386	0.9996245	0.957512
8.38	0.999005	0.996264	0.960668375	0.20820048	0.997251	0.995554	0.843705	0.9809565	0.945931	1.0012115	0.405422248	0.997793	1.004381	0.994192	1.000791	0.992858	0.999922	1.002643	0.984942	1.001761	0.97226075	0.446459142	0.997901	1.005887	0.998499	0.969542	1.000138	0.994333	1.000741	1.002192	0.980702	1.004314	0.241837214	0.961604	0.995969	0.992489	0.949892	0.486034903	0.998473	0.992915	0.994439	0.998012	0.99576025	1.002821	0.997671	0.9669585	0.227817643	0.304889416	1.00005375	0.958581
8.4	0.999104	0.99715	0.960610875	0.173150856	0.997669	0.996187	0.84441	0.981405	0.947487	1.0016335	0.397912084	0.99798	1.004869	0.994773	1.001452	0.993586	1.000436	1.002957	0.985731	1.002172	0.972608	0.415094701	0.998213	1.006069	0.998754	0.97041	1.000677	0.994524	1.001277	1.002377	0.982137	1.004498	0.285134989	0.962483	0.996709	0.9935055	0.950555	0.473251238	0.999203	0.993195	0.995416	0.999214	0.9963985	1.0035845	0.998177	0.9678365	0.21740619	0.285580056	1.00042175	0.9596615
8.42	0.999161	0.99796	0.96076	0.140673948	0.998035	0.996731	0.845122	0.981755375	0.949075	1.00197875	0.378495412	0.998113	1.005288	0.99529	1.002052	0.994244	1.000879	1.003201	0.986551	1.002466	0.972885	0.372371192	0.998457	1.006198	0.998948	0.971244	1.00114	0.994638	1.001744	1.002513	0.98359	1.004676	0.318951662	0.963354	0.997376	0.994447	0.951233	0.452168209	0.999865	0.993418	0.99632	1.000307	0.99694825	1.0042635	0.998743	0.9686175	0.20839074	0.253853868	1.00073	0.960763
8.44	0.999181	0.998689	0.96110975	0.113937171	0.998352	0.997185	0.845802	0.982021625	0.95068	1.00224825	0.34943434	0.998196	1.005639	0.995745	1.002593	0.994839	1.001252	1.003378	0.987391	1.002744	0.97310175	0.320615824	0.998633	1.006276	0.999085	0.972038	1.001526	0.994678	1.002144	1.002599	0.985046	1.004767	0.33959865	0.964208	0.99797	0.9953125	0.95192	0.424277685	1.000457	0.993587	0.997154	1.001289	0.9974085	1.004858	0.999127	0.969299	0.200964729	0.211836536	1.0009775	0.961868
8.46	0.999163	0.99934	0.96165575	0.097419804	0.998618	0.997551	0.846321	0.98221375	0.952288	1.0024435	0.3131924	0.998231	1.005923	0.996137	1.003073	0.995368	1.001556	1.00349	0.988239	1.002967	0.9732385	0.262074816	0.998742	1.006305	0.999165	0.972788	1.001837	0.994646	1.002475	1.00264	0.986491	1.004814	0.344650008	0.96504	0.998486	0.9961005	0.952613	0.391705921	1.00098	0.993701	0.997917	1.002162	0.997781	1.005369	0.99948	0.9698755	0.195172405	0.16407424	1.00116775	0.962959
8.48	0.999113	0.999912	0.96239075	0.095548057	0.998836	0.997829	0.84688	0.982330125	0.953873	1.00256725	0.272395984	0.99822	1.006142	0.996467	1.003491	0.995829	1.00179	1.003537	0.989082	1.003126	0.97329275	0.19884011	0.998788	1.006287	0.999199	0.973489	1.002074	0.994547	1.00274	1.002638	0.987909	1.004863	0.333077016	0.965856	0.998894	0.996811	0.953307	0.357160209	1.001433	0.993764	0.998607	1.002925	0.99806575	1.005798	0.999744	0.970347	0.19091233	0.12146437	1.0013025	0.9640235
8.5	0.999033	1.000404	0.963321	0.108381759	0.999006	0.998019	0.847513	0.9823635	0.955421	1.00262125	0.229913582	0.998169	1.006298	0.996735	1.003852	0.996224	1.00196	1.003527	0.989904	1.003224	0.973271	0.134107418	0.998773	1.006228	0.999211	0.974139	1.00224	0.994385	1.00294	1.002596	0.989288	1.00487	0.305186956	0.96664	0.999215	0.997443	0.954	0.323526865	1.001818	0.993779	0.999225	1.003577	0.99826675	1.006147	0.999977	0.9707155	0.187956219	0.110258262	1.0013835	0.965049
8.52	0.998927	1.000815	0.964453125	0.131586471	0.99913	0.998125	0.848217	0.982317125	0.956883	1.00261	0.189309636	0.998079	1.006394	0.996943	1.004155	0.996551	1.002064	1.003465	0.990691	1.00326	0.973256	0.075725259	0.998704	1.006131	0.999171	0.974733	1.002335	0.994165	1.003077	1.002518	0.990615	1.004841	0.262415941	0.967409	0.999462	0.9979965	0.95469	0.293098828	1.002131	0.993746	0.99976	1.00412	0.99837925	1.00641825	1.000074	0.9709775	0.18598173	0.146885792	1.00141725	0.966021
8.54	0.998799	1.001147	0.965769375	0.160920929	0.999211	0.99815	0.848951	0.982194875	0.958301	1.00253625	0.155298622	0.997958	1.006434	0.997092	1.0044	0.996801	1.002109	1.003351	0.991427	1.003239	0.97319375	0.058881284	0.998584	1.005999	0.999082	0.975273	1.002365	0.993891	1.003154	1.002409	0.99188	1.004777	0.2072363	0.968156	0.999661	0.9984735	0.955375	0.267092879	1.00238	0.993673	1.000212	1.004554	0.99841025	1.0066135	1.000138	0.971137	0.184648861	0.20775908	1.0014035	0.9669305
8.56	0.998653	1.001398	0.967200875	0.193766942	0.999251	0.998095	0.849755	0.98200375	0.959665	1.002405	0.134405381	0.997808	1.00642	0.997186	1.004591	0.996998	1.002095	1.003191	0.992099	1.003165	0.9731245	0.10237995	0.99842	1.005836	0.998954	0.975755	1.002332	0.993561	1.003173	1.002271	0.993071	1.004683	0.144005512	0.968875	0.999799	0.9988725	0.956053	0.245697301	1.002563	0.993564	1.00059	1.004881	0.998361	1.00673525	1.000121	0.971198	0.183647885	0.272641536	1.00134725	0.967767
8.58	0.998494	1.001572	0.96873775	0.228143914	0.999252	0.997969	0.849658	0.98175	0.960967	1.00221975	0.13237144	0.997635	1.006354	0.997223	1.004728	0.997133	1.002028	1.002992	0.992693	1.003039	0.97301175	0.156733306	0.998218	1.005661	0.998785	0.976178	1.00224	0.993182	1.003138	1.00211	0.994182	1.004562	0.085633068	0.96957	0.999854	0.9991955	0.956724	0.228524715	1.002683	0.993423	1.000896	1.005101	0.99823575	1.00678775	1.000025	0.971165	0.182687994	0.331447808	1.001254	0.968524
8.6	0.998315	1.001673	0.970358	0.262058532	0.999219	0.997775	0.849995	0.9814435	0.962197	1.001988	0.147885965	0.997445	1.006248	0.997213	1.004814	0.997209	1.001911	1.00276	0.993196	1.002916	0.97284275	0.206361392	0.997984	1.005476	0.998577	0.976544	1.002096	0.992773	1.003052	1.001931	0.995205	1.004461	0.082099308	0.970241	0.999824	0.9994435	0.957386	0.215382762	1.002741	0.993257	1.001128	1.005217	0.998041	1.00677275	0.999857	0.9710445	0.181455413	0.378228304	1.001128	0.969193
8.62	0.998126	1.001698	0.972060125	0.293504716	0.999155	0.997522	0.849844	0.981290875	0.963348	1.00171475	0.17360056	0.997244	1.006105	0.997158	1.004851	0.997231	1.001751	1.002502	0.993599	1.002761	0.97262925	0.247240611	0.997726	1.005274	0.998342	0.976852	1.001904	0.992354	1.002921	1.001738	0.996136	1.004294	0.144259892	0.970886	0.999719	0.9996195	0.95804	0.206234496	1.002741	0.993069	1.00129	1.005232	0.99777475	1.006695	0.999623	0.970843	0.179574658	0.408757048	1.0009745	0.9697725
8.64	0.99794	1.001655	0.97382975	0.320488904	0.999064	0.997216	0.850133	0.98118475	0.96441	1.0014215	0.202803554	0.997036	1.005928	0.997061	1.004844	0.997199	1.001554	1.002224	0.993893	1.002562	0.97237925	0.277364254	0.99745	1.00506	0.998087	0.977105	1.001671	0.991946	1.00275	1.001535	0.996959	1.004158	0.219427456	0.971503	0.999561	0.999725	0.958662	0.201273675	1.002686	0.992867	1.001384	1.005148	0.99744025	1.0065585	0.99933	0.970569	0.176596774	0.420639336	1.00079825	0.9702565
8.66	0.997766	1.001547	0.975649125	0.341247732	0.998949	0.996867	0.850177	0.98101225	0.96537	1.00111375	0.231364276	0.996827	1.005728	0.996929	1.004798	0.997118	1.001326	1.001934	0.994072	1.002328	0.97214	0.295695235	0.997165	1.004838	0.997823	0.977303	1.001404	0.991541	1.002543	1.001327	0.997675	1.003968	0.290443388	0.972083	0.99938	0.999764	0.95927	0.200341243	1.002582	0.992655	1.001415	1.004969	0.997059	1.0063685	0.998986	0.970232	0.172030826	0.413258074	1.0006055	0.9706425
8.68	0.997598	1.001379	0.9774895	0.35443915	0.998808	0.996484	0.850693	0.9807715	0.9662	1.000785	0.256754102	0.996621	1.005506	0.99677	1.004715	0.996995	1.001073	1.001638	0.994135	1.002067	0.971891	0.301976294	0.996878	1.004614	0.997556	0.977448	1.00111	0.991144	1.002308	1.001119	0.998296	1.003806	0.350312972	0.972639	0.999156	0.9997405	0.959872	0.202318226	1.002434	0.99244	1.001378	1.004683	0.996639	1.00613075	0.998602	0.969842	0.165390686	0.38693503	1.000401	0.9709325
8.7	0.997441	1.001151	0.979322625	0.35939668	0.99866	0.996077	0.850976	0.9804865	0.966927	1.0004435	0.277240725	0.996425	1.005268	0.996582	1.004599	0.996834	1.000803	1.001344	0.99408	1.001788	0.97164175	0.296248944	0.996595	1.004392	0.997299	0.977543	1.000802	0.990759	1.00205	1.000914	0.998822	1.003647	0.39411378	0.97317	0.998898	0.9996585	0.960468	0.20550947	1.002246	0.992227	1.001292	1.004303	0.99619575	1.0058525	0.998186	0.9694095	0.156244963	0.343379444	1.00019075	0.971126
8.72	0.997295	1.000867	0.981122125	0.356131024	0.998504	0.995655	0.85128	0.980175	0.967549	1.00009725	0.291657174	0.996241	1.005023	0.996375	1.004457	0.996642	1.000522	1.001057	0.99391	1.001499	0.97141375	0.279150849	0.996323	1.004178	0.997076	0.97759	1.000482	0.990397	1.001776	1.000716	0.999253	1.003486	0.418510942	0.973674	0.998611	0.9995255	0.960995	0.208168883	1.002027	0.992022	1.001163	1.003857	0.99573875	1.0055405	0.997749	0.9689445	0.144336925	0.285092647	0.999979	0.9712255
8.74	0.99716	1.000549	0.982861	0.345217022	0.998341	0.995228	0.851756	0.979852	0.968064	0.9997515	0.29909867	0.996073	1.004775	0.996156	1.004294	0.996424	1.000238	1.000785	0.993629	1.001207	0.97118825	0.251373378	0.996068	1.003973	0.996867	0.977594	1.000158	0.990074	1.001494	1.000529	0.999594	1.003328	0.421865238	0.974155	0.998306	0.999346	0.961521	0.2087921	1.001781	0.991828	1.000985	1.00335	0.99529275	1.0052	0.997301	0.968459	0.129647324	0.214588613	0.99977125	0.9712325
8.76	0.997046	1.000229	0.984514	0.32754679	0.998177	0.994807	0.852393	0.97953425	0.968469	0.9994155	0.298964085	0.995924	1.00453	0.995929	1.004115	0.996202	0.999957	1.000531	0.993243	1.000921	0.97097325	0.213842067	0.995834	1.003782	0.996675	0.977558	0.999838	0.989788	1.001208	1.000355	0.999845	1.003174	0.40418064	0.974614	0.997992	0.9991265	0.962048	0.206332106	1.001517	0.99165	1.000765	1.002791	0.99485375	1.00484225	0.996854	0.9679625	0.112713782	0.134866772	0.99957075	0.971154
8.78	0.996953	0.999889	0.986054	0.304013122	0.998016	0.994401	0.853174	0.97922675	0.968764	0.99909675	0.291138654	0.995796	1.004293	0.995701	1.003925	0.995967	0.999685	1.000301	0.992763	1.000645	0.9707745	0.168006604	0.995625	1.003608	0.996502	0.977485	0.999526	0.989542	1.000925	1.000195	1.000012	1.003027	0.366726362	0.975051	0.997668	0.998876	0.962574	0.200272254	1.001242	0.99149	1.00051	1.00219	0.99443	1.00447475	0.996416	0.9674665	0.095293949	0.050043401	0.9993815	0.970993
8.8	0.996878	0.999552	0.987457125	0.275283442	0.997919	0.994016	0.854085	0.9789375	0.96895	0.99879925	0.276008973	0.99569	1.004067	0.995477	1.00373	0.995726	0.999427	1.000098	0.992198	1.000386	0.970598	0.117038258	0.995445	1.00345	0.996351	0.977381	0.999229	0.989339	1.000653	1.000053	1.000099	1.00289	0.311520622	0.975459	0.997348	0.9986	0.963097	0.19079653	1.000961	0.991349	1.000227	1.001588	0.9940245	1.004104	0.995998	0.9669825	0.08178362	0.043158105	0.99920575	0.9707575
8.82	0.996797	0.999228	0.988700375	0.241793634	0.997808	0.993662	0.855147	0.9786755	0.969026	0.99852925	0.254587019	0.995606	1.003856	0.995261	1.003534	0.995483	0.999188	0.999924	0.99156	1.000148	0.97044875	0.072216178	0.995296	1.003311	0.996223	0.97725	0.998953	0.989182	1.000396	0.999928	1.00011	1.002763	0.240892228	0.975846	0.997043	0.9983075	0.963616	0.178464441	1.000683	0.99123	0.999924	1.000976	0.99364575	1.00373975	0.995606	0.9665185	0.080029194	0.12654074	0.99904675	0.9704545
8.84	0.996727	0.998906	0.989767375	0.204007126	0.997708	0.993343	0.856306	0.9784475	0.969	0.99829125	0.228786236	0.995543	1.003662	0.995058	1.003343	0.995246	0.998971	0.999781	0.990862	0.999934	0.97032875	0.073758449	0.995177	1.00319	0.99612	0.977095	0.998702	0.989072	1.000158	0.999819	1.000051	1.002647	0.157334036	0.976212	0.996766	0.998006	0.96413	0.163895572	1.000413	0.991133	0.999609	1.000365	0.99329975	1.00338875	0.99525	0.966084	0.095438463	0.20253776	0.99890475	0.9700925
8.86	0.996672	0.998593	0.99064	0.162824784	0.997615	0.993064	0.857565	0.97825675	0.968882	0.9980875	0.20147375	0.995501	1.003487	0.99487	1.00316	0.995019	0.998779	0.999668	0.990119	0.999747	0.9702415	0.125932297	0.995089	1.003087	0.996041	0.976923	0.998479	0.989009	0.999944	0.999728	0.999925	1.002541	0.063398046	0.976552	0.996503	0.9977035	0.964636	0.147393141	1.000156	0.991056	0.99929	0.99977	0.992994	1.00305825	0.994934	0.965686	0.124540612	0.265702497	0.99878075	0.9696805
8.88	0.996621	0.998295	0.9913115	0.12015762	0.997564	0.992828	0.858762	0.978106125	0.968699	0.99792	0.177197195	0.995477	1.003332	0.9947	1.002988	0.994806	0.998614	0.999586	0.989344	0.999589	0.970189	0.189688616	0.995034	1.003	0.995985	0.976737	0.998286	0.988991	0.999756	0.999652	0.999738	1.002446	0.038184484	0.976873	0.996298	0.9974065	0.965134	0.1289099	0.999917	0.990999	0.998975	0.999197	0.992733	1.002754	0.994664	0.965332	0.160945208	0.312311046	0.998674	0.969228
8.9	0.996568	0.998019	0.991775375	0.08070505	0.997461	0.992638	0.859873	0.977999375	0.968425	0.99779	0.161917922	0.995469	1.003196	0.99455	1.002831	0.994612	0.998477	0.999531	0.988551	0.99946	0.97017125	0.251793312	0.995003	1.002927	0.995949	0.976541	0.998125	0.989014	0.999596	0.99959	0.999515	1.002361	0.140095812	0.977174	0.996139	0.997121	0.965623	0.108472985	0.999701	0.990959	0.998671	0.998658	0.992519	1.002481	0.994443	0.965027	0.200057424	0.339787526	0.99858725	0.968886
8.92	0.996523	0.997771	0.992031875	0.058947352	0.997432	0.992492	0.861052	0.97793375	0.968066	0.9976965	0.16115486	0.995473	1.00308	0.994421	1.002691	0.99444	0.998367	0.999501	0.987755	0.999359	0.97018725	0.306174682	0.994993	1.002864	0.995932	0.97634	0.997996	0.989073	0.999464	0.999539	0.999244	1.002282	0.236021144	0.977457	0.996004	0.996853	0.966101	0.087659224	0.999509	0.990934	0.998383	0.998161	0.992355	1.0022425	0.994272	0.964775	0.238776102	0.347488725	0.99851075	0.968527
8.94	0.996468	0.997555	0.992084125	0.074346216	0.997375	0.992391	0.862286	0.977909875	0.967631	0.9976375	0.175291675	0.995485	1.002981	0.994313	1.002569	0.994292	0.998282	0.999487	0.986968	0.999284	0.970233	0.34838975	0.995005	1.00281	0.995929	0.976137	0.997898	0.989164	0.999362	0.999497	0.998929	1.00221	0.320417288	0.977718	0.995896	0.996607	0.966567	0.07279789	0.999344	0.990921	0.998118	0.997719	0.99224	1.002043	0.994152	0.964578	0.274618599	0.336814616	0.99844975	0.968138
8.96	0.99641	0.997374	0.991941125	0.11139376	0.997338	0.992331	0.863606	0.977923125	0.967133	0.99761125	0.199710589	0.995504	1.002897	0.994225	1.002464	0.99417	0.998221	0.999494	0.986205	0.999233	0.97030875	0.375193656	0.995034	1.002761	0.995937	0.975936	0.997829	0.989278	0.999287	0.999462	0.998578	1.00214	0.386970504	0.977944	0.995808	0.996388	0.967021	0.076899782	0.999206	0.990915	0.997878	0.997337	0.99217375	1.00188225	0.994081	0.964438	0.305500157	0.310652779	0.99840025	0.967731
8.98	0.996351	0.997229	0.99161325	0.152858896	0.997299	0.992308	0.864984	0.977971125	0.966581	0.997613	0.228555574	0.995521	1.002825	0.994157	1.002379	0.994073	0.998181	0.999513	0.985478	0.999202	0.97041025	0.384815953	0.995074	1.002712	0.995951	0.975739	0.997786	0.989409	0.999238	0.999427	0.998197	1.00207	0.430085636	0.978146	0.995765	0.9961975	0.967461	0.104370954	0.999095	0.990914	0.997668	0.997021	0.99215225	1.00176075	0.994055	0.964354	0.329685235	0.27392033	0.9983585	0.9673175
9	0.996266	0.997123	0.991112875	0.19317958	0.997269	0.992317	0.866392	0.978047875	0.96599	0.99763825	0.257219936	0.995535	1.002763	0.994105	1.00231	0.994002	0.998158	0.999538	0.9848	0.999184	0.97050525	0.377166805	0.99512	1.002661	0.995967	0.975548	0.997766	0.989549	0.999212	0.99939	0.997793	1.001998	0.446274312	0.978327	0.995735	0.996038	0.967887	0.146245506	0.999011	0.990912	0.997489	0.996776	0.9921725	1.001677	0.994072	0.964325	0.345842512	0.233616617	0.99832075	0.966909
9.02	0.996178	0.997053	0.99045775	0.230241796	0.997239	0.992354	0.8677975	0.9781495	0.965412	0.99768125	0.28255459	0.995542	1.002705	0.994067	1.002257	0.99396	0.998147	0.999564	0.98418	0.999181	0.97061125	0.35370035	0.995166	1.002603	0.995981	0.975365	0.997764	0.98969	0.999204	0.999349	0.997375	1.00192	0.434623952	0.978491	0.995732	0.995909	0.968297	0.194693313	0.998951	0.990906	0.997343	0.996603	0.99222775	1.00162825	0.994125	0.9643465	0.353156821	0.199825432	0.99828375	0.966526
9.04	0.996072	0.997018	0.989664375	0.26280626	0.997208	0.99241	0.8691915	0.978265875	0.964835	0.99773775	0.302606323	0.995536	1.002649	0.99404	1.002222	0.993932	0.998145	0.999585	0.98363	0.999186	0.97073075	0.317017264	0.995207	1.002534	0.995986	0.975191	0.997776	0.989825	0.999212	0.999298	0.99695	1.001833	0.39647656	0.978635	0.99574	0.995811	0.96869	0.244534454	0.998911	0.990893	0.997228	0.996501	0.992312	1.001612	0.994208	0.964415	0.35140838	0.185170608	0.9982445	0.966234
9.06	0.995958	0.997015	0.98875225	0.28989026	0.997148	0.99248	0.870559	0.978393125	0.964254	0.99779975	0.31608972	0.995514	1.00259	0.994021	1.002191	0.993928	0.998145	0.999597	0.983158	0.999192	0.970821	0.270861451	0.995237	1.002451	0.995978	0.975026	0.997796	0.989944	0.999231	0.999236	0.996526	1.001734	0.334655968	0.978759	0.995772	0.995742	0.969065	0.291871391	0.998889	0.990867	0.997145	0.996468	0.99241875	1.0016215	0.994315	0.964524	0.340982312	0.197028656	0.99819875	0.965965
