time_95	V16_95	time_5	V16_5
2.305	1.031198	2.025	1.031209
2.305	1.031198	2.025	1.031209
2.31	1.031197	2.03	1.031209
2.31	1.031197	2.03	1.031209
2.315	1.031197	2.035	1.031209
2.315	1.031197	2.035	1.031209
2.32	1.031197	2.04	1.031208
2.32	1.031197	2.04	1.031208
2.325	1.031197	2.045	1.031208
2.325	1.031197	2.045	1.031208
2.33	1.031197	2.05	1.031208
2.33	1.031197	2.05	1.031208
2.335	1.031197	2.055	1.031208
2.335	1.031197	2.055	1.031208
2.34	1.031196	2.06	1.031208
2.34	1.031196	2.06	1.031208
2.345	1.031196	2.065	1.031208
2.345	1.031196	2.065	1.031208
2.35	1.031196	2.07	1.031208
2.35	1.031196	2.07	1.031208
2.355	1.031196	2.075	1.031208
2.355	1.031196	2.075	1.031208
2.36	1.031196	2.08	1.031208
2.36	1.031196	2.08	1.031208
2.365	1.031196	2.085	1.031208
2.365	1.031196	2.085	1.031208
2.37	1.031195	2.09	1.031208
2.37	1.031195	2.09	1.031208
2.375	1.031195	2.095	1.031208
2.375	1.031195	2.095	1.031208
2.38	1.031195	2.1	1.031208
2.38	1.031195	2.1	1.031208
2.385	1.031195	2.105	1.031208
2.385	1.031195	2.105	1.031208
2.39	1.031195	2.11	1.031208
2.39	1.031195	2.11	1.031208
2.395	1.031195	2.115	1.031208
2.395	1.031195	2.115	1.031208
2.4	1.031194	2.12	1.031208
2.4	1.031194	2.12	1.031208
2.405	1.031194	2.125	1.031208
2.405	1.031194	2.125	1.031208
2.41	1.031194	2.13	1.031208
2.41	1.031194	2.13	1.031208
2.415	1.031194	2.135	1.031208
2.415	1.031194	2.135	1.031208
2.42	1.031194	2.14	1.031208
2.42	1.031194	2.14	1.031208
2.425	1.031194	2.145	1.031208
2.425	1.031194	2.145	1.031208
2.43	1.031193	2.15	1.031208
2.43	1.031193	2.15	1.031208
2.435	1.031193	2.155	1.031208
2.435	1.031193	2.155	1.031208
2.44	1.031193	2.16	1.031208
2.44	1.031193	2.16	1.031208
2.445	1.031193	2.165	1.031207
2.445	1.031193	2.165	1.031207
2.45	1.031193	2.17	1.031207
2.45	1.031193	2.17	1.031207
2.455	1.031193	2.175	1.031207
2.455	1.031193	2.175	1.031207
2.46	1.031192	2.18	1.031207
2.46	1.031192	2.18	1.031207
2.465	1.031192	2.185	1.031207
2.465	1.031192	2.185	1.031207
2.47	1.031192	2.19	1.031207
2.47	1.031192	2.19	1.031207
2.475	1.031192	2.195	1.031207
2.475	1.031192	2.195	1.031207
2.48	1.031192	2.2	1.031207
2.48	1.031192	2.2	1.031207
2.485	1.031192	2.205	1.031207
2.485	1.031192	2.205	1.031207
2.49	1.031191	2.21	1.031207
2.49	1.031191	2.21	1.031207
2.495	1.031191	2.215	1.031207
2.495	1.031191	2.215	1.031207
2.5	1.031191	2.22	1.031207
2.5	1.031191	2.22	1.031207
2.505	1.031191	2.225	1.031207
2.505	1.031191	2.225	1.031207
2.51	1.031191	2.23	1.031207
2.51	1.031191	2.23	1.031207
2.515	1.031191	2.235	1.031207
2.515	1.031191	2.235	1.031207
2.52	1.03119	2.24	1.031207
2.52	1.03119	2.24	1.031207
2.525	1.03119	2.245	1.031207
2.525	1.03119	2.245	1.031207
2.53	1.03119	2.25	1.031207
2.53	1.03119	2.25	1.031207
2.535	1.03119	2.255	1.031207
2.535	1.03119	2.255	1.031207
2.54	1.03119	2.26	1.031207
2.54	1.03119	2.26	1.031207
2.545	1.03119	2.265	1.031207
2.545	1.03119	2.265	1.031207
2.55	1.031189	2.27	1.031207
2.55	1.031189	2.27	1.031207
2.555	1.031189	2.275	1.031207
2.555	1.031189	2.275	1.031207
2.56	1.031189	2.28	1.031206
2.56	1.031189	2.28	1.031206
2.565	1.031189	2.285	1.031206
2.565	1.031189	2.285	1.031206
2.57	1.031189	2.29	1.031206
2.57	1.031189	2.29	1.031206
2.575	1.031189	2.295	1.031206
2.575	1.031189	2.295	1.031206
2.58	1.031189	2.3	1.031206
2.58	1.031189	2.3	1.031206
2.585	1.031188	2.305	1.031206
2.585	1.031188	2.305	1.031206
2.59	1.031188	2.31	1.031206
2.59	1.031188	2.31	1.031206
2.595	1.031188	2.315	1.031206
2.595	1.031188	2.315	1.031206
2.6	1.031188	2.32	1.031206
2.6	1.031188	2.32	1.031206
2.605	1.031188	2.325	1.031206
2.605	1.031188	2.325	1.031206
2.61	1.031188	2.33	1.031206
2.61	1.031188	2.33	1.031206
2.615	1.031188	2.335	1.031206
2.615	1.031188	2.335	1.031206
2.62	1.031187	2.34	1.031206
2.62	1.031187	2.34	1.031206
2.625	1.031187	2.345	1.031206
2.625	1.031187	2.345	1.031206
2.63	1.031187	2.35	1.031206
2.63	1.031187	2.35	1.031206
2.635	1.031187	2.355	1.031206
2.635	1.031187	2.355	1.031206
2.64	1.031187	2.36	1.031206
2.64	1.031187	2.36	1.031206
2.645	1.031187	2.365	1.031206
2.645	1.031187	2.365	1.031206
2.65	1.031187	2.37	1.031206
2.65	1.031187	2.37	1.031206
2.655	1.031187	2.375	1.031206
2.655	1.031187	2.375	1.031206
2.66	1.031186	2.38	1.031206
2.66	1.031186	2.38	1.031206
2.665	1.031186	2.385	1.031206
2.665	1.031186	2.385	1.031206
2.67	1.031186	2.39	1.031206
2.67	1.031186	2.39	1.031206
2.675	1.031186	2.395	1.031205
2.675	1.031186	2.395	1.031205
2.68	1.031186	2.4	1.031205
2.68	1.031186	2.4	1.031205
2.685	1.031186	2.405	1.031205
2.685	1.031186	2.405	1.031205
2.69	1.031186	2.41	1.031205
2.69	1.031186	2.41	1.031205
2.695	1.031186	2.415	1.031205
2.695	1.031186	2.415	1.031205
2.7	1.031186	2.42	1.031205
2.7	1.031186	2.42	1.031205
2.705	1.031185	2.425	1.031205
2.705	1.031185	2.425	1.031205
2.71	1.031185	2.43	1.031205
2.71	1.031185	2.43	1.031205
2.715	1.031185	2.435	1.031205
2.715	1.031185	2.435	1.031205
2.72	1.031185	2.44	1.031205
2.72	1.031185	2.44	1.031205
2.725	1.031185	2.445	1.031205
2.725	1.031185	2.445	1.031205
2.73	1.031185	2.45	1.031205
2.73	1.031185	2.45	1.031205
2.735	1.031185	2.455	1.031205
2.735	1.031185	2.455	1.031205
2.74	1.031185	2.46	1.031205
2.74	1.031185	2.46	1.031205
2.745	1.031185	2.465	1.031205
2.745	1.031185	2.465	1.031205
2.75	1.031185	2.47	1.031205
2.75	1.031185	2.47	1.031205
2.755	1.031184	2.475	1.031205
2.755	1.031184	2.475	1.031205
2.76	1.031184	2.48	1.031205
2.76	1.031184	2.48	1.031205
2.765	1.031184	2.485	1.031205
2.765	1.031184	2.485	1.031205
2.77	1.031184	2.49	1.031205
2.77	1.031184	2.49	1.031205
2.775	1.031184	2.495	1.031205
2.775	1.031184	2.495	1.031205
2.78	1.031184	2.5	1.031205
2.78	1.031184	2.5	1.031205
2.785	1.031184	2.505	1.031205
2.785	1.031184	2.505	1.031205
2.79	1.031184	2.51	1.031205
2.79	1.031184	2.51	1.031205
2.795	1.031184	2.515	1.031205
2.795	1.031184	2.515	1.031205
2.8	1.031184	2.52	1.031205
2.8	1.031184	2.52	1.031205
2.805	1.031184	2.525	1.031205
2.805	1.031184	2.525	1.031205
2.81	1.031184	2.53	1.031205
2.81	1.031184	2.53	1.031205
2.815	1.031184	2.535	1.031205
2.815	1.031184	2.535	1.031205
2.82	1.031184	2.54	1.031205
2.82	1.031184	2.54	1.031205
2.825	1.031183	2.545	1.031205
2.825	1.031183	2.545	1.031205
2.83	1.031183	2.55	1.031205
2.83	1.031183	2.55	1.031205
2.835	1.031183	2.555	1.031205
2.835	1.031183	2.555	1.031205
2.84	1.031183	2.56	1.031205
2.84	1.031183	2.56	1.031205
2.845	1.031183	2.565	1.031205
2.845	1.031183	2.565	1.031205
2.85	1.031183	2.57	1.031204
2.85	1.031183	2.57	1.031204
2.855	1.031183	2.575	1.031204
2.855	1.031183	2.575	1.031204
2.86	1.031183	2.58	1.031204
2.86	1.031183	2.58	1.031204
2.865	1.031183	2.585	1.031204
2.865	1.031183	2.585	1.031204
2.87	1.031183	2.59	1.031204
2.87	1.031183	2.59	1.031204
2.875	1.031183	2.595	1.031204
2.875	1.031183	2.595	1.031204
2.88	1.031183	2.6	1.031204
2.88	1.031183	2.6	1.031204
2.885	1.031183	2.605	1.031204
2.885	1.031183	2.605	1.031204
2.89	1.031183	2.61	1.031204
2.89	1.031183	2.61	1.031204
2.895	1.031183	2.615	1.031204
2.895	1.031183	2.615	1.031204
2.9	1.031183	2.62	1.031204
2.9	1.031183	2.62	1.031204
2.905	1.031183	2.625	1.031204
2.905	1.031183	2.625	1.031204
2.91	1.031183	2.63	1.031204
2.91	1.031183	2.63	1.031204
2.915	1.031183	2.635	1.031204
2.915	1.031183	2.635	1.031204
2.92	1.031183	2.64	1.031204
2.92	1.031183	2.64	1.031204
2.925	1.031183	2.645	1.031204
2.925	1.031183	2.645	1.031204
2.93	1.031183	2.65	1.031204
2.93	1.031183	2.65	1.031204
2.935	1.031183	2.655	1.031204
2.935	1.031183	2.655	1.031204
2.94	1.031183	2.66	1.031204
2.94	1.031183	2.66	1.031204
2.945	1.031183	2.665	1.031204
2.945	1.031183	2.665	1.031204
2.95	1.031183	2.67	1.031204
2.95	1.031183	2.67	1.031204
2.955	1.031183	2.675	1.031204
2.955	1.031183	2.675	1.031204
2.96	1.031183	2.68	1.031205
2.96	1.031183	2.68	1.031205
2.965	1.031183	2.685	1.031205
2.965	1.031183	2.685	1.031205
2.97	1.031183	2.69	1.031205
2.97	1.031183	2.69	1.031205
2.975	1.031183	2.695	1.031205
2.975	1.031183	2.695	1.031205
2.98	1.031183	2.7	1.031205
2.98	1.031183	2.7	1.031205
2.985	1.031183	2.705	1.031205
2.985	1.031183	2.705	1.031205
2.99	1.031183	2.71	1.031205
2.99	1.031183	2.71	1.031205
2.995	1.031183	2.715	1.031205
2.995	1.031183	2.715	1.031205
3	1.031183	2.72	1.031205
3	1.031183	2.72	1.031205
3.005	1.031183	2.725	1.031205
3.005	1.031183	2.725	1.031205
3.01	1.031183	2.73	1.031205
3.01	1.031183	2.73	1.031205
3.015	1.031183	2.735	1.031205
3.015	1.031183	2.735	1.031205
3.02	1.031183	2.74	1.031205
3.02	1.031183	2.74	1.031205
3.025	1.031183	2.745	1.031205
3.025	1.031183	2.745	1.031205
3.03	1.031183	2.75	1.031205
3.03	1.031183	2.75	1.031205
3.035	1.031183	2.755	1.031205
3.035	1.031183	2.755	1.031205
3.04	1.031183	2.76	1.031205
3.04	1.031183	2.76	1.031205
3.045	1.031183	2.765	1.031205
3.045	1.031183	2.765	1.031205
3.05	1.031183	2.77	1.031205
3.05	1.031183	2.77	1.031205
3.055	1.031183	2.775	1.031205
3.055	1.031183	2.775	1.031205
3.06	1.031183	2.78	1.031205
3.06	1.031183	2.78	1.031205
3.065	1.031183	2.785	1.031205
3.065	1.031183	2.785	1.031205
3.07	1.031183	2.79	1.031205
3.07	1.031183	2.79	1.031205
3.075	1.031183	2.795	1.031205
3.075	1.031183	2.795	1.031205
3.08	1.031183	2.8	1.031205
3.08	1.031183	2.8	1.031205
3.085	1.031183	2.805	1.031205
3.085	1.031183	2.805	1.031205
3.09	1.031183	2.81	1.031205
3.09	1.031183	2.81	1.031205
3.095	1.031183	2.815	1.031205
3.095	1.031183	2.815	1.031205
3.1	1.031183	2.82	1.031205
3.1	1.031183	2.82	1.031205
3.105	1.031183	2.825	1.031205
3.105	1.031183	2.825	1.031205
3.11	1.031183	2.83	1.031205
3.11	1.031183	2.83	1.031205
3.115	1.031183	2.835	1.031205
3.115	1.031183	2.835	1.031205
3.12	1.031183	2.84	1.031205
3.12	1.031183	2.84	1.031205
3.125	1.031183	2.845	1.031205
3.125	1.031183	2.845	1.031205
3.13	1.031183	2.85	1.031205
3.13	1.031183	2.85	1.031205
3.135	1.031183	2.855	1.031206
3.135	1.031183	2.855	1.031206
3.14	1.031183	2.86	1.031206
3.14	1.031183	2.86	1.031206
3.145	1.031184	2.865	1.031206
3.145	1.031184	2.865	1.031206
3.15	1.031184	2.87	1.031206
3.15	1.031184	2.87	1.031206
3.155	1.031184	2.875	1.031206
3.155	1.031184	2.875	1.031206
3.16	1.031184	2.88	1.031206
3.16	1.031184	2.88	1.031206
3.165	1.031184	2.885	1.031206
3.165	1.031184	2.885	1.031206
3.17	1.031184	2.89	1.031206
3.17	1.031184	2.89	1.031206
3.175	1.031184	2.895	1.031206
3.175	1.031184	2.895	1.031206
3.18	1.031184	2.9	1.031206
3.18	1.031184	2.9	1.031206
3.185	1.031184	2.905	1.031206
3.185	1.031184	2.905	1.031206
3.19	1.031184	2.91	1.031206
3.19	1.031184	2.91	1.031206
3.195	1.031184	2.915	1.031206
3.195	1.031184	2.915	1.031206
3.2	1.031184	2.92	1.031206
3.2	1.031184	2.92	1.031206
3.205	1.031184	2.925	1.031206
3.205	1.031184	2.925	1.031206
3.21	1.031184	2.93	1.031206
3.21	1.031184	2.93	1.031206
3.215	1.031184	2.935	1.031206
3.215	1.031184	2.935	1.031206
3.22	1.031185	2.94	1.031206
3.22	1.031185	2.94	1.031206
3.225	1.031185	2.945	1.031206
3.225	1.031185	2.945	1.031206
3.23	1.031185	2.95	1.031206
3.23	1.031185	2.95	1.031206
3.235	1.031185	2.955	1.031206
3.235	1.031185	2.955	1.031206
3.24	1.031185	2.96	1.031206
3.24	1.031185	2.96	1.031206
3.245	1.031185	2.965	1.031207
3.245	1.031185	2.965	1.031207
3.25	1.031185	2.97	1.031207
3.25	1.031185	2.97	1.031207
3.255	1.031185	2.975	1.031207
3.255	1.031185	2.975	1.031207
3.26	1.031185	2.98	1.031207
3.26	1.031185	2.98	1.031207
3.265	1.031185	2.985	1.031207
3.265	1.031185	2.985	1.031207
3.27	1.031185	2.99	1.031207
3.27	1.031185	2.99	1.031207
3.275	1.031185	2.995	1.031207
3.275	1.031185	2.995	1.031207
3.28	1.031186	3	1.031207
3.28	1.031186	3	1.031207
3.285	1.031186	3.005	1.031207
3.285	1.031186	3.005	1.031207
3.29	1.031186	3.01	1.031207
3.29	1.031186	3.01	1.031207
3.295	1.031186	3.015	1.031207
3.295	1.031186	3.015	1.031207
3.3	1.031186	3.02	1.031207
3.3	1.031186	3.02	1.031207
3.305	1.031186	3.025	1.031207
3.305	1.031186	3.025	1.031207
3.31	1.031186	3.03	1.031207
3.31	1.031186	3.03	1.031207
3.315	1.031186	3.035	1.031207
3.315	1.031186	3.035	1.031207
3.32	1.031186	3.04	1.031207
3.32	1.031186	3.04	1.031207
3.325	1.031186	3.045	1.031207
3.325	1.031186	3.045	1.031207
3.33	1.031187	3.05	1.031207
3.33	1.031187	3.05	1.031207
3.335	1.031187	3.055	1.031207
3.335	1.031187	3.055	1.031207
3.34	1.031187	3.06	1.031207
3.34	1.031187	3.06	1.031207
3.345	1.031187	3.065	1.031207
3.345	1.031187	3.065	1.031207
3.35	1.031187	3.07	1.031208
3.35	1.031187	3.07	1.031208
3.355	1.031187	3.075	1.031208
3.355	1.031187	3.075	1.031208
3.36	1.031187	3.08	1.031208
3.36	1.031187	3.08	1.031208
3.365	1.031187	3.085	1.031208
3.365	1.031187	3.085	1.031208
3.37	1.031187	3.09	1.031208
3.37	1.031187	3.09	1.031208
3.375	1.031188	3.095	1.031208
3.375	1.031188	3.095	1.031208
3.38	1.031188	3.1	1.031208
3.38	1.031188	3.1	1.031208
3.385	1.031188	3.105	1.031208
3.385	1.031188	3.105	1.031208
3.39	1.031188	3.11	1.031208
3.39	1.031188	3.11	1.031208
3.395	1.031188	3.115	1.031208
3.395	1.031188	3.115	1.031208
3.4	1.031188	3.12	1.031208
3.4	1.031188	3.12	1.031208
3.405	1.031188	3.125	1.031208
3.405	1.031188	3.125	1.031208
3.41	1.031188	3.13	1.031208
3.41	1.031188	3.13	1.031208
3.415	1.031189	3.135	1.031208
3.415	1.031189	3.135	1.031208
3.42	1.031189	3.14	1.031208
3.42	1.031189	3.14	1.031208
3.425	1.031189	3.145	1.031208
3.425	1.031189	3.145	1.031208
3.43	1.031189	3.15	1.031208
3.43	1.031189	3.15	1.031208
3.435	1.031189	3.155	1.031208
3.435	1.031189	3.155	1.031208
3.44	1.031189	3.16	1.031208
3.44	1.031189	3.16	1.031208
3.445	1.031189	3.165	1.031208
3.445	1.031189	3.165	1.031208
3.45	1.031189	3.17	1.031208
3.45	1.031189	3.17	1.031208
3.455	1.03119	3.175	1.031208
3.455	1.03119	3.175	1.031208
3.46	1.03119	3.18	1.031208
3.46	1.03119	3.18	1.031208
3.465	1.03119	3.185	1.031208
3.465	1.03119	3.185	1.031208
3.47	1.03119	3.19	1.031208
3.47	1.03119	3.19	1.031208
3.475	1.03119	3.195	1.031208
3.475	1.03119	3.195	1.031208
3.48	1.03119	3.2	1.031209
3.48	1.03119	3.2	1.031209
3.485	1.03119	3.205	1.031209
3.485	1.03119	3.205	1.031209
3.49	1.03119	3.21	1.031209
3.49	1.03119	3.21	1.031209
3.495	1.031191	3.215	1.031209
3.495	1.031191	3.215	1.031209
3.5	1.031191	3.22	1.031209
3.5	1.031191	3.22	1.031209
3.505	1.031191	3.225	1.031209
3.505	1.031191	3.225	1.031209
3.51	1.031191	3.23	1.031209
3.51	1.031191	3.23	1.031209
3.515	1.031191	3.235	1.031209
3.515	1.031191	3.235	1.031209
3.52	1.031191	3.24	1.031209
3.52	1.031191	3.24	1.031209
3.525	1.031191	3.245	1.031209
3.525	1.031191	3.245	1.031209
3.53	1.031192	3.25	1.031209
3.53	1.031192	3.25	1.031209
3.535	1.031192	3.255	1.031209
3.535	1.031192	3.255	1.031209
3.54	1.031192	3.26	1.031209
3.54	1.031192	3.26	1.031209
3.545	1.031192	3.265	1.031209
3.545	1.031192	3.265	1.031209
3.55	1.031192	3.27	1.031209
3.55	1.031192	3.27	1.031209
3.555	1.031192	3.275	1.031209
3.555	1.031192	3.275	1.031209
3.56	1.031192	3.28	1.031209
3.56	1.031192	3.28	1.031209
3.565	1.031193	3.285	1.031209
3.565	1.031193	3.285	1.031209
3.57	1.031193	3.29	1.031209
3.57	1.031193	3.29	1.031209
3.575	1.031193	3.295	1.031209
3.575	1.031193	3.295	1.031209
3.58	1.031193	3.3	1.031209
3.58	1.031193	3.3	1.031209
3.585	1.031193	3.305	1.031209
3.585	1.031193	3.305	1.031209
3.59	1.031193	3.31	1.031209
3.59	1.031193	3.31	1.031209
3.595	1.031193	3.315	1.031209
3.595	1.031193	3.315	1.031209
3.6	1.031194	3.32	1.031209
3.6	1.031194	3.32	1.031209
3.605	1.031194	3.325	1.031209
3.605	1.031194	3.325	1.031209
3.61	1.031194	3.33	1.031209
3.61	1.031194	3.33	1.031209
3.615	1.031194	3.335	1.031209
3.615	1.031194	3.335	1.031209
3.62	1.031194	3.34	1.031209
3.62	1.031194	3.34	1.031209
3.625	1.031194	3.345	1.031209
3.625	1.031194	3.345	1.031209
3.63	1.031194	3.35	1.031209
3.63	1.031194	3.35	1.031209
3.635	1.031195	3.355	1.031209
3.635	1.031195	3.355	1.031209
3.64	1.031195	3.36	1.031209
3.64	1.031195	3.36	1.031209
3.645	1.031195	3.365	1.031209
3.645	1.031195	3.365	1.031209
3.65	1.031195	3.37	1.031209
3.65	1.031195	3.37	1.031209
3.655	1.031195	3.375	1.031209
3.655	1.031195	3.375	1.031209
3.66	1.031195	3.38	1.031209
3.66	1.031195	3.38	1.031209
3.665	1.031195	3.385	1.031209
3.665	1.031195	3.385	1.031209
3.67	1.031196	3.39	1.031209
3.67	1.031196	3.39	1.031209
3.675	1.031196	3.395	1.031209
3.675	1.031196	3.395	1.031209
3.68	1.031196	3.4	1.031209
3.68	1.031196	3.4	1.031209
3.685	1.031196	3.405	1.031209
3.685	1.031196	3.405	1.031209
3.69	1.031196	3.41	1.031209
3.69	1.031196	3.41	1.031209
3.695	1.031196	3.415	1.031209
3.695	1.031196	3.415	1.031209
3.7	1.031196	3.42	1.031209
3.7	1.031196	3.42	1.031209
3.705	1.031197	3.425	1.031209
3.705	1.031197	3.425	1.031209
3.71	1.031197	3.43	1.03121
3.71	1.031197	3.43	1.03121
3.715	1.031197	3.435	1.03121
3.715	1.031197	3.435	1.03121
3.72	1.031197	3.44	1.03121
3.72	1.031197	3.44	1.03121
3.725	1.031197	3.445	1.03121
3.725	1.031197	3.445	1.03121
3.73	1.031197	3.45	1.03121
3.73	1.031197	3.45	1.03121
3.735	1.031197	3.455	1.03121
3.735	1.031197	3.455	1.03121
3.74	1.031198	3.46	1.03121
3.74	1.031198	3.46	1.03121
3.745	1.031198	3.465	1.03121
3.745	1.031198	3.465	1.03121
3.75	1.031198	3.47	1.03121
3.75	1.031198	3.47	1.03121
3.755	1.031198	3.475	1.03121
3.755	1.031198	3.475	1.03121
3.76	1.031198	3.48	1.03121
3.76	1.031198	3.48	1.03121
3.765	1.031198	3.485	1.03121
3.765	1.031198	3.485	1.03121
3.77	1.031198	3.49	1.03121
3.77	1.031198	3.49	1.03121
3.775	1.031198	3.495	1.03121
3.775	1.031198	3.495	1.03121
3.78	1.031199	3.5	1.03121
3.78	1.031199	3.5	1.03121
3.785	1.031199	3.505	1.03121
3.785	1.031199	3.505	1.03121
3.79	1.031199	3.51	1.03121
3.79	1.031199	3.51	1.03121
3.795	1.031199	3.515	1.03121
3.795	1.031199	3.515	1.03121
3.8	1.031199	3.52	1.03121
3.8	1.031199	3.52	1.03121
3.805	1.031199	3.525	1.03121
3.805	1.031199	3.525	1.03121
3.81	1.031199	3.53	1.03121
3.81	1.031199	3.53	1.03121
3.815	1.0312	3.535	1.03121
3.815	1.0312	3.535	1.03121
3.82	1.0312	3.54	1.03121
3.82	1.0312	3.54	1.03121
3.825	1.0312	3.545	1.03121
3.825	1.0312	3.545	1.03121
3.83	1.0312	3.55	1.03121
3.83	1.0312	3.55	1.03121
3.835	1.0312	3.555	1.03121
3.835	1.0312	3.555	1.03121
3.84	1.0312	3.56	1.03121
3.84	1.0312	3.56	1.03121
3.845	1.0312	3.565	1.03121
3.845	1.0312	3.565	1.03121
3.85	1.0312	3.57	1.03121
3.85	1.0312	3.57	1.03121
3.855	1.031201	3.575	1.03121
3.855	1.031201	3.575	1.03121
3.86	1.031201	3.58	1.03121
3.86	1.031201	3.58	1.03121
3.865	1.031201	3.585	1.03121
3.865	1.031201	3.585	1.03121
3.87	1.031201	3.59	1.03121
3.87	1.031201	3.59	1.03121
3.875	1.031201	3.595	1.03121
3.875	1.031201	3.595	1.03121
3.88	1.031201	3.6	1.03121
3.88	1.031201	3.6	1.03121
3.885	1.031201	3.605	1.03121
3.885	1.031201	3.605	1.03121
3.89	1.031201	3.61	1.03121
3.89	1.031201	3.61	1.03121
3.895	1.031201	3.615	1.03121
3.895	1.031201	3.615	1.03121
3.9	1.031202	3.62	1.03121
3.9	1.031202	3.62	1.03121
3.905	1.031202	3.625	1.03121
3.905	1.031202	3.625	1.03121
3.91	1.031202	3.63	1.03121
3.91	1.031202	3.63	1.03121
3.915	1.031202	3.635	1.03121
3.915	1.031202	3.635	1.03121
3.92	1.031202	3.64	1.03121
3.92	1.031202	3.64	1.03121
3.925	1.031202	3.645	1.03121
3.925	1.031202	3.645	1.03121
3.93	1.031202	3.65	1.03121
3.93	1.031202	3.65	1.03121
3.935	1.031202	3.655	1.03121
3.935	1.031202	3.655	1.03121
3.94	1.031202	3.66	1.03121
3.94	1.031202	3.66	1.03121
3.945	1.031203	3.665	1.03121
3.945	1.031203	3.665	1.03121
3.95	1.031203	3.67	1.03121
3.95	1.031203	3.67	1.03121
3.955	1.031203	3.675	1.03121
3.955	1.031203	3.675	1.03121
3.96	1.031203	3.68	1.03121
3.96	1.031203	3.68	1.03121
3.965	1.031203	3.685	1.03121
3.965	1.031203	3.685	1.03121
3.97	1.031203	3.69	1.03121
3.97	1.031203	3.69	1.03121
3.975	1.031203	3.695	1.03121
3.975	1.031203	3.695	1.03121
3.98	1.031203	3.7	1.03121
3.98	1.031203	3.7	1.03121
3.985	1.031203	3.705	1.03121
3.985	1.031203	3.705	1.03121
3.99	1.031203	3.71	1.03121
3.99	1.031203	3.71	1.03121
3.995	1.031203	3.715	1.03121
3.995	1.031203	3.715	1.03121
4	1.031203	3.72	1.03121
4	1.031203	3.72	1.03121
4.005	1.031204	3.725	1.03121
4.005	1.031204	3.725	1.03121
4.01	1.031204	3.73	1.03121
4.01	1.031204	3.73	1.03121
4.015	1.031204	3.735	1.03121
4.015	1.031204	3.735	1.03121
4.02	1.031204	3.74	1.03121
4.02	1.031204	3.74	1.03121
4.025	1.031204	3.745	1.03121
4.025	1.031204	3.745	1.03121
4.03	1.031204	3.75	1.03121
4.03	1.031204	3.75	1.03121
4.035	1.031204	3.755	1.03121
4.035	1.031204	3.755	1.03121
4.04	1.031204	3.76	1.03121
4.04	1.031204	3.76	1.03121
4.045	1.031204	3.765	1.03121
4.045	1.031204	3.765	1.03121
4.05	1.031204	3.77	1.03121
4.05	1.031204	3.77	1.03121
4.055	1.031204	3.775	1.03121
4.055	1.031204	3.775	1.03121
4.06	1.031204	3.78	1.03121
4.06	1.031204	3.78	1.03121
4.065	1.031204	3.785	1.03121
4.065	1.031204	3.785	1.03121
4.07	1.031204	3.79	1.03121
4.07	1.031204	3.79	1.03121
4.075	1.031204	3.795	1.03121
4.075	1.031204	3.795	1.03121
4.08	1.031205	3.8	1.03121
4.08	1.031205	3.8	1.03121
4.085	1.031205	3.805	1.03121
4.085	1.031205	3.805	1.03121
4.09	1.031205	3.81	1.03121
4.09	1.031205	3.81	1.03121
4.095	1.031205	3.815	1.03121
4.095	1.031205	3.815	1.03121
4.1	1.031205	3.82	1.03121
4.1	1.031205	3.82	1.03121
4.105	1.031205	3.825	1.03121
4.105	1.031205	3.825	1.03121
4.11	1.031205	3.83	1.03121
4.11	1.031205	3.83	1.03121
4.115	1.031205	3.835	1.03121
4.115	1.031205	3.835	1.03121
4.12	1.031205	3.84	1.03121
4.12	1.031205	3.84	1.03121
4.125	1.031205	3.845	1.03121
4.125	1.031205	3.845	1.03121
4.13	1.031205	3.85	1.03121
4.13	1.031205	3.85	1.03121
4.135	1.031205	3.855	1.03121
4.135	1.031205	3.855	1.03121
4.14	1.031205	3.86	1.03121
4.14	1.031205	3.86	1.03121
4.145	1.031205	3.865	1.03121
4.145	1.031205	3.865	1.03121
4.15	1.031205	3.87	1.03121
4.15	1.031205	3.87	1.03121
4.155	1.031205	3.875	1.03121
4.155	1.031205	3.875	1.03121
4.16	1.031205	3.88	1.03121
4.16	1.031205	3.88	1.03121
4.165	1.031205	3.885	1.031209
4.165	1.031205	3.885	1.031209
4.17	1.031205	3.89	1.031209
4.17	1.031205	3.89	1.031209
4.175	1.031205	3.895	1.031209
4.175	1.031205	3.895	1.031209
4.18	1.031205	3.9	1.031209
4.18	1.031205	3.9	1.031209
4.185	1.031205	3.905	1.031209
4.185	1.031205	3.905	1.031209
4.19	1.031205	3.91	1.031209
4.19	1.031205	3.91	1.031209
4.195	1.031205	3.915	1.031209
4.195	1.031205	3.915	1.031209
4.2	1.031205	3.92	1.031209
4.2	1.031205	3.92	1.031209
4.205	1.031205	3.925	1.031209
4.205	1.031205	3.925	1.031209
4.21	1.031205	3.93	1.031209
4.21	1.031205	3.93	1.031209
4.215	1.031205	3.935	1.031209
4.215	1.031205	3.935	1.031209
4.22	1.031205	3.94	1.031209
4.22	1.031205	3.94	1.031209
4.225	1.031205	3.945	1.031209
4.225	1.031205	3.945	1.031209
4.23	1.031205	3.95	1.031209
4.23	1.031205	3.95	1.031209
4.235	1.031205	3.955	1.031209
4.235	1.031205	3.955	1.031209
4.24	1.031205	3.96	1.031209
4.24	1.031205	3.96	1.031209
4.245	1.031205	3.965	1.031209
