time	V4_0	V4_1	V4_2	V4_3	V4_4	V4_5	V4_6	V4_7	V4_8	V4_9	V4_10	V4_11	V4_12	V4_13	V4_14	V4_15	V4_16	V4_17	V4_18	V4_19	V4_20	V4_21	V4_22	V4_23	V4_24	V4_25	V4_26	V4_27	V4_28	V4_29	V4_30	V4_31	V4_32	V4_33	V4_34	V4_35	V4_36	V4_37	V4_38	V4_39	V4_40	V4_41	V4_42	V4_43	V4_44	V4_45	V4_46	V4_47	V4_48	V4_49
5.26	0.935922	0.927196	0.919187	0.915674	0.941888	0.921344	0.924085	0.935354	0.924094	0.925854	0.910281	0.941608	0.914658	0.937309	0.937463	0.934925	0.92185	0.91944	0.924052	0.926379	0.925719	0.907651	0.92667	0.930562	0.931354	0.899642	0.924032	0.93199	0.935402	0.926582	0.927698	0.931437	0.918316	0.910048	0.933294	0.933719	0.910245	0.932394	0.929323	0.939007	0.929733	0.909045	0.925298	0.918691	0.927265	0.922015	0.933141	0.924386	0.927928	0.935715
5.28	0.935914	0.925471	0.917104	0.913519	0.939977	0.920458	0.923983	0.934468	0.921876	0.925579	0.908595	0.938535	0.915432	0.934811	0.935853	0.931851	0.919468	0.918286	0.922684	0.924939	0.924591	0.904658	0.924737	0.92905	0.930967	0.900308	0.923104	0.932226	0.932658	0.924255	0.928379	0.929867	0.916949	0.907031	0.930836	0.935239	0.909247	0.930433	0.926919	0.939268	0.930723	0.908699	0.924973	0.917658	0.926149	0.919862	0.932719	0.922566	0.927731	0.934302
5.3	0.937189	0.925056	0.916531	0.912769	0.939456	0.921027	0.924873	0.935044	0.921285	0.926538	0.908193	0.93736	0.916975	0.93391	0.935695	0.930606	0.918765	0.918428	0.922692	0.9249	0.924755	0.902574	0.924599	0.929223	0.931343	0.902168	0.923618	0.933141	0.93132	0.925416	0.929827	0.929582	0.917187	0.905624	0.93002	0.937637	0.909535	0.929886	0.926242	0.940899	0.931999	0.909507	0.925675	0.917804	0.926645	0.919442	0.933659	0.92217	0.9292	0.934042
5.32	0.939767	0.926081	0.917388	0.913431	0.940503	0.922892	0.92656	0.937068	0.921998	0.928747	0.909133	0.937956	0.919771	0.934825	0.936973	0.931026	0.919588	0.919868	0.924075	0.926297	0.926296	0.901549	0.926095	0.931001	0.932624	0.905193	0.925527	0.935444	0.931631	0.926711	0.932426	0.930601	0.918446	0.905983	0.930741	0.940799	0.910894	0.930794	0.92718	0.943541	0.934329	0.911529	0.92744	0.919087	0.928554	0.920598	0.935827	0.923034	0.931237	0.935032
5.34	0.941083	0.928482	0.919598	0.915487	0.942886	0.925954	0.929286	0.94032	0.924068	0.932202	0.911356	0.940218	0.92184	0.937061	0.939585	0.932961	0.921953	0.922561	0.926637	0.929164	0.929131	0.901843	0.929112	0.934328	0.935133	0.90898	0.928895	0.939105	0.933528	0.928928	0.934577	0.933037	0.9208	0.907375	0.932897	0.94358	0.913351	0.933086	0.929377	0.947142	0.935976	0.914414	0.930243	0.921677	0.931572	0.923168	0.939156	0.92522	0.934261	0.937398
5.36	0.944037	0.932196	0.923107	0.918867	0.946584	0.929956	0.932552	0.944719	0.927365	0.936917	0.914961	0.943969	0.925431	0.940551	0.943311	0.936289	0.925796	0.926546	0.930262	0.933268	0.93298	0.903621	0.933467	0.938855	0.938756	0.913899	0.933529	0.943255	0.93693	0.932401	0.938071	0.936886	0.924415	0.909516	0.936407	0.946621	0.916758	0.936692	0.932629	0.947628	0.938951	0.91812	0.93393	0.925276	0.935732	0.927045	0.943249	0.928578	0.938503	0.941119
5.38	0.948506	0.936864	0.927691	0.923353	0.951601	0.934665	0.937094	0.950187	0.93161	0.942803	0.919815	0.949023	0.930407	0.945346	0.94803	0.940855	0.930965	0.931656	0.934925	0.938538	0.937764	0.907034	0.939017	0.944268	0.943544	0.91985	0.939104	0.947933	0.94175	0.937231	0.942851	0.942047	0.928877	0.912534	0.941135	0.951058	0.920462	0.94143	0.936901	0.950549	0.943221	0.922983	0.938628	0.93003	0.940879	0.93208	0.947683	0.932918	0.943394	0.946109
5.4	0.954286	0.942224	0.933227	0.928607	0.957804	0.940189	0.942676	0.956456	0.936947	0.949733	0.92574	0.95515	0.936581	0.951294	0.953876	0.946473	0.93727	0.937904	0.940258	0.944686	0.943711	0.911937	0.9456	0.950463	0.949447	0.926712	0.94517	0.953865	0.947832	0.943218	0.948646	0.948037	0.934179	0.91625	0.946875	0.954534	0.924103	0.94703	0.942245	0.955321	0.948459	0.928893	0.944397	0.935932	0.946856	0.938137	0.953114	0.93799	0.949307	0.952114
5.42	0.960987	0.948336	0.939681	0.934847	0.964841	0.94677	0.948953	0.963431	0.943214	0.957131	0.932759	0.962059	0.943845	0.958207	0.960746	0.952898	0.94438	0.945194	0.946115	0.951477	0.950545	0.91825	0.952847	0.957259	0.956164	0.934133	0.952025	0.960844	0.954996	0.95021	0.955044	0.954829	0.940518	0.920203	0.953394	0.957969	0.927431	0.953492	0.948667	0.961536	0.954595	0.935871	0.951212	0.942832	0.95349	0.944896	0.959711	0.943892	0.95627	0.958985
5.44	0.968474	0.955353	0.946879	0.941942	0.972678	0.954275	0.956152	0.971219	0.950287	0.965097	0.940679	0.9696	0.951975	0.965848	0.968413	0.959938	0.952166	0.953241	0.95199	0.958995	0.958096	0.925831	0.960494	0.964622	0.963554	0.940995	0.959716	0.968454	0.962968	0.957856	0.962017	0.962518	0.947718	0.924636	0.960651	0.963468	0.931904	0.960801	0.956019	0.968802	0.961601	0.943638	0.958899	0.950429	0.960749	0.952001	0.967248	0.95072	0.964126	0.966553
5.46	0.976557	0.963096	0.954663	0.94964	0.981043	0.962351	0.963883	0.979579	0.958013	0.973774	0.94922	0.977629	0.96073	0.974035	0.976515	0.967551	0.960459	0.961839	0.958881	0.967193	0.966369	0.934599	0.968572	0.972633	0.97167	0.947704	0.968049	0.976628	0.971436	0.966027	0.969784	0.970892	0.955593	0.929693	0.968496	0.970201	0.937326	0.96871	0.964061	0.976768	0.96934	0.951776	0.967093	0.958556	0.968733	0.959583	0.975426	0.958267	0.972665	0.9747
5.48	0.985005	0.971231	0.962918	0.957562	0.989745	0.970953	0.972155	0.988262	0.966228	0.982967	0.958333	0.985964	0.969784	0.982508	0.984947	0.975323	0.969254	0.9708	0.9666	0.975903	0.975138	0.943261	0.977052	0.981103	0.980284	0.955046	0.97685	0.985158	0.980309	0.974677	0.978077	0.979732	0.963991	0.935185	0.976747	0.977784	0.943343	0.977033	0.97244	0.985129	0.977445	0.960561	0.975655	0.96721	0.977114	0.967523	0.9841	0.966354	0.981639	0.983251
5.5	0.99357	0.9796	0.971416	0.965899	0.998603	0.979882	0.980747	0.997115	0.974735	0.992387	0.96773	0.9944	0.978976	0.991157	0.993513	0.983333	0.978303	0.980032	0.974811	0.984866	0.984023	0.950148	0.985751	0.989816	0.989062	0.962994	0.985826	0.993795	0.989372	0.983609	0.986659	0.988843	0.972472	0.941272	0.985218	0.985858	0.949688	0.98538	0.981109	0.993426	0.985786	0.969838	0.984399	0.976181	0.985774	0.975813	0.99297	0.974754	0.99071	0.992011
5.52	1.002081	0.988073	0.980066	0.974502	1.00741	0.988836	0.989476	1.005776	0.983348	1.001846	0.977351	1.002784	0.988264	0.999639	1.002061	0.991324	0.987263	0.989343	0.983319	0.993908	0.993006	0.955294	0.994484	0.998545	0.997893	0.97127	0.99475	1.002357	0.99839	0.992552	0.99532	0.998002	0.98106	0.947781	0.993681	0.994102	0.956429	0.993817	0.989831	1.001699	0.994204	0.97925	0.993191	0.985266	0.994604	0.984265	1.001782	0.983258	0.999626	1.000785
5.54	1.01035	0.996464	0.988491	0.983264	1.015953	0.997689	0.99812	1.014196	0.991941	1.011122	0.986998	1.010945	0.997416	1.00784	1.010428	0.99927	0.996058	0.998503	0.991796	1.002708	1.001901	0.960931	1.003065	1.007144	1.006411	0.979671	1.003497	1.01066	1.007206	1.00138	1.003693	1.006994	0.989636	0.954497	1.001989	1.002285	0.963299	1.002148	0.998488	1.00979	1.002504	0.988683	1.00186	0.994315	1.003369	0.99274	1.010391	0.991524	1.00833	1.0094
5.56	1.018216	1.004629	0.996718	0.991805	1.023935	1.006316	1.006425	1.022181	1.000304	1.019997	0.99647	1.018689	1.006285	1.015667	1.018427	1.006961	1.004604	1.007211	1.000011	1.011148	1.010491	0.966911	1.011198	1.015436	1.014575	0.987937	1.011933	1.018542	1.015663	1.00993	1.011786	1.015602	0.998069	0.961209	1.010041	1.010216	0.97016	1.010238	1.006865	1.01751	1.01053	0.997978	1.010127	1.003167	1.01191	1.001074	1.018635	0.999613	1.016652	1.017657
5.58	1.025595	1.012443	1.004697	1.000042	1.031335	1.014441	1.014318	1.029637	1.008347	1.028159	1.005613	1.025802	1.014643	1.022995	1.025953	1.014298	1.012767	1.01545	1.007941	1.019163	1.018643	0.973017	1.018877	1.023225	1.022274	0.995906	1.019922	1.02587	1.023509	1.018049	1.019442	1.023724	1.00623	0.967832	1.017722	1.01775	0.976862	1.017952	1.014845	1.024758	1.018159	1.006946	1.01797	1.011658	1.019966	1.009111	1.026282	1.007421	1.024457	1.025437
5.6	1.032393	1.019752	1.012304	1.007875	1.038066	1.021988	1.021702	1.036469	1.01597	1.035632	1.014161	1.032282	1.022361	1.029771	1.032703	1.021196	1.020453	1.023141	1.015462	1.026641	1.026253	0.979048	1.026026	1.030444	1.029398	1.003392	1.027358	1.032553	1.030688	1.025609	1.026559	1.031222	1.014001	0.974264	1.024927	1.024767	0.983162	1.025177	1.022328	1.031464	1.025272	1.015417	1.025238	1.01963	1.027422	1.016742	1.033317	1.014824	1.031651	1.032622
5.62	1.038557	1.02652	1.019443	1.015231	1.044087	1.028937	1.028492	1.042621	1.023052	1.042322	1.022029	1.03816	1.029423	1.035936	1.038847	1.027599	1.027542	1.03021	1.022456	1.033497	1.033234	0.984903	1.032586	1.037038	1.035878	1.010262	1.034162	1.038533	1.037171	1.032546	1.033053	1.038025	1.021287	0.980406	1.031579	1.031168	0.989055	1.03181	1.02923	1.037574	1.0318	1.023143	1.031906	1.027	1.034269	1.02388	1.039664	1.021766	1.03817	1.03914
5.64	1.044071	1.03269	1.026026	1.022027	1.04935	1.035241	1.034641	1.048079	1.029561	1.048225	1.029252	1.04342	1.035803	1.041469	1.044269	1.033459	1.034008	1.036604	1.028868	1.039683	1.039534	0.990411	1.038519	1.042971	1.041678	1.01644	1.040287	1.043801	1.042952	1.038813	1.03889	1.044106	1.027996	0.986156	1.037633	1.036992	0.994484	1.037828	1.035503	1.04308	1.0377	1.030146	1.037938	1.033688	1.040452	1.030465	1.0453	1.028166	1.043985	1.044961
5.66	1.048943	1.038246	1.032023	1.028234	1.053804	1.040892	1.040129	1.052853	1.035476	1.053355	1.03577	1.048069	1.041491	1.046371	1.049042	1.038762	1.039828	1.042305	1.034683	1.045185	1.045139	0.99542	1.043819	1.048241	1.046806	1.021891	1.045726	1.048377	1.048035	1.0444	1.044066	1.049464	1.034132	0.991474	1.043073	1.042162	0.999402	1.043216	1.041131	1.04798	1.042962	1.036443	1.04332	1.039691	1.045959	1.036462	1.050234	1.034008	1.049106	1.050086
5.68	1.053204	1.043194	1.037428	1.033841	1.057541	1.045902	1.044972	1.056978	1.040793	1.05775	1.041576	1.052131	1.046506	1.050668	1.053198	1.04351	1.045004	1.047325	1.039912	1.050018	1.050064	0.9999	1.048495	1.052866	1.051284	1.026617	1.050496	1.052307	1.05245	1.04932	1.048602	1.054123	1.039678	0.996338	1.047906	1.046726	1.003784	1.047983	1.046121	1.052292	1.047603	1.042045	1.048068	1.045008	1.050799	1.041864	1.054503	1.039283	1.053562	1.054538
5.7	1.056898	1.047559	1.042252	1.038854	1.059211	1.050301	1.049197	1.060391	1.045524	1.061406	1.046683	1.055645	1.050882	1.054397	1.05678	1.047719	1.049557	1.051699	1.044558	1.054215	1.054343	1.003903	1.052574	1.056883	1.055158	1.030645	1.054632	1.055652	1.056242	1.053608	1.052532	1.058132	1.04464	1.000729	1.052157	1.05072	1.007632	1.052157	1.050502	1.05605	1.051654	1.046973	1.05221	1.04967	1.055002	1.04668	1.058157	1.044	1.057399	1.058362
5.72	1.059922	1.051377	1.046535	1.043296	1.059865	1.054137	1.052849	1.062922	1.0497	1.064218	1.051127	1.058653	1.054666	1.057602	1.05984	1.051418	1.053523	1.055475	1.048655	1.05783	1.058027	1.007422	1.056106	1.060338	1.058478	1.034025	1.058183	1.05848	1.059466	1.057312	1.055908	1.06065	1.049039	1.004647	1.055783	1.054176	1.010961	1.055775	1.054313	1.059296	1.055164	1.051262	1.05579	1.053715	1.058616	1.050937	1.061266	1.048183	1.060674	1.06093
5.74	1.062246	1.054692	1.050312	1.0472	1.059928	1.057453	1.055978	1.06416	1.053356	1.066475	1.054955	1.061199	1.057907	1.060332	1.062422	1.054644	1.056946	1.058724	1.052239	1.06092	1.060986	1.010469	1.059129	1.063169	1.060585	1.036815	1.061193	1.060699	1.062181	1.060489	1.058783	1.061011	1.052904	1.008102	1.058034	1.057153	1.013793	1.058884	1.057601	1.062074	1.058177	1.054958	1.058855	1.057196	1.061691	1.05467	1.063889	1.051864	1.063441	1.061796
5.76	1.063531	1.057547	1.053617	1.050605	1.060078	1.060299	1.058642	1.065021	1.056532	1.068317	1.058221	1.063262	1.06065	1.062632	1.064577	1.057433	1.059897	1.061483	1.055353	1.061977	1.063207	1.013084	1.061686	1.065397	1.060673	1.039078	1.063682	1.062552	1.064438	1.06212	1.061072	1.061101	1.056271	1.011112	1.059699	1.059706	1.016155	1.061532	1.060413	1.064426	1.060738	1.058117	1.061245	1.060165	1.06237	1.057918	1.066084	1.055079	1.065753	1.06196
5.78	1.062612	1.059898	1.056535	1.053552	1.060308	1.062713	1.060702	1.065409	1.059271	1.069797	1.060976	1.064801	1.062934	1.064538	1.066337	1.05978	1.062453	1.063802	1.058036	1.06162	1.0649	1.015265	1.063575	1.06721	1.060572	1.040869	1.06528	1.064081	1.066282	1.062425	1.062837	1.06127	1.059181	1.013695	1.060896	1.06184	1.018071	1.063758	1.062792	1.066386	1.062892	1.060673	1.063118	1.062674	1.062837	1.06072	1.067902	1.057864	1.067648	1.062082
5.8	1.063703	1.061505	1.059055	1.056077	1.060057	1.064561	1.062365	1.065276	1.061612	1.070951	1.063112	1.065769	1.064786	1.066084	1.067602	1.06158	1.064608	1.065717	1.060326	1.061235	1.066282	1.01704	1.064966	1.0687	1.060275	1.04223	1.066533	1.065309	1.067658	1.062593	1.063916	1.061471	1.061668	1.01587	1.061665	1.063598	1.019565	1.065599	1.064777	1.067981	1.064492	1.062684	1.064677	1.064762	1.063094	1.06144	1.06936	1.060252	1.068315	1.062211
5.82	1.063234	1.062678	1.061206	1.058209	1.059732	1.065675	1.063599	1.065373	1.062875	1.071634	1.064649	1.066315	1.066062	1.067284	1.06849	1.062822	1.066387	1.067271	1.062174	1.061908	1.067363	1.018437	1.065865	1.069891	1.059765	1.043188	1.06683	1.066226	1.068437	1.062609	1.064763	1.061426	1.063719	1.017653	1.061811	1.064999	1.020653	1.067082	1.066392	1.069229	1.065764	1.064173	1.065923	1.066465	1.062826	1.060527	1.070482	1.062114	1.068006	1.062302
5.84	1.063235	1.063452	1.06301	1.059971	1.059099	1.066266	1.06451	1.065325	1.063789	1.071948	1.065661	1.066634	1.066893	1.068149	1.069048	1.063747	1.067811	1.068483	1.06347	1.061273	1.068148	1.019439	1.066439	1.070771	1.060338	1.043769	1.066765	1.066828	1.068938	1.062446	1.065358	1.061148	1.065282	1.019061	1.061894	1.065678	1.021351	1.068222	1.067657	1.070141	1.066661	1.0653	1.06686	1.06627	1.062618	1.061536	1.071261	1.063508	1.067765	1.062111
5.86	1.062968	1.063883	1.06448	1.061376	1.058138	1.066483	1.065103	1.064979	1.064419	1.071943	1.066225	1.066712	1.067348	1.068686	1.069022	1.064408	1.068633	1.069355	1.064465	1.061574	1.068631	1.020067	1.066838	1.071226	1.060178	1.043978	1.06657	1.067111	1.069147	1.062074	1.065679	1.06083	1.066335	1.020115	1.061831	1.06599	1.021669	1.069032	1.06858	1.070723	1.067183	1.066071	1.067488	1.065806	1.062164	1.060661	1.071691	1.064624	1.068258	1.061839
5.88	1.063747	1.064036	1.065625	1.062441	1.056962	1.066463	1.065378	1.064465	1.064634	1.071597	1.066486	1.066533	1.067439	1.068898	1.06871	1.063973	1.069132	1.069798	1.065088	1.061603	1.068798	1.020339	1.066976	1.07126	1.060148	1.043815	1.066491	1.067033	1.069048	1.061452	1.065699	1.060204	1.066919	1.020822	1.061568	1.066058	1.021617	1.069516	1.069174	1.070985	1.067389	1.066487	1.067805	1.066334	1.061425	1.061464	1.071769	1.065276	1.067727	1.061225
5.9	1.063467	1.063897	1.066453	1.062733	1.056814	1.066178	1.065327	1.06374	1.064608	1.070901	1.06644	1.066081	1.06722	1.068791	1.068392	1.064091	1.069318	1.069923	1.065339	1.061871	1.068637	1.020246	1.066824	1.070985	1.060168	1.043263	1.066183	1.066629	1.068644	1.061672	1.065394	1.059234	1.067246	1.021193	1.06127	1.065852	1.021207	1.069681	1.069264	1.070737	1.067273	1.066548	1.067832	1.066217	1.061379	1.061176	1.071481	1.065682	1.067528	1.060278
5.92	1.062814	1.063456	1.066968	1.06278	1.05628	1.065608	1.064954	1.062593	1.064332	1.069926	1.06614	1.065345	1.066675	1.068378	1.06776	1.064008	1.069193	1.069732	1.065307	1.061786	1.068117	1.019815	1.06638	1.07044	1.059778	1.042312	1.065656	1.065897	1.067934	1.061513	1.064753	1.058391	1.067301	1.021241	1.060877	1.065354	1.020453	1.069535	1.06899	1.070456	1.066834	1.066256	1.067581	1.066096	1.061456	1.061491	1.07083	1.065754	1.06696	1.059084
5.94	1.062441	1.062709	1.067176	1.062583	1.055398	1.064846	1.064273	1.061215	1.063791	1.068701	1.065564	1.064331	1.065812	1.067677	1.066815	1.063679	1.068768	1.069237	1.064993	1.061294	1.067236	1.019045	1.065656	1.06974	1.059027	1.040972	1.065172	1.064842	1.066917	1.060968	1.063773	1.058404	1.067078	1.020982	1.060109	1.064562	1.019375	1.069096	1.06854	1.069872	1.06608	1.065681	1.067037	1.065979	1.061147	1.06148	1.069827	1.065532	1.066088	1.05861
5.96	1.06166	1.061722	1.067088	1.062149	1.054339	1.064143	1.063294	1.06024	1.063113	1.067146	1.064708	1.063473	1.064667	1.066725	1.065597	1.063067	1.068079	1.068463	1.06441	1.060987	1.066018	1.017958	1.064659	1.068748	1.058095	1.039249	1.064296	1.063491	1.065721	1.061147	1.062468	1.057903	1.066585	1.020439	1.059426	1.063756	1.018001	1.068389	1.067932	1.069013	1.065028	1.064836	1.066228	1.065519	1.060948	1.061046	1.068494	1.065181	1.065043	1.05801
5.98	1.060403	1.060509	1.066734	1.061502	1.052952	1.063366	1.062031	1.059	1.062302	1.065311	1.063818	1.062426	1.063423	1.06556	1.064279	1.062186	1.067135	1.067521	1.063611	1.060185	1.064492	1.016581	1.063537	1.067499	1.056868	1.037172	1.063067	1.061884	1.064584	1.060793	1.06085	1.056991	1.065831	1.01964	1.058328	1.062911	1.016369	1.067445	1.067063	1.067921	1.063766	1.063739	1.065186	1.064751	1.060339	1.061069	1.066887	1.06459	1.063715	1.056979
6	1.058872	1.05921	1.06614	1.061122	1.051309	1.062282	1.060544	1.057532	1.061263	1.063244	1.062819	1.061223	1.06219	1.064236	1.062828	1.061087	1.066118	1.066369	1.06271	1.059473	1.062698	1.014952	1.062279	1.066039	1.055571	1.034788	1.06155	1.060078	1.063229	1.059941	1.059452	1.055741	1.064834	1.01862	1.057163	1.061777	1.014528	1.066309	1.065978	1.066647	1.062345	1.062403	1.063948	1.063717	1.059294	1.060383	1.065061	1.063787	1.062172	1.055636
6.02	1.057222	1.05776	1.065341	1.060526	1.0495	1.061214	1.058952	1.055999	1.060225	1.061015	1.061718	1.060075	1.060846	1.06281	1.061261	1.059788	1.06508	1.065061	1.061609	1.058518	1.060722	1.013117	1.0609	1.064434	1.054116	1.032158	1.060333	1.058143	1.061723	1.058801	1.057849	1.054249	1.063888	1.017424	1.055873	1.060439	1.012538	1.065032	1.064728	1.065249	1.060757	1.060975	1.06258	1.062479	1.05791	1.060188	1.063094	1.062895	1.060492	1.054061
6.04	1.055629	1.056494	1.064394	1.059769	1.04762	1.060084	1.057325	1.054464	1.059518	1.058784	1.060548	1.058833	1.059466	1.061352	1.059656	1.058741	1.063935	1.063673	1.060359	1.057257	1.058766	1.011135	1.059724	1.062751	1.0525	1.02936	1.05893	1.056158	1.060144	1.057466	1.056234	1.052615	1.062917	1.016105	1.05437	1.058982	1.010465	1.063676	1.063376	1.063792	1.059272	1.059584	1.061136	1.061108	1.056391	1.059601	1.061069	1.061948	1.058762	1.05235
6.06	1.054422	1.055348	1.063353	1.058922	1.045763	1.058853	1.055772	1.052913	1.058791	1.05679	1.059534	1.057553	1.058142	1.05993	1.058094	1.057619	1.062744	1.062273	1.059142	1.055892	1.056929	1.009071	1.058559	1.061132	1.050901	1.026486	1.057501	1.05429	1.058575	1.056082	1.054591	1.050944	1.061805	1.01472	1.05342	1.057494	1.008378	1.062306	1.061991	1.062341	1.057752	1.058214	1.059683	1.05968	1.054833	1.058755	1.05908	1.060878	1.057073	1.050603
6.08	1.053167	1.054196	1.062279	1.058058	1.044059	1.057642	1.054378	1.05146	1.05801	1.055051	1.058467	1.05635	1.05695	1.058611	1.056654	1.056561	1.061573	1.060938	1.058043	1.054511	1.055392	1.006994	1.057415	1.059655	1.049379	1.023639	1.056114	1.052641	1.057098	1.054689	1.052994	1.049352	1.060792	1.013329	1.052439	1.056061	1.006352	1.060991	1.060644	1.060966	1.056285	1.057022	1.058321	1.05827	1.05337	1.057693	1.057212	1.059774	1.05551	1.048925
6.1	1.052133	1.053128	1.06123	1.05725	1.042611	1.056556	1.053111	1.050211	1.057259	1.053517	1.057439	1.055301	1.055973	1.057469	1.055416	1.055632	1.060489	1.059743	1.056974	1.053257	1.054007	1.004974	1.056369	1.058567	1.048037	1.020921	1.054844	1.051254	1.055803	1.053346	1.051538	1.047946	1.059824	1.011993	1.051423	1.054745	1.004459	1.059794	1.059407	1.059733	1.05495	1.056087	1.05718	1.056959	1.052028	1.056617	1.055565	1.059034	1.054173	1.047425
6.12	1.051345	1.052153	1.060284	1.056567	1.041507	1.05568	1.052047	1.049257	1.05662	1.052271	1.056529	1.054476	1.055278	1.056566	1.054446	1.054642	1.059553	1.058759	1.056006	1.052151	1.052817	1.003083	1.055494	1.057678	1.046937	1.018435	1.053798	1.050156	1.054733	1.052236	1.050306	1.046825	1.058917	1.010773	1.050582	1.053625	1.002769	1.058786	1.058348	1.058707	1.053825	1.055347	1.056288	1.055765	1.050906	1.055636	1.054222	1.058368	1.053136	1.046196
6.14	1.050874	1.051342	1.059495	1.056036	1.040822	1.055089	1.051255	1.048676	1.056166	1.051392	1.055809	1.053934	1.054924	1.055956	1.053797	1.053927	1.058847	1.058054	1.055212	1.051398	1.051895	1.001389	1.054856	1.057058	1.046223	1.016276	1.053026	1.049414	1.053972	1.051346	1.049384	1.046073	1.058149	1.009726	1.049916	1.052798	1.001347	1.058025	1.057533	1.057943	1.052975	1.054873	1.055812	1.054731	1.050108	1.054837	1.053256	1.057833	1.05245	1.045322
6.16	1.050832	1.050927	1.058925	1.055759	1.040613	1.054842	1.050797	1.048523	1.055965	1.050937	1.055356	1.053717	1.054956	1.055681	1.053525	1.053521	1.058426	1.057672	1.054657	1.051007	1.051311	0.999957	1.054508	1.056761	1.045882	1.014527	1.052619	1.049081	1.053587	1.050847	1.048831	1.045757	1.057587	1.008907	1.049512	1.052313	1.000254	1.057563	1.057017	1.057484	1.052463	1.054721	1.055623	1.054055	1.049687	1.054297	1.052722	1.057491	1.052183	1.044867
6.18	1.05114	1.050834	1.058625	1.055774	1.040916	1.054982	1.050719	1.048834	1.056068	1.050949	1.055219	1.053855	1.0554	1.055769	1.05366	1.053345	1.058332	1.057661	1.054393	1.050977	1.051121	0.998845	1.054493	1.056829	1.046039	1.013261	1.052587	1.049188	1.053613	1.050691	1.048695	1.045927	1.057284	1.008362	1.049447	1.052207	0.999537	1.057437	1.056843	1.057362	1.052328	1.054909	1.055761	1.053781	1.04969	1.054075	1.052659	1.057402	1.05237	1.044861
6.2	1.051874	1.051113	1.058634	1.056139	1.041749	1.055537	1.051051	1.049626	1.056511	1.05145	1.055424	1.054363	1.056266	1.056233	1.054213	1.053451	1.058594	1.058046	1.054461	1.051389	1.051358	0.998101	1.054836	1.057285	1.046636	1.012536	1.053005	1.049752	1.054071	1.050961	1.049006	1.046608	1.057283	1.008131	1.049754	1.0525	0.999238	1.057673	1.057022	1.057594	1.0526	1.055497	1.056247	1.053913	1.050144	1.054215	1.053087	1.057607	1.053023	1.045353
6.22	1.05297	1.051843	1.058975	1.056876	1.043108	1.056514	1.051809	1.050894	1.057316	1.05244	1.056015	1.055241	1.057546	1.057073	1.055182	1.053959	1.059226	1.058833	1.054887	1.052256	1.052045	0.997767	1.055547	1.058136	1.047719	1.01239	1.053881	1.050756	1.05496	1.051723	1.049775	1.047806	1.057615	1.008245	1.050469	1.053198	0.999385	1.058279	1.057579	1.058185	1.05329	1.056501	1.057074	1.054463	1.051057	1.05474	1.054004	1.058136	1.054136	1.046351
6.24	1.054535	1.052953	1.059651	1.057994	1.04497	1.057904	1.052991	1.052613	1.058489	1.053905	1.057003	1.056471	1.059217	1.058273	1.056546	1.054759	1.060225	1.060011	1.055684	1.053569	1.053179	0.997871	1.056622	1.059372	1.049274	1.012847	1.055205	1.052151	1.056265	1.052882	1.051	1.049505	1.058122	1.008728	1.051593	1.054295	0.999995	1.059252	1.058518	1.059124	1.054395	1.057914	1.058165	1.055463	1.05242	1.05566	1.055391	1.059001	1.055659	1.047844
6.26	1.056411	1.054467	1.060675	1.059484	1.047293	1.059681	1.05458	1.054744	1.06002	1.055807	1.058379	1.058029	1.06124	1.059804	1.058271	1.05596	1.061576	1.061555	1.056849	1.055302	1.054746	0.998433	1.058047	1.060968	1.051267	1.01391	1.056946	1.05394	1.057954	1.054455	1.052657	1.05167	1.059108	1.009589	1.053123	1.055768	1.001072	1.060575	1.059822	1.060392	1.055896	1.059639	1.059486	1.056877	1.054208	1.056967	1.057212	1.060204	1.057573	1.0498
6.28	1.058511	1.056354	1.062033	1.061332	1.05001	1.061804	1.056544	1.057229	1.061788	1.058095	1.060121	1.05987	1.063565	1.061627	1.060304	1.057427	1.063248	1.063425	1.058365	1.057412	1.05671	0.999459	1.059773	1.062712	1.053651	1.015566	1.059064	1.056067	1.059981	1.056411	1.054709	1.05425	1.060434	1.010832	1.054791	1.057581	1.002607	1.062212	1.061459	1.061955	1.05776	1.061504	1.061073	1.058682	1.056379	1.058637	1.059415	1.061574	1.059835	1.052173
6.3	1.060582	1.05857	1.063697	1.063363	1.053051	1.064137	1.058823	1.059935	1.063145	1.060692	1.062191	1.061947	1.066126	1.063692	1.06257	1.059148	1.0652	1.065569	1.060202	1.059843	1.059001	1.000948	1.06177	1.06457	1.056361	1.017784	1.061482	1.058345	1.062294	1.058698	1.057106	1.057175	1.062005	1.012447	1.056293	1.059691	1.004585	1.064113	1.063388	1.06377	1.059942	1.063615	1.062982	1.060831	1.058879	1.060632	1.061933	1.063012	1.062377	1.054897
6.32	1.06289	1.060755	1.06563	1.065288	1.056334	1.066254	1.061146	1.062545	1.064356	1.063191	1.064316	1.064079	1.068616	1.065942	1.065033	1.060987	1.06738	1.067926	1.062252	1.062372	1.06124	1.002884	1.063755	1.066676	1.059273	1.020517	1.064066	1.0608	1.064821	1.061253	1.059785	1.059925	1.063769	1.014417	1.057696	1.062042	1.006973	1.06624	1.065555	1.065788	1.062388	1.066024	1.065156	1.063268	1.061641	1.06041	1.064693	1.064616	1.065095	1.057904
