time,_BUS___13-BUS___14-1_AC_side1_Distance_distance_UMonitoredPu,_BUS___13-BUS___14-1_AC_side1_Distance_distance_PMonitoredPu,_BUS___13-BUS___14-1_AC_side1_Distance_distance_QMonitoredPu,R,X
6.198025,0.934891,7.855437,8.388773,0.0519825058248651,0.0555117991953816
6.200824,0.935104,7.822296,8.38315,0.0520286091470758,0.0557590296725295
6.203623,0.935284,7.790409,8.376998,0.0520745101383449,0.0559955282553066
6.206422,0.935432,7.75981,8.370319,0.052120448664917,0.056221064916342
6.209221,0.935548,7.730529,8.363114,0.0521665557905594,0.056435316789292
6.212021,0.935634,7.702596,8.355385,0.0522131759168249,0.0566382018293314
6.21482,0.93569,7.676037,8.347137,0.0522604042314483,0.0568294230206653
6.217619,0.935717,7.650877,8.338373,0.0523084555817203,0.0570088126752418
6.223217,0.935688,7.604858,8.319322,0.0524077731751013,0.0573313979493937
6.227928,0.93558,7.570649,8.301739,0.0524952506119739,0.057564664445571
6.227928,0.935918,7.586999,8.294006,0.0525968532008209,0.0574981776099783
6.227986,0.935916,7.586642,8.293768,0.0525980519139303,0.0575005436958926
6.228044,0.935915,7.586285,8.293529,0.0525993699810785,0.057503033476834
6.228161,0.935912,7.585572,8.293051,0.05260189448252,0.0575078838669196
6.228277,0.935908,7.584859,8.292573,0.0526043067705633,0.0575126121671201
6.22851,0.935902,7.583433,8.291618,0.0526093498524657,0.057522316371095
6.228976,0.935887,7.580593,8.289706,0.0526191223185902,0.0575412839073607
6.229908,0.935854,7.574978,8.285865,0.0526384971317114,0.0575784485494542
6.231772,0.935775,7.564149,8.278068,0.0526768702276649,0.0576486150354502
6.233476,0.935691,7.554704,8.270802,0.0527119184334961,0.0577083947171983
6.233476,0.935691,7.554725,8.270793,0.0527119942060916,0.0577082544627081
6.233549,0.935687,7.554302,8.270494,0.0527133547235881,0.057710888969134
6.233621,0.935684,7.553901,8.270186,0.0527149044109193,0.0577134998791384
6.233766,0.935677,7.553103,8.269567,0.0527179147709429,0.0577185731875498
6.234055,0.935662,7.551511,8.26833,0.0527238195208905,0.0577285709653558
6.234634,0.935632,7.548367,8.265842,0.0527357562748989,0.0577483088883758
6.235791,0.935569,7.54224,8.260818,0.0527597468802593,0.057786369394754
6.238106,0.93543,7.53067,8.25056,0.0528082430484567,0.0578564161974798
6.242737,0.935102,7.510469,8.229156,0.0529080473693234,0.0579708904274223
6.247367,0.934711,7.49432,8.206548,0.0530123264572712,0.0580503903840864
6.251997,0.934258,7.482327,8.182739,0.0531212792360958,0.0580939009127898
6.256627,0.933747,7.474522,8.15775,0.053235193767988,0.0581012942313641
6.257354,0.933661,7.473677,8.153723,0.0532534402449339,0.0580990857049673
6.257354,1.147367,10.807314,4.317956,0.105042879990223,0.0419688494209628
6.257354,1.147367,10.807319,4.317954,0.10504285816715,0.041968801845701
6.257355,1.147367,10.807325,4.317952,0.105042829300411,0.0419687475729073
6.257356,1.147368,10.807335,4.317948,0.105042968756598,0.0419687255791197
6.257358,1.147369,10.807355,4.317939,0.105043071263774,0.0419686013913331
6.257362,1.147371,10.807395,4.317923,0.105043262881797,0.0419683671034842
6.25737,1.147376,10.807475,4.31789,0.105043835913133,0.0419679646403028
6.257386,1.147386,10.807636,4.317824,0.105044974913064,0.0419671530165362
6.257402,1.147396,10.807797,4.317759,0.105046107190539,0.041966348436866
6.257418,1.147406,10.807957,4.317694,0.105047246487049,0.0419655505544342
6.257434,1.147415,10.808117,4.317628,0.105048209351251,0.0419646724813232
6.25745,1.147425,10.808276,4.317563,0.105049355641839,0.0419638812973544
6.257465,1.147435,10.808435,4.317498,0.105050501907824,0.0419630901130485
6.257481,1.147445,10.808594,4.317434,0.105051641453008,0.041962305972916
6.257497,1.147455,10.808753,4.317369,0.105052787669959,0.0419615147880486
6.257529,1.147474,10.809069,4.31724,0.105054904317593,0.0419598797191585
6.257561,1.147493,10.809385,4.317112,0.105057014171581,0.0419582517011193
6.257593,1.147513,10.809699,4.316984,0.105059321126221,0.0419567102055995
6.257625,1.147532,10.810012,4.316857,0.10506144522779,0.0419551093247354
6.257657,1.147552,10.810324,4.31673,0.105063759388653,0.0419535882611642
6.257689,1.147571,10.810634,4.316604,0.105065897743463,0.0419520145130272
6.25772,1.14759,10.810944,4.316479,0.105068029310888,0.0419504478139775
6.257752,1.14761,10.811253,4.316354,0.105070350943091,0.0419489609182779
6.257816,1.147648,10.811867,4.316106,0.105074642509561,0.0419458817781768
6.25788,1.147687,10.812477,4.315859,0.105079138322662,0.0419429095518174
6.257943,1.147725,10.813082,4.315615,0.105083465826583,0.0419399188291728
6.258007,1.147763,10.813684,4.315372,0.105087807432002,0.0419369552257543
6.258071,1.147801,10.814282,4.315132,0.105092156812783,0.0419340395240162
6.258198,1.147877,10.815465,4.314656,0.105100919436655,0.0419283232531267
6.258453,1.148027,10.817762,4.313738,0.105118333604837,0.0419174456017669
6.258708,1.148175,10.820007,4.312844,0.105135582855221,0.0419069384801363
6.258963,1.148322,10.822204,4.311971,0.105152842538174,0.0418968268933178
6.259473,1.148613,10.826498,4.310268,0.105187217636747,0.0418773548185855
6.259983,1.1489,10.830646,4.308626,0.105221466874683,0.0418589941850559
6.261003,1.149458,10.838574,4.30548,0.105288668038474,0.0418245291738828
6.262023,1.15,10.84611,4.302461,0.105354807860559,0.0417923985634065
6.264062,1.151037,10.860539,4.296499,0.105482371058584,0.0417295036434964
6.266102,1.15202,10.874468,4.290443,0.105604014198614,0.0416653029362304
6.266692,1.152295,10.878479,4.288632,0.105637973798617,0.0416457479807528
6.266692,1.152295,10.878479,4.288632,0.105637973798617,0.0416457479807528
6.266708,1.152302,10.878583,4.288584,0.105638837114188,0.0416452240725205
6.266723,1.152309,10.878687,4.288536,0.105639700418449,0.0416447001622286
6.266754,1.152323,10.878895,4.288442,0.10564141374064,0.0416436665327443
6.266816,1.152352,10.87931,4.288253,0.105645037332096,0.0416416710503215
6.26694,1.152408,10.88014,4.287874,0.1056519238992,0.0416375283348707
6.267187,1.152522,10.881803,4.28711,0.105666080062514,0.041629324524328
6.267682,1.152746,10.885137,4.285562,0.10569372588766,0.041612431272346
6.268673,1.153186,10.891846,4.282379,0.105747799088555,0.0415771719608456
6.270653,1.154036,10.905482,4.275646,0.105851164950863,0.0415004224496908
6.27217,1.15466,10.916158,4.270145,0.105925843489592,0.0414357057627658
6.27217,1.15466,10.916158,4.270145,0.105925843489592,0.0414357057627658
6.272194,1.154669,10.916329,4.270055,0.105926868428835,0.0414345842974216
6.272218,1.154679,10.9165,4.269965,0.10592807680703,0.0414335346020545
6.272267,1.154698,10.916843,4.269785,0.105930302848668,0.0414313568628494
6.272363,1.154737,10.917528,4.269424,0.105934951678988,0.0414270726062815
6.272556,1.154814,10.918903,4.268699,0.105944048184651,0.0414183780679955
6.272942,1.154968,10.921664,4.267233,0.105962260841807,0.041400802681603
6.273713,1.155269,10.927236,4.26424,0.105997416616151,0.041364387465527
6.275256,1.155856,10.938585,4.258013,0.106064970420807,0.0412874263806892
6.278342,1.15696,10.962157,4.244597,0.10618673414267,0.0411159859489125
6.281428,1.157975,10.986947,4.229916,0.106290852897931,0.0409214115009934
6.284514,1.158903,11.013016,4.214,0.106376868119262,0.040703847361574
6.2876,1.159747,11.040409,4.196878,0.106444621769329,0.0404636360230874
6.288426,1.159958,11.047963,4.192101,0.1064594647344,0.0403955759602511
6.288426,1.159958,11.047963,4.192101,0.1064594647344,0.0403955759602511
6.288478,1.159972,11.048445,4.191795,0.106460514943918,0.0403912635886172
6.28853,1.159985,11.048926,4.19149,0.106461382053698,0.0403868953655999
6.288634,1.160011,11.049889,4.190878,0.106463120759392,0.0403781386945948
6.288843,1.160063,11.051819,4.189651,0.106466584135565,0.0403605805243601
6.28926,1.160166,11.055698,4.187181,0.106473274901323,0.0403251674995642
6.290094,1.160368,11.063531,4.182178,0.1064857115781,0.0402531705543445
6.291763,1.160753,11.079502,4.171923,0.106506185931407,0.0401042941036079
6.294337,1.161303,11.104934,4.155467,0.10652719146499,0.0398624817342855
6.294337,1.161303,11.104934,4.155467,0.10652719146499,0.0398624817342855
6.294394,1.161315,11.105518,4.155088,0.106527553478189,0.0398568854804055
6.294452,1.161327,11.106101,4.154708,0.106527928492855,0.0398512886505078
6.294568,1.16135,11.10727,4.153948,0.106528471757808,0.0398400085890954
6.2948,1.161396,11.109613,4.152423,0.106529547169057,0.0398173853440597
