time	VDrop6_0	VDrop6_1	VDrop6_2	VDrop6_3	VDrop6_4	VDrop6_5	VDrop6_6	VDrop6_7	VDrop6_8	VDrop6_9	VDrop6_10	VDrop6_11	VDrop6_12	VDrop6_13	VDrop6_14	VDrop6_15	VDrop6_16	VDrop6_17	VDrop6_18	VDrop6_19	VDrop6_20	VDrop6_21	VDrop6_22	VDrop6_23	VDrop6_24	VDrop6_25	VDrop6_26	VDrop6_27	VDrop6_28	VDrop6_29	VDrop6_30	VDrop6_31	VDrop6_32	VDrop6_33	VDrop6_34	VDrop6_35	VDrop6_36	VDrop6_37	VDrop6_38	VDrop6_39	VDrop6_40	VDrop6_41	VDrop6_42	VDrop6_43	VDrop6_44	VDrop6_45	VDrop6_46	VDrop6_47	VDrop6_48	VDrop6_49
3.73	4.1586	2.8091	4.0028	4.0824	3.971	4.2547	2.8059	2.7286	4.1417	2.7557	2.7548	2.6769	2.721075	4.0083	4.0701	4.1846	3.9492	4.2216	4.1377	2.6901	4.1574	2.7775	2.7047	2.685575	4.2429	4.1337	2.73645	3.6978	4.0245	2.6859	2.8161	2.67715	4.1297	2.63595	4.0973	4.0964	2.794675	2.6	2.7899	4.1565	4.1648	3.8394	4.1398	2.6961	2.722075	4.034	4.1766	4.1536	2.6998	2.742
3.74	4.1584	2.8089	4.0026	4.0822	3.9709	4.2545	2.8057	2.7284	4.1415	2.755575	2.7546	2.6767	2.720875	4.0081	4.0699	4.1844	3.949	4.2213	4.1374	2.6899	4.1572	2.77735	2.7045	2.6854	4.2427	4.1335	2.7362	3.6977	4.0242	2.68575	2.8159	2.677	4.1295	2.6358	4.0971	4.0962	2.7945	2.5998	2.7897	4.1563	4.1646	3.8392	4.1396	2.6959	2.721875	4.0337	4.1764	4.1534	2.6996	2.74185
3.75	4.1581	2.8087	4.0024	4.082	3.9707	4.2543	2.8055	2.7283	4.1413	2.7554	2.7544	2.6766	2.7207	4.008	4.0697	4.1842	3.9488	4.2209	4.1372	2.6897	4.157	2.77715	2.7043	2.6852	4.2424	4.1333	2.736	3.6975	4.024	2.6856	2.81565	2.6768	4.1292	2.63565	4.0969	4.096	2.7943	2.5997	2.7895	4.1561	4.1644	3.839	4.1393	2.69575	2.7217	4.0334	4.1762	4.1531	2.6994	2.7417
3.76	4.1579	2.8085	4.0022	4.0818	3.9705	4.2541	2.8053	2.7281	4.1412	2.7552	2.75425	2.6764	2.7205	4.0078	4.0695	4.184	3.9486	4.2206	4.137	2.68955	4.1567	2.77695	2.70415	2.685075	4.2422	4.1331	2.7358	3.6974	4.0238	2.6854	2.81545	2.67665	4.129	2.6355	4.0967	4.0958	2.7941	2.5995	2.78935	4.1559	4.1642	3.8389	4.1391	2.69555	2.7215	4.0332	4.176	4.1528	2.6992	2.74155
3.77	4.1577	2.808375	4.002	4.0816	3.9703	4.2539	2.8051	2.728	4.141	2.755	2.7541	2.6763	2.7203	4.0076	4.0694	4.1838	3.9485	4.2202	4.1367	2.68935	4.1565	2.77675	2.704	2.6849	4.2419	4.1329	2.7356	3.6972	4.0235	2.6853	2.81525	2.6765	4.1288	2.63535	4.0965	4.0957	2.793975	2.5994	2.7892	4.1557	4.164	3.8387	4.1389	2.6954	2.721375	4.033	4.1758	4.1526	2.69905	2.7414
3.78	4.1575	2.8082	4.0019	4.0814	3.9702	4.2537	2.8049	2.7278	4.1408	2.754875	2.7539	2.6761	2.720175	4.0074	4.0692	4.1836	3.9483	4.2199	4.1365	2.6892	4.1563	2.7766	2.7038	2.684775	4.2417	4.1327	2.7354	3.6971	4.0233	2.6851	2.815	2.67635	4.1286	2.6352	4.0963	4.0955	2.7938	2.59925	2.789	4.1555	4.1638	3.8386	4.1387	2.6952	2.7212	4.0327	4.1756	4.1524	2.6989	2.74125
3.79	4.1573	2.808	4.0017	4.0813	3.97	4.2535	2.8047	2.7277	4.1406	2.7547	2.75375	2.676	2.72	4.0072	4.069	4.1834	3.9481	4.2196	4.1363	2.689	4.1561	2.7764	2.70365	2.6846	4.2415	4.1326	2.7352	3.6969	4.0231	2.685	2.8148	2.6762	4.1283	2.63505	4.0961	4.0953	2.7936	2.5991	2.7888	4.1553	4.1637	3.8384	4.1385	2.69505	2.721	4.0325	4.1754	4.1521	2.6987	2.7411
3.8	4.1571	2.8078	4.0015	4.0811	3.9698	4.2533	2.80455	2.72755	4.1404	2.754575	2.7536	2.675875	2.7198	4.0071	4.0688	4.1832	3.948	4.2192	4.1361	2.6888	4.1559	2.7762	2.7035	2.684475	4.2412	4.1324	2.735	3.6968	4.0229	2.6848	2.8146	2.676	4.1281	2.6349	4.096	4.0951	2.793475	2.599	2.78865	4.1551	4.1635	3.8383	4.1383	2.6949	2.720875	4.0322	4.1752	4.1519	2.69855	2.741
3.81	4.1569	2.807675	4.0013	4.0809	3.9697	4.2531	2.80435	2.7274	4.1402	2.7544	2.75345	2.6757	2.7197	4.0069	4.0686	4.183	3.9478	4.2189	4.1359	2.68865	4.1558	2.77605	2.7033	2.6843	4.241	4.1322	2.7348	3.6966	4.0226	2.6847	2.8144	2.6759	4.1279	2.6348	4.0958	4.095	2.7933	2.59885	2.7885	4.1549	4.1633	3.8381	4.1381	2.6947	2.7207	4.032	4.175	4.1516	2.69835	2.74085
3.82	4.1567	2.8075	4.0011	4.0807	3.9695	4.2529	2.8042	2.72725	4.14	2.7542	2.7533	2.675575	2.7195	4.0067	4.0684	4.1828	3.9477	4.2186	4.1357	2.6885	4.1556	2.77585	2.70315	2.684175	4.2408	4.132	2.7346	3.6965	4.0224	2.68455	2.8142	2.67575	4.1277	2.63465	4.0956	4.0948	2.793175	2.5987	2.7883	4.1548	4.1631	3.838	4.1379	2.6946	2.7205	4.0318	4.1748	4.1514	2.6982	2.7407
3.83	4.1565	2.8073	4.0009	4.0805	3.9694	4.2527	2.804	2.7271	4.1399	2.7541	2.7531	2.6754	2.719375	4.0066	4.0683	4.1826	3.9475	4.2183	4.1355	2.6883	4.1554	2.7757	2.703	2.684	4.2406	4.1319	2.7344	3.6963	4.0222	2.6844	2.814	2.6756	4.1275	2.6345	4.0954	4.0946	2.793	2.5986	2.78815	4.1546	4.1629	3.8378	4.1377	2.6944	2.720375	4.0315	4.1746	4.1512	2.69805	2.7406
3.84	4.1563	2.8072	4.0008	4.0804	3.9692	4.2525	2.8038	2.727	4.1397	2.7539	2.753	2.6753	2.7192	4.0064	4.0681	4.1825	3.9473	4.218	4.1353	2.68815	4.1552	2.7755	2.70285	2.683875	4.2403	4.1317	2.73425	3.6962	4.022	2.6843	2.8138	2.67545	4.1273	2.6344	4.0953	4.0945	2.7928	2.5985	2.788	4.1544	4.1627	3.8377	4.1375	2.69425	2.7202	4.0313	4.1745	4.151	2.6979	2.74045
3.85	4.1561	2.807	4.0006	4.0802	3.9691	4.2524	2.80365	2.72685	4.1395	2.7538	2.7528	2.6752	2.719075	4.0062	4.0679	4.1823	3.9472	4.2177	4.1351	2.688	4.155	2.77535	2.7027	2.6837	4.2401	4.1315	2.73405	3.6961	4.0218	2.68415	2.8136	2.6753	4.1271	2.63425	4.0951	4.0943	2.7927	2.59835	2.7878	4.1542	4.1626	3.8375	4.1373	2.6941	2.720075	4.0311	4.1743	4.1507	2.6977	2.7403
3.86	4.1559	2.806875	4.0004	4.08	3.9689	4.2522	2.8035	2.7267	4.1393	2.7536	2.7527	2.675	2.7189	4.0061	4.0678	4.1821	3.947	4.2174	4.1349	2.6878	4.1548	2.7752	2.70255	2.6836	4.2399	4.1313	2.7339	3.6959	4.0216	2.684	2.8134	2.6752	4.1269	2.6341	4.0949	4.0942	2.7925	2.5982	2.7877	4.1541	4.1624	3.8374	4.1371	2.69395	2.7199	4.0309	4.1741	4.1505	2.6976	2.7402
3.87	4.1557	2.8067	4.0002	4.0799	3.9688	4.252	2.8033	2.7266	4.1392	2.7535	2.75255	2.6749	2.718775	4.0059	4.0676	4.1819	3.9469	4.2171	4.1347	2.68765	4.1547	2.775	2.7024	2.683475	4.2397	4.1312	2.7337	3.6958	4.0214	2.6839	2.81325	2.67505	4.1267	2.634	4.0948	4.094	2.7924	2.5981	2.7875	4.1539	4.1622	3.8373	4.137	2.6938	2.719775	4.0306	4.1739	4.1503	2.6974	2.74005
3.88	4.1556	2.806575	4.0001	4.0797	3.9686	4.2518	2.8032	2.7265	4.139	2.753375	2.7524	2.6748	2.7186	4.0058	4.0674	4.1818	3.9467	4.2168	4.1345	2.6875	4.1545	2.7749	2.7023	2.6833	4.2395	4.131	2.7335	3.6957	4.0212	2.68375	2.81305	2.6749	4.1265	2.6339	4.0946	4.0939	2.7922	2.598	2.7874	4.1537	4.1621	3.8371	4.1368	2.6937	2.7196	4.0304	4.1738	4.1501	2.6973	2.7399
3.89	4.1554	2.8064	3.9999	4.0796	3.9685	4.2517	2.803	2.72635	4.1389	2.7532	2.75225	2.6747	2.718475	4.0056	4.0673	4.1816	3.9466	4.2165	4.1343	2.68735	4.1543	2.7747	2.7021	2.6832	4.2393	4.1309	2.73335	3.6955	4.021	2.6836	2.8129	2.6748	4.1263	2.63375	4.0944	4.0937	2.7921	2.5979	2.7872	4.1536	4.1619	3.837	4.1366	2.6935	2.7195	4.0302	4.1736	4.1499	2.6971	2.7398
3.9	4.1552	2.806275	3.9998	4.0794	3.9683	4.2515	2.80285	2.7262	4.1387	2.753075	2.7521	2.674575	2.7183	4.0054	4.0671	4.1814	3.9465	4.2162	4.1341	2.6872	4.1542	2.77455	2.702	2.683075	4.2391	4.1307	2.7332	3.6954	4.0208	2.6835	2.8127	2.67465	4.1261	2.6336	4.0943	4.0936	2.791975	2.59775	2.7871	4.1534	4.1617	3.8369	4.1364	2.6934	2.7193	4.03	4.1734	4.1497	2.697	2.7397
3.91	4.155	2.8061	3.9996	4.0792	3.9682	4.2513	2.8027	2.7261	4.1385	2.7529	2.752	2.6744	2.7182	4.0053	4.067	4.1813	3.9463	4.2159	4.1339	2.68705	4.154	2.7744	2.70185	2.6829	4.2389	4.1306	2.733	3.6953	4.0206	2.6834	2.8125	2.6745	4.1259	2.6335	4.0941	4.0934	2.7918	2.59765	2.7869	4.1533	4.1616	3.8367	4.1363	2.69325	2.7192	4.0298	4.1733	4.1495	2.6968	2.7396
3.92	4.1549	2.806	3.9994	4.0791	3.968	4.2512	2.80255	2.726	4.1384	2.7528	2.75185	2.6743	2.718075	4.0052	4.0668	4.1811	3.9462	4.2157	4.1338	2.6869	4.1538	2.77425	2.7017	2.6828	4.2387	4.1304	2.73285	3.6951	4.0204	2.68325	2.81235	2.6744	4.1257	2.6334	4.094	4.0933	2.7917	2.5975	2.7868	4.1531	4.1614	3.8366	4.1361	2.6931	2.719075	4.0296	4.1731	4.1493	2.6967	2.73945
3.93	4.1547	2.805875	3.9993	4.0789	3.9679	4.251	2.8024	2.7259	4.1382	2.752675	2.7517	2.6742	2.7179	4.005	4.0666	4.181	3.946	4.2154	4.1336	2.68675	4.1537	2.7741	2.7016	2.6827	4.2385	4.1303	2.7327	3.695	4.0202	2.6831	2.8122	2.6743	4.1256	2.6333	4.0938	4.0931	2.791575	2.5974	2.78665	4.153	4.1613	3.8365	4.1359	2.693	2.7189	4.0294	4.1729	4.1491	2.69655	2.73935
3.94	4.1545	2.8057	3.9991	4.0788	3.9678	4.2508	2.80225	2.7258	4.1381	2.7525	2.7516	2.6741	2.7178	4.0049	4.0665	4.1808	3.9459	4.2151	4.1334	2.6866	4.1535	2.774	2.70145	2.682575	4.2383	4.1301	2.7325	3.6949	4.02	2.683	2.812	2.67415	4.1254	2.6332	4.0937	4.093	2.7914	2.5973	2.7865	4.1528	4.1611	3.8364	4.1358	2.69285	2.7188	4.0292	4.1728	4.1489	2.6964	2.7392
3.95	4.1544	2.8056	3.999	4.0787	3.9676	4.2507	2.8021	2.72565	4.1379	2.7524	2.75145	2.674	2.717675	4.0047	4.0664	4.1807	3.9458	4.2149	4.1333	2.6865	4.1534	2.7738	2.7013	2.6824	4.2382	4.13	2.7324	3.6948	4.0198	2.6829	2.81185	2.674	4.1252	2.63305	4.0935	4.0929	2.7913	2.5972	2.7864	4.1527	4.161	3.8363	4.1356	2.6927	2.718675	4.029	4.1726	4.1487	2.6963	2.7391
3.96	4.1542	2.8054	3.9988	4.0785	3.9675	4.2505	2.80195	2.72555	4.1378	2.7523	2.7513	2.6739	2.7175	4.0046	4.0662	4.1805	3.9457	4.2146	4.1331	2.68635	4.1532	2.7737	2.7012	2.6823	4.238	4.1298	2.7322	3.6946	4.0197	2.6828	2.8117	2.6739	4.125	2.63295	4.0934	4.0927	2.791175	2.5971	2.78625	4.1525	4.1608	3.8361	4.1354	2.6926	2.7185	4.0288	4.1725	4.1485	2.69615	2.739
3.97	4.154	2.8053	3.9987	4.0784	3.9674	4.2504	2.8018	2.7254	4.1377	2.752175	2.7512	2.673775	2.7174	4.0044	4.0661	4.1804	3.9455	4.2143	4.1329	2.6862	4.153	2.77355	2.7011	2.6822	4.2378	4.1297	2.73205	3.6945	4.0195	2.6827	2.8115	2.6738	4.1249	2.63285	4.0932	4.0926	2.791	2.597	2.7861	4.1524	4.1607	3.836	4.1353	2.6925	2.7184	4.0286	4.1723	4.1483	2.696	2.7389
3.98	4.1539	2.8052	3.9985	4.0782	3.9673	4.2502	2.8017	2.7253	4.1375	2.752	2.7511	2.673675	2.7173	4.0043	4.0659	4.1802	3.9454	4.2141	4.1328	2.6861	4.1529	2.7734	2.70095	2.6821	4.2376	4.1295	2.7319	3.6944	4.0193	2.6826	2.8114	2.6737	4.1247	2.6327	4.0931	4.0925	2.7909	2.5969	2.786	4.1522	4.1605	3.8359	4.1351	2.69235	2.7183	4.0284	4.1722	4.1481	2.6959	2.7388
3.99	4.1537	2.805075	3.9984	4.0781	3.9671	4.2501	2.80155	2.7252	4.1374	2.7519	2.751	2.673575	2.717175	4.0042	4.0658	4.1801	3.9453	4.2139	4.1326	2.68595	4.1528	2.7733	2.7008	2.682	4.2375	4.1294	2.7318	3.6943	4.0191	2.6825	2.8112	2.6736	4.1245	2.6326	4.093	4.0923	2.7908	2.5968	2.78585	4.1521	4.1604	3.8358	4.135	2.6922	2.718175	4.0282	4.172	4.148	2.6958	2.7387
4	4.1536	2.8049	3.9983	4.078	3.967	4.2499	2.8014	2.7251	4.1372	2.7518	2.75085	2.673475	2.717	4.0041	4.0657	4.1799	3.9452	4.2136	4.1324	2.6858	4.1526	2.77315	2.7007	2.681875	4.2373	4.1293	2.7316	3.6942	4.019	2.68235	2.8111	2.67345	4.1244	2.6325	4.0928	4.0922	2.7907	2.5967	2.7857	4.152	4.1602	3.8357	4.1348	2.6921	2.718	4.0281	4.1719	4.1478	2.69565	2.7386
4.01	4.1534	2.8048	3.9981	4.0778	3.9669	4.2498	2.8013	2.725	4.1371	2.7517	2.7507	2.673375	2.7169	4.0039	4.0655	4.1798	3.945	4.2134	4.1323	2.6857	4.1525	2.773	2.7006	2.681775	4.2371	4.1291	2.7315	3.6941	4.0188	2.68225	2.8109	2.67335	4.1242	2.6324	4.0927	4.0921	2.790575	2.5966	2.7856	4.1518	4.1601	3.8356	4.1347	2.692	2.7179	4.0279	4.1718	4.1476	2.6955	2.7385
4.02	4.1533	2.8047	3.998	4.0777	3.9668	4.2496	2.80115	2.7249	4.137	2.7516	2.7506	2.673275	2.7168	4.0038	4.0654	4.1797	3.9449	4.2131	4.1321	2.6856	4.1523	2.7729	2.7005	2.681675	4.237	4.129	2.73135	3.6939	4.0186	2.68215	2.8108	2.6732	4.1241	2.6323	4.0925	4.092	2.7904	2.5965	2.7855	4.1517	4.16	3.8354	4.1345	2.6919	2.7178	4.0277	4.1716	4.1474	2.6954	2.7384
4.03	4.1531	2.8046	3.9978	4.0776	3.9666	4.2495	2.801	2.7248	4.1368	2.751475	2.7505	2.673175	2.7167	4.0037	4.0653	4.1795	3.9448	4.2129	4.132	2.68545	4.1522	2.7728	2.7004	2.6815	4.2368	4.1289	2.7312	3.6938	4.0185	2.68205	2.8106	2.6731	4.1239	2.6322	4.0924	4.0918	2.7903	2.5964	2.78535	4.1515	4.1598	3.8353	4.1344	2.69175	2.7177	4.0275	4.1715	4.1473	2.6953	2.7383
4.04	4.153	2.804475	3.9977	4.0775	3.9665	4.2493	2.8009	2.7247	4.1367	2.751375	2.7504	2.673075	2.7166	4.0035	4.0651	4.1794	3.9447	4.2127	4.1318	2.6853	4.1521	2.77265	2.70025	2.6814	4.2366	4.1287	2.7311	3.6937	4.0183	2.68195	2.8105	2.673	4.1238	2.6321	4.0923	4.0917	2.7902	2.5963	2.78525	4.1514	4.1597	3.8352	4.1342	2.69165	2.7176	4.0274	4.1713	4.1471	2.6952	2.7382
4.05	4.1528	2.8043	3.9976	4.0773	3.9664	4.2492	2.8008	2.7246	4.1366	2.7512	2.7503	2.672975	2.716475	4.0034	4.065	4.1793	3.9446	4.2125	4.1317	2.6852	4.1519	2.77255	2.70015	2.6813	4.2365	4.1286	2.7309	3.6936	4.0182	2.68185	2.81035	2.6729	4.1236	2.63205	4.0922	4.0916	2.7901	2.5962	2.7851	4.1513	4.1596	3.8351	4.1341	2.6915	2.7175	4.0272	4.1712	4.1469	2.69505	2.7381
4.06	4.1527	2.8042	3.9974	4.0772	3.9663	4.2491	2.80065	2.7245	4.1365	2.7511	2.7502	2.6729	2.716375	4.0033	4.0649	4.1791	3.9445	4.2122	4.1315	2.6851	4.1518	2.7724	2.70005	2.6812	4.2363	4.1285	2.7308	3.6935	4.018	2.68175	2.8102	2.6728	4.1235	2.63195	4.092	4.0915	2.79	2.59615	2.785	4.1512	4.1594	3.835	4.134	2.6914	2.717375	4.027	4.1711	4.1468	2.69495	2.738
4.07	4.1526	2.8041	3.9973	4.0771	3.9662	4.2489	2.8005	2.72445	4.1363	2.751	2.7501	2.6728	2.716275	4.0032	4.0647	4.179	3.9443	4.212	4.1314	2.685	4.1517	2.7723	2.6999	2.6811	4.2362	4.1284	2.7307	3.6934	4.0178	2.6817	2.8101	2.6727	4.1233	2.6319	4.0919	4.0914	2.7899	2.5961	2.7849	4.151	4.1593	3.8349	4.1338	2.6913	2.717275	4.0268	4.1709	4.1466	2.6948	2.7379
4.08	4.1524	2.804	3.9972	4.077	3.9661	4.2488	2.8004	2.72435	4.1362	2.7509	2.75	2.6727	2.7161	4.0031	4.0646	4.1789	3.9442	4.2118	4.1312	2.6849	4.1515	2.7722	2.6998	2.681	4.236	4.1283	2.73055	3.6933	4.0177	2.6816	2.8099	2.6726	4.1232	2.6318	4.0918	4.0912	2.7898	2.596	2.7848	4.1509	4.1592	3.8348	4.1337	2.6912	2.717175	4.0267	4.1708	4.1465	2.6947	2.73785
4.09	4.1523	2.8039	3.9971	4.0769	3.966	4.2487	2.8003	2.7243	4.1361	2.7508	2.7499	2.6726	2.716	4.0029	4.0645	4.1788	3.9441	4.2116	4.1311	2.68475	4.1514	2.7721	2.6997	2.6809	4.2359	4.1281	2.7304	3.6932	4.0175	2.6815	2.8098	2.6725	4.123	2.6317	4.0917	4.0911	2.7897	2.5959	2.7847	4.1508	4.1591	3.8347	4.1336	2.6911	2.717075	4.0265	4.1707	4.1463	2.6946	2.73775
4.1	4.1521	2.8038	3.9969	4.0767	3.9659	4.2485	2.8002	2.7242	4.136	2.7507	2.7498	2.6725	2.7159	4.0028	4.0644	4.1787	3.944	4.2114	4.131	2.68465	4.1513	2.772	2.6996	2.680875	4.2357	4.128	2.7303	3.6931	4.0174	2.6814	2.8097	2.6724	4.1229	2.6316	4.0915	4.091	2.7896	2.5958	2.7846	4.1507	4.1589	3.8346	4.1334	2.691	2.7169	4.0264	4.1706	4.1462	2.6945	2.7377
4.11	4.152	2.8037	3.9968	4.0766	3.9657	4.2484	2.8001	2.7241	4.1358	2.7506	2.7497	2.6724	2.7158	4.0027	4.0643	4.1785	3.9439	4.2112	4.1308	2.68455	4.1511	2.77185	2.6995	2.680775	4.2356	4.1279	2.7302	3.693	4.0172	2.6813	2.80955	2.6723	4.1227	2.6315	4.0914	4.0909	2.7895	2.5957	2.7845	4.1506	4.1588	3.8345	4.1333	2.6909	2.7168	4.0262	4.1704	4.146	2.6944	2.7376
4.12	4.1519	2.8036	3.9967	4.0765	3.9656	4.2483	2.79995	2.724	4.1357	2.7505	2.7496	2.672375	2.7157	4.0026	4.0642	4.1784	3.9438	4.211	4.1307	2.6844	4.151	2.77175	2.6994	2.6807	4.2354	4.1278	2.73005	3.6929	4.0171	2.6812	2.8094	2.6722	4.1226	2.6314	4.0913	4.0908	2.7894	2.59565	2.7844	4.1504	4.1587	3.8344	4.1332	2.6908	2.7167	4.026	4.1703	4.1459	2.6943	2.7375
4.13	4.1518	2.8035	3.9966	4.0764	3.9655	4.2482	2.79985	2.7239	4.1356	2.7504	2.7495	2.6723	2.7156	4.0025	4.064	4.1783	3.9437	4.2108	4.1306	2.6843	4.1509	2.77165	2.6993	2.6806	4.2353	4.1277	2.72995	3.6928	4.017	2.6811	2.8093	2.67215	4.1225	2.63135	4.0912	4.0907	2.7893	2.5956	2.7843	4.1503	4.1586	3.8343	4.1331	2.6907	2.716675	4.0259	4.1702	4.1457	2.6942	2.7374
4.14	4.1516	2.8034	3.9965	4.0763	3.9654	4.248	2.79975	2.7238	4.1355	2.7503	2.7494	2.6722	2.715575	4.0024	4.0639	4.1782	3.9436	4.2106	4.1304	2.6842	4.1508	2.77155	2.69925	2.6805	4.2352	4.1276	2.7298	3.6927	4.0168	2.681	2.8092	2.67205	4.1223	2.6313	4.0911	4.0906	2.7892	2.5955	2.7842	4.1502	4.1585	3.8342	4.1329	2.6906	2.716575	4.0257	4.1701	4.1456	2.6941	2.7373
4.15	4.1515	2.8033	3.9963	4.0762	3.9653	4.2479	2.7996	2.7238	4.1354	2.750275	2.7493	2.6721	2.715475	4.0023	4.0638	4.1781	3.9435	4.2104	4.1303	2.6841	4.1507	2.7714	2.69915	2.6804	4.235	4.1275	2.7297	3.6926	4.0167	2.68095	2.80905	2.672	4.1222	2.6312	4.091	4.0905	2.7891	2.5954	2.7841	4.1501	4.1583	3.8341	4.1328	2.6905	2.716475	4.0256	4.17	4.1454	2.694	2.73725
4.16	4.1514	2.8032	3.9962	4.0761	3.9652	4.2478	2.7995	2.7237	4.1353	2.750175	2.7492	2.672	2.715375	4.0022	4.0637	4.178	3.9434	4.2102	4.1302	2.684	4.1506	2.7713	2.6991	2.6803	4.2349	4.1273	2.7296	3.6925	4.0165	2.6809	2.8089	2.6719	4.1221	2.6311	4.0908	4.0904	2.789	2.5953	2.784	4.15	4.1582	3.834	4.1327	2.69045	2.7164	4.0254	4.1699	4.1453	2.6939	2.7372
4.17	4.1513	2.8031	3.9961	4.076	3.9651	4.2477	2.7994	2.7236	4.1352	2.7501	2.7491	2.671975	2.7153	4.0021	4.0636	4.1778	3.9433	4.21	4.1301	2.6839	4.1504	2.77125	2.699	2.6802	4.2348	4.1272	2.7295	3.6924	4.0164	2.6808	2.8088	2.6718	4.122	2.631	4.0907	4.0903	2.7889	2.5953	2.7839	4.1499	4.1581	3.834	4.1326	2.69035	2.7163	4.0253	4.1697	4.1451	2.6938	2.7371
4.18	4.1511	2.803	3.996	4.0759	3.965	4.2476	2.7993	2.7235	4.1351	2.75	2.749	2.6719	2.7152	4.002	4.0635	4.1777	3.9432	4.2098	4.1299	2.6838	4.1503	2.77115	2.6989	2.680175	4.2346	4.1271	2.7294	3.6923	4.0163	2.6807	2.8087	2.6717	4.1218	2.63095	4.0906	4.0902	2.7888	2.5952	2.7838	4.1498	4.158	3.8339	4.1325	2.6903	2.7162	4.0251	4.1696	4.145	2.6937	2.737
4.19	4.151	2.8029	3.9959	4.0758	3.9649	4.2474	2.7992	2.72345	4.135	2.7499	2.74895	2.6718	2.7151	4.0019	4.0634	4.1776	3.9431	4.2096	4.1298	2.68375	4.1502	2.77105	2.6988	2.6801	4.2345	4.127	2.7293	3.6922	4.0161	2.6806	2.8086	2.6716	4.1217	2.6309	4.0905	4.0901	2.7887	2.5951	2.7837	4.1497	4.1579	3.8338	4.1324	2.6902	2.7161	4.025	4.1695	4.1449	2.69365	2.73695
4.2	4.1509	2.8028	3.9958	4.0757	3.9648	4.2473	2.7991	2.7234	4.1349	2.7498	2.7489	2.6717	2.715	4.0018	4.0633	4.1775	3.943	4.2095	4.1297	2.68365	4.1501	2.77095	2.6987	2.68	4.2344	4.1269	2.7292	3.6921	4.016	2.6806	2.8085	2.6715	4.1216	2.6308	4.0904	4.09	2.7886	2.59505	2.7836	4.1496	4.1578	3.8337	4.1322	2.6901	2.716	4.0249	4.1694	4.1447	2.69355	2.7369
4.21	4.1508	2.8027	3.9957	4.0756	3.9648	4.2472	2.799	2.7233	4.1348	2.7497	2.7488	2.671675	2.7149	4.0017	4.0632	4.1774	3.9429	4.2093	4.1296	2.6836	4.15	2.7709	2.6986	2.6799	4.2343	4.1268	2.7291	3.692	4.0159	2.6805	2.8084	2.67145	4.1215	2.6307	4.0903	4.0899	2.788575	2.595	2.7835	4.1495	4.1577	3.8336	4.1321	2.69	2.7159	4.0247	4.1693	4.1446	2.6935	2.7368
4.22	4.1507	2.8026	3.9956	4.0755	3.9647	4.2471	2.79895	2.7232	4.1347	2.749675	2.7487	2.6716	2.7148	4.0016	4.0631	4.1773	3.9428	4.2091	4.1295	2.6835	4.1499	2.7708	2.69855	2.6798	4.2341	4.1267	2.729	3.6919	4.0158	2.6804	2.80825	2.6714	4.1213	2.6307	4.0902	4.0898	2.7885	2.5949	2.7834	4.1494	4.1576	3.8335	4.132	2.6899	2.7158	4.0246	4.1692	4.1445	2.6934	2.7367
4.23	4.1506	2.802575	3.9955	4.0754	3.9646	4.247	2.79885	2.72315	4.1346	2.7496	2.7486	2.6715	2.714775	4.0015	4.063	4.1772	3.9428	4.2089	4.1294	2.6834	4.1498	2.7707	2.6985	2.679775	4.234	4.1266	2.7289	3.6918	4.0156	2.6803	2.80815	2.6713	4.1212	2.6306	4.0901	4.0897	2.7884	2.59485	2.78335	4.1493	4.1575	3.8334	4.1319	2.68985	2.715775	4.0244	4.1691	4.1444	2.6933	2.7367
4.24	4.1504	2.8025	3.9954	4.0753	3.9645	4.2469	2.79875	2.7231	4.1345	2.7495	2.7485	2.6714	2.7147	4.0014	4.0629	4.1771	3.9427	4.2088	4.1292	2.6833	4.1497	2.7706	2.6984	2.6797	4.2339	4.1265	2.7288	3.6917	4.0155	2.6803	2.80805	2.6712	4.1211	2.6305	4.09	4.0896	2.7883	2.5948	2.78325	4.1492	4.1574	3.8334	4.1318	2.6898	2.7157	4.0243	4.169	4.1442	2.6932	2.7366
4.25	4.1503	2.8024	3.9953	4.0752	3.9644	4.2468	2.7987	2.723	4.1344	2.7494	2.7485	2.6714	2.7146	4.0013	4.0628	4.177	3.9426	4.2086	4.1291	2.6832	4.1496	2.7705	2.6983	2.6796	4.2338	4.1264	2.7287	3.6916	4.0154	2.6802	2.80795	2.6711	4.121	2.63045	4.0899	4.0895	2.7882	2.5947	2.7832	4.1491	4.1573	3.8333	4.1317	2.6897	2.7156	4.0242	4.1689	4.1441	2.6931	2.7365
4.26	4.1502	2.8023	3.9952	4.0751	3.9643	4.2467	2.7986	2.72295	4.1343	2.7493	2.7484	2.6713	2.7145	4.0012	4.0627	4.1769	3.9425	4.2084	4.129	2.6831	4.1495	2.7704	2.6982	2.6795	4.2337	4.1263	2.7286	3.6915	4.0153	2.6801	2.80785	2.6711	4.1209	2.6304	4.0898	4.0894	2.788175	2.59465	2.7831	4.149	4.1572	3.8332	4.1316	2.6896	2.7155	4.024	4.1688	4.144	2.69305	2.7365
